Timestamp,UNIX Epoch,Open5GS (m),5GDeploy Cores (m),OAI UE (m),OAI gNB (m),FlexRIC (m),srsRAN_Project (m),srsRAN_UE (m),O-SC Near-RT RIC (m)
2025-08-26 16:38:15,1756240695,,,,,,6.51666,17.51666,
2025-08-26 16:45:05,1756241105,,,,,,,,
