real;imag
-115;135
-159;-142
245;-216
148;-134
-208;-141
-195;207
187;201
175;141
-141;231
193;-193
129;-128
115;-231
200;132
-241;-172
217;130
-104;156
-216;206
-193;259
220;-143
-173;151
134;173
145;-177
82;146
129;196
-158;-185
-173;-209
-216;-178
208;211
173;272
211;-137
202;-217
122;188
-180;149
-123;131
112;116
-132;-195
154;-172
183;-176
-231;188
-145;195
-172;-188
212;160
141;119
171;-184
-183;-176
193;-214
186;141
251;-181
223;-172
216;157
217;-185
206;110
-144;-162
226;-174
-150;171
-195;192
-192;264
190;212
149;-228
161;160
141;-218
-78;138
194;204
-141;154
-133;224
249;132
-176;211
142;150
-212;127
241;-203
-130;202
145;-184
183;228
-235;-126
205;-150
148;-148
-182;159
163;-266
243;204
153;-194
181;185
152;142
131;242
-194;165
210;-120
222;-224
219;-159
268;-220
175;216
132;201
-235;-121
-173;-94
-187;-159
-66;262
177;-235
-168;-177
-185;114
151;-232
-156;178
-187;-199
-163;174
151;197
-179;195
-207;188
-193;171
134;162
-178;-165
158;-171
-167;217
-158;232
143;118
-187;172
205;-120
-205;-131
-193;140
-206;-186
-220;-199
261;186
156;192
172;76
222;109
-255;-94
-179;-156
217;-164
206;186
-215;-180
157;162
-205;253
-123;-161
-221;-176
-174;207
-205;196
-139;197
209;-218
-136;-194
-207;148
-190;-167
187;185
158;184
-203;176
-145;118
-224;186
-135;-216
119;219
-235;-206
-96;-171
178;179
-184;-262
-205;103
170;255
140;-191
-140;203
-193;-111
183;-194
-125;208
134;-209
-220;-134
-158;189
169;-184
161;131
107;-141
-180;-158
-144;-245
-118;189
-178;-149
-150;-183
121;210
-192;-190
187;183
-193;-180
-208;-111
-175;146
134;-139
175;-164
167;-251
125;192
150;-125
177;135
-204;237
144;205
197;159
114;188
-235;-139
99;-150
147;-135
-244;234
146;125
172;147
-203;-145
-163;174
-146;-145
-195;167
-95;-174
-110;-213
-154;145
174;-130
232;-122
218;187
-146;-167
-140;-168
185;209
-152;-182
213;-189
150;-117
164;-145
135;-159
213;-142
216;-147
-135;-222
-211;128
-174;194
203;-165
-209;110
-157;-145
167;169
192;139
121;-161
-179;-153
125;-202
-119;159
195;133
197;-122
-131;-141
-160;156
181;211
-185;-127
-190;-177
-206;-221
176;155
-171;-110
-213;-140
-100;158
186;155
179;-150
-200;-201
-184;-214
117;178
199;204
-110;168
-194;-149
-165;215
235;219
-174;97
-237;169
178;-235
172;203
178;135
-214;91
-142;178
-218;-183
-176;154
-186;189
170;-117
224;239
153;173
193;-209
-146;-139
-192;-185
-154;-213
-211;212
-131;-164
168;159
130;190
170;-208
-236;173
190;204
152;241
116;-152
188;-180
-193;97
183;-208
-228;131
150;255
-178;-224
174;190
-142;-192
180;194
-220;-177
-178;-228
206;-226
238;-148
184;-186
287;-214
-196;78
194;146
178;157
-140;117
-210;-196
235;144
165;264
-179;-156
161;-154
-132;-153
-191;-149
133;-135
239;179
116;-189
168;-219
-127;191
160;173
135;219
-221;171
165;201
223;214
243;-180
-168;-201
168;146
-165;201
-209;180
-237;176
237;-166
173;260
247;169
194;-169
160;143
273;-187
-178;168
-178;-186
170;-186
-105;-217
184;186
170;216
-199;169
-206;-236
198;-112
-156;176
-204;172
210;-152
160;-154
109;148
169;200
219;150
-191;156
236;-232
-119;-140
-194;212
-204;121
-159;-206
-210;-242
-171;247
-173;235
184;-99
-185;171
-192;153
-207;-162
-161;125
-158;187
213;-171
-88;194
176;160
-143;175
207;177
149;201
152;-281
-226;-177
167;167
-180;-146
-194;-179
130;-186
-157;-132
-160;-175
-223;194
112;272
-197;-193
-278;99
187;169
-185;-143
-156;-235
-179;164
197;-199
-208;116
252;-208
-223;176
179;191
141;199
147;211
-114;-156
-123;-183
