real;imag
-153;195
-198;-116
140;-179
224;-204
-136;-167
-107;202
193;179
200;99
-186;243
139;-210
81;-179
144;-248
216;156
-225;-176
183;194
-251;157
-176;86
-180;185
174;-233
-212;164
200;215
221;-197
183;212
251;142
-137;-171
-221;-108
-121;-216
221;248
176;206
261;-168
167;-160
205;194
-172;147
-166;103
137;221
-205;-175
158;-172
122;-149
-197;145
-219;199
-226;-171
131;157
220;121
156;-254
-104;-134
187;-204
189;166
165;-206
144;-255
161;134
170;-182
195;195
-193;-185
149;-206
-182;210
-131;195
-220;176
138;166
205;-237
190;186
134;-228
-192;142
158;157
-190;180
-201;275
214;169
-130;233
201;193
-152;181
94;-201
-183;146
62;-196
206;193
-238;-223
179;-199
206;-169
-175;242
168;-210
244;213
247;-152
167;114
165;160
235;160
-148;193
187;-182
216;-165
150;-166
183;-155
209;218
211;230
-131;-127
-234;-170
-202;-179
-122;197
230;-222
-180;-190
-191;166
183;-146
-200;169
-169;-246
-188;210
95;162
-101;206
-146;187
-128;163
141;168
-161;-146
118;-266
-191;279
-159;107
172;114
-179;192
217;-213
-213;-128
-153;187
-182;-148
-162;-206
239;214
177;160
105;274
92;184
-216;-181
-228;-177
114;-186
195;157
-167;-165
186;187
-186;202
-228;-182
-207;-195
-184;198
-137;169
-129;136
170;-160
-145;-138
-169;211
-76;-105
193;158
199;165
-197;175
-134;210
-182;229
-193;-150
173;231
-182;-276
-124;-221
177;218
-114;-164
-189;182
133;215
173;-222
-183;142
-144;-196
181;-190
-103;192
125;-163
-166;-191
-199;191
155;-141
164;197
135;-163
-143;-157
-140;-190
-159;144
-164;-156
-221;-141
256;124
-229;-130
200;175
-156;-194
-162;-202
-198;235
220;-170
211;-255
161;-242
218;172
247;-207
199;176
-125;246
138;216
134;286
241;178
-229;-195
218;-205
177;-177
-139;197
184;211
246;141
-226;-148
-165;173
-185;-216
-226;204
-192;-186
-176;-187
-128;236
260;-198
133;-225
187;159
-253;-111
-184;-164
197;201
-194;-166
173;-151
143;-177
180;-187
183;-112
173;-157
213;-185
-196;-157
-199;113
-140;175
148;-209
-126;222
-223;-205
189;199
160;151
188;-194
-175;-229
116;-188
-166;122
72;166
109;-176
-204;-186
-199;198
195;165
-133;-143
-183;-174
-112;-160
199;172
-170;-149
-162;-139
-169;236
164;158
87;-183
-164;-129
-165;-174
166;190
214;173
-170;148
-226;-145
-235;212
182;166
-175;147
-197;105
169;-127
249;168
245;229
-157;130
-152;214
-226;-173
-190;222
-198;144
225;-172
142;225
211;88
168;-217
-225;-176
-209;-187
-175;-172
-160;173
-213;-247
210;157
166;150
191;-166
-240;224
190;117
91;204
151;-219
151;-130
-190;205
207;-144
-204;240
229;183
-166;-116
271;187
-195;-173
227;216
-161;-125
-245;-199
205;-255
134;-165
179;-134
222;-189
-213;182
123;198
168;220
-177;230
-139;-192
216;194
156;147
-201;-221
244;-125
-173;-199
-184;-173
184;-176
141;219
158;-206
221;-139
-197;196
144;223
171;208
-216;199
204;186
198;131
192;-189
-172;-172
160;182
-104;165
-155;355
-187;187
179;-205
225;237
202;229
202;-202
219;180
108;-296
-248;177
-210;-130
142;-190
-203;-210
261;138
117;205
-246;170
-205;-158
174;-227
-208;218
-181;226
281;-146
210;-162
122;137
94;124
164;138
-251;171
206;-205
-183;-156
-198;208
-233;183
-103;-169
-207;-178
-180;240
-189;160
273;-225
-222;151
-209;139
-157;-189
-211;188
-171;175
212;-176
-228;205
197;150
-208;158
139;240
109;228
181;-223
-254;-136
182;186
-277;-133
-192;-152
158;-202
-165;-255
-190;-180
-143;135
240;159
-221;-208
-217;212
283;158
-222;-213
-247;-216
-187;174
109;-200
-164;273
183;-197
-156;206
193;191
212;169
229;154
-197;-175
-239;-209
255;124
-239;-196
-170;182
-139;-151
-137;-195
-129;221
187;-195
225;-151
206;-136
186;-177
-222;225
