real;imag
-254;218
-192;-199
195;-164
103;-214
-125;-198
-161;120
127;179
150;213
-203;166
192;-167
233;-104
208;-127
176;192
-138;-188
130;205
-169;140
-183;179
-201;108
187;-218
-180;143
243;191
120;-183
200;247
268;172
-211;-196
-236;-218
-183;-197
200;174
163;170
160;-180
212;-134
230;190
-132;136
-196;249
183;285
-198;-222
171;-224
168;-191
-147;191
-157;148
-193;-181
230;208
181;150
176;-201
-182;-199
170;-182
92;183
132;-169
149;-145
189;227
163;-179
155;187
-210;-251
153;-163
-242;103
-138;152
-145;138
101;143
183;-180
233;177
173;-192
-201;107
127;232
-197;187
-193;119
138;204
-189;192
197;209
-146;162
171;-240
-177;183
97;-163
122;206
-209;-180
230;-227
213;-189
-220;145
246;-198
180;228
209;-213
182;183
217;152
187;237
-197;161
148;-223
181;-104
193;-190
143;-167
193;165
237;195
-190;-271
-201;-204
-141;-178
-186;208
186;-207
-200;-220
-194;117
151;-163
-246;196
-139;-165
-152;200
231;176
-210;182
-218;209
-183;125
88;171
-207;-239
190;-220
-161;169
-236;195
175;136
-131;204
174;-214
-201;-141
-190;151
-174;-200
-148;-233
95;184
146;161
76;147
167;179
-195;-155
-156;-172
169;-163
218;146
-125;-249
194;178
-183;148
-247;-177
-130;-178
-197;195
-155;178
-128;186
186;-235
-204;-154
-169;229
-217;-161
155;295
233;129
-175;182
-103;214
-279;250
-237;-171
166;182
-146;-186
-160;-226
174;188
-210;-218
-157;189
205;201
210;-160
-224;147
-152;-165
234;-172
-159;212
177;-218
-247;-122
-133;201
165;-174
177;260
184;-208
-172;-146
-236;-148
-145;159
-214;-150
-174;-274
193;232
-142;-108
210;182
-139;-142
-139;-227
-221;127
192;-264
183;-221
193;-182
180;168
286;-185
143;183
-206;232
191;211
220;123
140;213
-170;-157
192;-136
190;-176
-153;203
133;164
194;177
-158;-199
-154;149
-180;-144
-152;196
-234;-255
-198;-158
-245;251
226;-204
230;-218
182;165
-171;-166
-154;-163
183;203
-195;-165
144;-219
200;-177
161;-99
149;-244
177;-228
163;-145
-126;-220
-196;230
-122;217
209;-149
-192;193
-210;-180
193;208
221;194
224;-176
-211;-156
214;-244
-190;124
203;195
165;-111
-163;-212
-166;168
164;193
-191;-147
-213;-161
-140;-168
171;199
-256;-148
-222;-161
-153;169
197;170
242;-178
-234;-200
-128;-223
159;110
194;183
-114;112
-139;-160
-167;137
93;176
-224;168
-227;218
168;-167
155;190
200;145
-145;202
-226;229
-239;-199
-236;136
-181;222
165;-231
172;196
237;218
229;-185
-168;-169
-144;-164
-184;-169
-150;165
-226;-178
215;197
230;226
156;-267
-176;174
249;190
160;227
208;-245
206;-236
-221;165
199;-197
-201;185
229;134
-142;-241
201;226
-215;-183
210;207
-170;-201
-203;-145
170;-254
204;-197
222;-146
158;-172
-217;174
205;203
205;138
-205;163
-217;-181
250;194
169;176
-151;-138
259;-128
-124;-180
-223;-150
239;-111
138;239
235;-157
191;-205
-66;144
168;169
165;156
-202;185
181;192
184;272
192;-232
-116;-178
233;161
-173;161
-237;161
-152;177
175;-144
203;238
151;149
157;-156
202;181
212;-208
-161;261
-99;-228
243;-166
-136;-147
172;161
169;259
-201;157
-183;-171
155;-204
-181;185
-228;141
111;-200
183;-168
184;156
216;213
221;137
-163;128
180;-147
-157;-202
-208;209
-205;217
-236;-261
-183;-262
-214;200
-159;117
103;-118
-263;160
-155;179
-163;-261
-163;195
-220;229
184;-95
-175;230
110;183
-185;220
88;206
108;193
128;-179
-179;-160
163;183
-154;-207
-167;-220
165;-225
-212;-124
-227;-295
-217;137
237;218
-181;-249
-198;279
190;260
-103;-168
-196;-194
-177;119
134;-153
-283;221
183;-170
-167;169
142;181
176;158
103;142
-198;-232
-162;-252
165;202
-200;-195
-140;186
-239;-237
-183;-248
-199;211
144;-211
211;-271
179;-142
185;-195
-161;139
184;-86
206;201
156;-146
-133;250
193;216
182;-180
-191;144
195;-194
-215;181
-128;-191
-238;144
202;-185
-159;-154
192;158
169;-187
195;243
178;-113
-164;152
-149;162
-144;178
189;-136
-171;-178
-205;198
-149;-258
-205;173
210;-174
218;-178
-184;-136
-137;-139
-143;157
147;-146
147;208
130;221
-123;-245
224;-209
-215;176
-203;-190
-173;-211
-90;-208
-210;-165
-91;-118
159;-199
202;251
-242;-175
-124;-231
187;191
154;226
131;229
108;227
-203;122
-238;145
-158;138
184;259
199;-140
-225;178
-173;212
-257;179
260;-204
-193;138
200;-177
252;-236
203;-246
-225;-175
194;275
163;102
124;230
202;-182
-202;184
-144;-173
-235;108
165;-206
-161;178
197;-255
133;208
206;-185
-185;-286
-209;-154
-210;164
-127;-194
231;-145
-144;-221
142;-203
-204;-199
-213;163
-174;230
-175;-73
187;-207
-168;231
245;220
158;-153
-179;-95
154;170
196;-173
-158;-159
225;-177
185;187
160;185
-208;126
160;-195
-212;183
152;190
-137;-260
-174;-209
197;-170
-223;-232
215;179
-165;147
136;-124
162;-176
199;161
170;-194
175;-189
181;-92
86;233
208;-204
153;281
159;-133
-217;-213
-156;99
153;-166
-218;-199
-226;-222
170;-207
-163;223
-177;-135
-161;-173
180;166
-119;-216
230;-208
141;181
-187;141
