real;imag
-119;188
-185;-121
109;-264
201;-188
-248;-241
-158;182
208;183
104;161
-232;226
142;-179
165;-187
225;-118
205;219
-148;-238
159;192
-215;116
-198;89
-162;176
148;-221
-219;138
159;160
150;-156
137;194
186;233
-133;-181
-158;-118
-173;-211
159;141
158;179
152;-143
158;-200
182;215
-120;245
-246;176
247;172
-192;-202
170;-203
193;-208
-118;171
-154;169
-188;-216
201;187
227;210
131;-178
-120;-277
203;-206
148;207
201;-201
201;-148
211;234
215;-216
121;183
-184;-182
203;-194
-246;145
-254;214
-232;219
97;225
227;-201
225;163
236;-140
-214;197
243;172
-193;154
-169;125
159;139
-223;152
142;189
-203;192
157;-250
-164;157
205;-211
125;140
-192;-246
227;-166
195;-164
-156;109
230;-194
221;132
122;-155
206;196
177;157
163;181
-191;143
206;-238
134;-205
118;-173
149;-194
166;180
151;184
-219;-156
-243;-209
-229;-234
-119;179
197;-173
-119;-104
-162;212
216;-165
-190;166
-135;-173
-171;146
246;178
-202;198
-247;137
-237;160
114;206
-219;-199
122;-199
-243;200
-187;199
165;216
-266;101
165;-160
-144;-181
-197;117
-154;-172
-247;-167
211;189
235;227
271;139
164;197
-165;-130
-198;-217
202;-160
130;231
-163;-210
177;249
-167;178
-179;-267
-114;-144
-76;141
-180;176
-178;111
173;-135
-122;-207
-190;179
-227;-230
117;150
100;124
-218;194
-155;116
-152;192
-181;-196
138;179
-140;-160
-172;-162
194;196
-187;-166
-160;215
169;207
162;-243
-177;196
-168;-215
209;-183
-144;185
201;-177
-178;-212
-202;224
132;-149
218;183
179;-192
-208;-218
-254;-110
-199;158
-199;-214
-170;-221
145;272
-147;-224
146;173
-187;-191
-223;-197
-293;172
242;-153
217;-170
206;-215
226;181
183;-196
170;167
-217;207
141;200
215;182
153;232
-182;-168
205;-208
235;-169
-155;175
192;201
132;244
-101;-134
-210;218
-177;-168
-193;211
-166;-231
-139;-211
-187;187
215;-187
138;-167
149;141
-176;-153
-161;-167
242;147
-169;-200
155;-151
116;-174
168;-209
144;-188
152;-169
192;-144
-200;-170
-179;234
-141;261
132;-262
-150;166
-248;-232
183;164
151;198
229;-140
-182;-158
186;-190
-189;177
199;190
193;-252
-225;-264
-233;117
190;189
-191;-205
-174;-144
-176;-177
137;164
-160;-253
-165;-172
-188;171
171;196
285;-156
-136;-229
-163;-130
171;173
177;129
-192;160
-122;-194
-174;188
178;177
-177;120
-209;178
116;-183
169;142
197;218
-223;136
-194;242
-130;-192
-229;125
-186;169
156;-203
138;185
218;245
125;-133
-224;-196
-121;-165
-210;-109
