real;imag
216;-207
-242;-180
200;-262
221;239
78;-186
-151;160
225;184
-252;239
-112;177
158;-187
-139;-180
-163;-239
200;126
-215;134
-165;-169
149;136
187;171
-224;174
124;-143
200;-86
189;-140
188;-158
-175;-206
-194;-180
236;148
130;-176
159;-186
-214;186
154;-163
111;154
-196;-233
-235;-150
-175;177
-188;129
188;-221
189;190
228;149
128;191
199;-219
205;169
190;-115
-167;-95
175;-244
-241;204
-202;207
121;155
119;-203
202;168
168;-231
174;-131
208;-156
177;-219
-167;-188
167;-182
208;179
175;184
165;-198
-152;200
-125;-170
-158;-132
157;174
-122;-225
129;106
-198;-213
-155;169
203;-168
-165;-175
135;-207
-156;181
208;100
-176;196
128;-167
173;194
-158;183
170;-208
126;209
-155;-120
208;-166
210;143
198;67
173;-205
171;-142
193;186
-161;183
217;-249
161;-205
163;-169
157;206
136;-121
117;-154
-196;192
-217;-217
-137;-108
-76;157
189;154
-224;-181
-204;181
136;-167
-147;217
-190;250
185;-298
-216;176
222;164
-241;106
-126;192
199;208
159;173
-232;-206
-217;196
216;-216
212;185
178;212
185;168
183;-183
228;-183
210;-154
-108;186
-140;-135
-171;-194
-170;-257
215;232
195;-143
177;-129
170;-162
-151;134
-230;170
212;176
-232;-132
-177;165
121;-144
-158;-231
-144;199
-198;221
198;-209
188;-183
205;168
-193;-164
125;-167
-223;-205
-173;225
-150;228
190;139
198;-182
169;161
-229;-216
129;202
246;-119
161;-239
-155;177
-165;157
-205;-140
179;189
256;-183
190;101
-211;174
-251;-118
238;220
179;-136
117;-162
189;165
-193;-219
146;234
147;-211
199;140
167;145
-243;-127
209;217
-196;-189
189;178
127;-195
-195;198
201;-109
-192;192
151;-126
-211;188
246;-142
-266;-263
183;131
-218;253
172;110
-204;-173
140;178
217;-182
165;175
167;-206
226;130
166;-162
-166;207
197;162
127;-227
180;127
203;167
-222;162
-140;-197
-177;144
-150;196
252;-225
184;163
208;229
162;185
118;158
-213;-195
163;219
162;148
181;167
204;-135
119;213
-207;-196
166;-168
-187;94
245;192
-152;-190
187;-126
224;-161
230;185
-162;257
192;165
-228;-173
-193;161
-197;148
-230;-192
161;156
-152;193
218;131
-140;146
-157;167
243;-158
156;112
-199;-229
167;198
-217;-189
209;-136
137;-203
239;-203
177;206
238;176
178;-141
-160;124
-140;183
-172;-188
173;200
-220;193
-177;-192
150;-166
170;194
147;189
-145;138
189;151
194;-169
181;190
173;174
188;-164
-175;-199
153;194
160;161
174;-213
232;79
-152;-166
262;130
-151;135
-164;226
-184;-150
-157;187
-168;-175
-145;-209
212;-148
-186;176
-191;-178
-83;99
217;129
-94;-138
157;187
173;197
-201;169
172;193
214;196
-143;-232
184;211
210;158
226;-207
176;-197
219;-183
201;204
118;205
-118;-216
-152;-178
-180;145
-216;169
-166;202
128;135
-161;-125
-128;-151
158;130
-173;-248
-297;150
-231;-166
-182;-161
178;185
-185;154
166;-236
-164;-221
-173;190
191;186
-151;-181
-200;250
226;156
-186;142
-128;88
-186;158
-215;139
-160;-188
88;-180
-177;-252
-152;204
-227;170
-94;-190
116;252
135;201
-177;92
214;-162
-186;-227
-149;155
-292;135
173;-224
-119;-222
247;-198
-239;174
-218;-237
-173;108
-159;-224
131;142
-159;-254
-255;-169
157;176
228;119
143;-212
-143;161
-116;-185
165;146
181;180
-161;151
-168;134
-189;-177
-128;-186
244;135
-147;-175
-205;-221
-209;190
-140;-176
158;182
204;291
228;288
-212;213
-203;-194
-168;151
-209;129
174;-214
111;263
-202;180
166;210
200;-193
193;208
154;225
197;204
245;-128
184;-173
153;160
-204;-205
120;-196
177;163
152;192
127;208
191;-128
185;141
245;-179
-139;-144
139;238
-235;-225
198;-162
-171;188
-190;-191
-193;-207
-216;235
87;-178
248;-140
138;281
-265;143
-173;-170
-263;-208
220;-221
-164;216
205;-176
174;197
-207;-196
-130;118
-140;-196
211;-158
141;143
168;116
212;164
165;-153
-189;155
200;-240
191;-218
203;167
168;232
-168;-130
-197;232
-225;205
-211;200
-171;-213
280;-202
-125;-258
178;-204
151;183
267;190
-217;224
-130;-189
118;-229
-174;-206
-176;199
-98;200
232;-142
204;134
-160;-129
173;-174
-159;-155
-120;162
164;-197
194;188
185;214
183;-167
212;166
190;223
231;-197
-137;-223
237;-198
-196;-190
164;-95
-192;193
-134;-221
-199;-194
-185;-224
-168;-209
-196;-196
-172;-241
108;116
-208;-171
-217;116
130;-188
170;-220
136;-131
-140;-179
-155;-156
-192;-207
163;-192
200;-215
198;163
174;-214
188;-103
-187;-218
-169;183
-157;-204
182;-166
-127;145
180;181
-153;-241
-148;-178
185;172
221;199
192;-135
-145;187
-214;173
164;171
214;-229
-188;153
-220;244
141;-169
-220;-168
-189;152
-140;115
-187;-204
-182;200
-109;-206
105;206
166;149
-200;178
-210;152
-190;192
-193;178
-104;167
206;193
173;185
-164;110
228;-203
228;-112
-250;-178
222;174
-236;-176
-209;-135
190;224
215;-216
-160;-169
-184;243
282;-207
125;244
-212;-238
118;285
-126;180
147;140
188;-190
-243;-102
205;-159
-149;-182
-185;190
-202;112
202;-251
131;-189
-166;115
255;-173
201;-180
167;123
-142;219
123;183
185;-171
-159;112
101;169
204;-131
-137;-184
-202;181
249;-142
234;-140
115;-212
-171;-198
216;-165
148;133
183;-275
-181;210
-230;201
-323;182
187;164
238;-217
212;164
147;129
248;-165
-218;162
163;186
-187;104
-119;-221
206;-270
155;189
152;186
-168;250
128;-213
194;179
-202;-197
-128;155
181;-172
-149;-192
123;-165
-202;156
124;-157
-107;177
-180;-252
-220;246
-149;-227
-199;-94
-238;227
245;-257
170;128
119;-144
197;-236
145;-224
121;167
-172;114
202;194
222;-48
156;-158
218;-193
-189;148
-159;-167
168;-202
149;162
-153;-186
136;-129
-195;-197
-187;-181
-103;-153
-182;146
-117;-154
147;-182
-221;144
208;187
-183;143
-206;117
239;148
189;190
-202;-186
-177;170
-140;217
191;167
176;118
207;147
-131;-131
-197;-117
142;-197
191;126
182;-202
142;-180
-186;-143
199;121
-149;136
173;-203
-182;177
-191;164
-145;-135
-167;211
169;-200
-209;-136
-175;172
-184;161
-184;206
-190;210
-182;-214
127;157
253;-205
210;155
-171;226
-164;245
-156;264
-121;-170
-219;206
108;-85
-224;-177
-186;-164
-203;-191
-204;-146
-221;-119
198;-166
-193;138
-170;-153
119;208
-211;184
-171;-138
167;188
-131;-199
-191;145
255;202
262;199
-113;152
181;181
215;-206
208;-209
-220;-194
-223;-183
-137;195
-169;172
-183;-215
178;233
166;213
162;129
-193;226
-170;175
177;189
152;-204
-134;-158
-138;195
169;154
-131;198
175;170
242;186
212;-161
173;-152
212;-235
-166;187
-119;197
172;163
-186;177
-175;138
145;144
-194;179
108;-165
193;114
218;188
139;-233
112;189
190;-178
-174;172
172;190
204;-193
