real;imag
-211;193
-207;-187
247;-216
172;-234
-149;-176
-170;149
118;155
146;178
-224;168
173;-213
205;-123
180;-135
117;165
-173;-211
170;229
-208;179
-275;114
-175;210
216;-206
-174;156
187;203
233;-142
190;153
131;144
-122;-134
-159;-160
-176;-221
221;162
151;151
97;-182
112;-266
203;208
-198;154
-190;147
184;201
-171;-160
127;-261
185;-229
-171;149
-178;209
-188;-137
113;141
186;135
165;-200
-167;-234
110;-161
211;197
223;-130
208;-193
114;153
181;-133
152;145
-109;-203
217;-168
-161;171
-196;181
-185;161
205;161
175;-143
147;254
183;-118
-227;132
179;203
-205;191
-227;178
198;214
-201;204
167;118
-250;168
136;-139
-144;168
198;-186
142;114
-130;-184
162;-103
194;-211
-182;133
121;-188
165;197
168;-195
154;236
135;142
161;146
-127;289
125;-226
225;-258
185;-127
91;-145
114;162
174;159
-225;-219
-216;-161
-185;-172
-177;258
162;-189
-208;-162
-209;256
185;-288
-215;195
-163;-137
-162;151
78;171
-167;211
-148;145
-187;190
172;271
-201;-166
129;-102
-178;210
-210;203
206;123
-226;204
230;-129
-126;-172
-195;195
-179;-202
-193;-177
206;177
168;150
188;232
167;226
-213;-169
-113;-186
190;-121
175;177
-121;-149
147;185
-147;152
-142;-212
-215;-194
-201;192
-196;147
-218;156
233;-230
-123;-209
-120;179
-174;-159
188;249
159;225
-216;188
-109;151
-192;183
-223;-119
132;149
-161;-252
-154;-187
204;224
-210;-174
-256;190
160;250
153;-144
-193;251
-184;-182
232;-189
-166;129
150;-201
-172;-212
-264;198
185;-195
244;142
177;-176
-230;-189
-248;-204
-110;172
-135;-139
-163;-210
102;197
-178;-187
202;206
-177;-205
-127;-183
-136;147
152;-215
206;-190
196;-113
162;253
127;-174
193;137
-134;162
163;178
164;169
215;150
-170;-223
158;-246
246;-141
-189;181
163;144
198;202
-109;-149
-219;95
-146;-157
-208;134
-147;-219
-178;-214
-132;144
213;-201
176;-155
154;119
-247;-149
-206;-157
152;174
-201;-162
155;-199
212;-110
159;-165
213;-181
220;-173
207;-210
-156;-191
-196;165
-219;205
314;-259
-154;198
-180;-182
151;182
243;167
209;-218
-207;-112
175;-156
-186;162
121;141
188;-227
-130;-232
-216;163
118;190
-248;-186
-195;-177
-98;-178
189;167
-221;-205
-170;-184
-172;223
106;194
189;-170
-248;-170
-122;-215
182;174
224;228
-212;178
-178;-225
-202;199
237;135
-147;166
-220;156
216;-143
202;158
147;161
-192;187
-186;165
-159;-219
-151;140
-249;157
179;-192
207;194
166;204
124;-144
-188;-188
-116;-253
-153;-136
-218;124
-158;-149
90;128
165;218
201;-172
-174;168
217;139
150;119
168;-180
206;-260
-172;151
93;-172
-189;248
164;200
-181;-169
182;190
-213;-223
231;168
-182;-180
-212;-228
262;-173
235;-222
263;-226
224;-242
-156;233
188;230
215;137
-228;211
-158;-168
212;220
93;177
-141;-111
132;-196
-217;-181
-138;-143
152;-237
204;194
100;-133
147;-155
-163;226
248;129
216;126
-192;155
181;131
149;204
137;-193
-168;-132
148;172
-222;236
-196;161
-240;157
169;-171
142;108
111;194
197;-146
231;184
234;-210
-239;194
-178;-144
244;-218
-209;-177
167;206
259;271
-268;184
-183;-167
263;-201
-218;272
-267;202
183;-224
195;-211
154;202
194;186
169;234
-134;161
254;-192
-154;-112
-218;189
-198;169
-188;-186
-162;-143
-108;160
-211;149
201;-171
-99;213
-155;150
-157;-128
-197;176
-169;177
92;-122
-206;180
200;132
-205;195
142;224
144;161
110;-178
-161;-209
172;158
-206;-124
-176;-165
177;-170
-160;-167
-225;-169
-107;146
169;128
-224;-209
-231;159
220;132
-201;-159
-162;-271
-224;204
203;-147
-154;123
170;-169
-235;134
164;178
113;152
163;190
-138;-163
-182;-245
274;176
-198;-219
-216;214
-265;-243
-200;-257
-190;154
230;-210
199;-301
247;-233
298;-158
-272;254
265;-172
231;170
181;-133
-163;185
196;147
153;-170
-175;193
165;-210
-193;196
-168;-124
-167;183
186;-117
-182;-148
115;113
126;-167
103;190
178;-218
-154;165
-102;196
-186;168
135;-197
-154;-140
-206;195
-178;-179
-241;162
154;-159
171;-135
-179;-160
-154;-161
-181;248
195;-207
202;137
261;162
-173;-171
222;-177
-188;224
-191;-193
-249;-135
-206;-153
-177;-173
-159;-231
203;-185
189;157
-226;-268
-229;-256
181;211
218;190
176;202
197;193
-274;253
-196;236
-229;218
224;305
211;-232
-199;215
-216;215
-213;225
265;-214
-240;193
156;-223
225;-203
195;-177
-254;-204
180;155
191;254
103;154
166;-189
-192;185
-190;-180
-225;137
222;-154
-148;153
138;-229
210;135
155;-119
-171;-177
-191;-179
-170;193
-202;-189
154;-112
-186;-195
83;-176
-206;-164
-206;151
-193;155
-197;-138
177;-185
-209;146
156;145
162;-178
-128;-76
216;138
149;-180
-118;-184
177;-208
137;194
158;189
-185;159
144;-179
-153;194
190;244
-181;-155
-164;-184
209;-135
-195;-190
180;224
-165;184
231;-168
155;-122
196;228
198;-242
214;-225
240;-213
141;160
214;-275
168;282
198;-238
-236;-198
-243;192
194;-144
-250;-185
-209;-147
228;-203
-191;120
-200;-227
-227;-168
168;144
-213;-187
182;-198
154;206
-193;182
163;196
201;-201
245;160
223;213
-140;-198
174;149
-171;147
-94;101
215;203
168;-181
-169;201
-144;-170
-127;142
-106;157
-162;137
163;210
-203;-142
186;107
160;-129
158;154
211;182
215;199
-126;185
214;-210
-171;156
214;-132
218;-236
-215;-181
235;247
-190;176
201;-196
-240;314
-150;240
205;-182
170;157
181;-171
180;-132
152;166
-174;157
-181;214
-183;-179
-194;181
142;-202
-214;-179
182;148
140;-182
-142;181
166;-201
203;142
228;208
288;-186
261;200
-154;-139
-289;-230
-217;-173
211;166
-195;-120
-136;134
-155;-251
-151;-261
-184;-129
-260;130
273;-170
-173;207
-190;136
-181;-172
146;184
-199;239
193;224
-128;-227
-128;229
-181;-163
-162;-138
186;191
-101;142
253;150
-164;213
-198;-126
-182;197
174;-177
-211;-181
-100;-164
188;-139
146;174
-166;-141
152;154
-125;-107
143;120
-171;212
-188;163
86;-101
184;-174
-171;197
130;-202
-169;240
-186;-147
-76;159
245;121
152;-176
200;-181
-188;-119
213;197
-162;200
188;115
238;109
-152;224
175;159
158;-192
143;-149
158;145
-262;-160
181;160
-218;247
166;-274
-164;222
156;-187
-152;-157
163;176
171;179
-155;135
213;115
223;-161
172;-220
209;209
179;177
-155;-230
181;-141
-198;-165
-213;-144
255;235
158;-225
-191;-181
141;-310
200;222
-231;182
-228;210
-217;139
-165;279
-239;-229
-189;166
-196;-184
-162;218
-166;-136
143;-188
-147;-193
89;-123
-102;82
-81;198
-165;-143
165;-126
229;204
238;142
-184;-243
156;-214
103;-194
-192;-119
-176;-188
193;-142
-267;-162
196;132
102;-187
-154;-121
-71;138
149;154
188;162
188;95
-157;147
97;131
226;166
-178;-155
