real;imag
-222;159
-164;-208
174;-153
125;-205
-215;-200
-205;198
198;232
198;202
-166;150
200;-203
186;-231
186;-205
206;218
-203;-177
226;230
-213;165
-146;191
-220;155
205;-204
-171;161
156;177
177;-188
162;141
153;200
-172;-206
-175;-149
-138;-83
139;184
141;139
193;-220
257;-213
171;188
-184;217
-208;208
205;217
-142;-164
181;-176
196;-203
-235;229
-254;139
-160;-235
146;185
136;219
195;-207
-287;-188
149;-178
201;196
189;-193
206;-166
158;164
188;-201
155;184
-256;-114
244;-194
-152;204
-193;183
-198;151
190;175
169;-208
207;146
238;-219
-156;151
240;124
-207;154
-167;239
202;95
-183;152
236;147
-85;196
159;-160
-131;221
201;-198
199;176
-191;-194
191;-195
126;-214
-124;165
140;-174
187;198
124;-131
202;135
151;200
93;143
-141;186
182;-192
156;-128
177;-140
171;-207
191;104
195;132
-186;-246
-249;-180
-291;-208
-212;177
264;-154
-195;-128
-178;258
236;-219
-207;180
-174;-228
-198;195
227;147
-136;154
-139;196
-192;133
261;250
-198;-151
212;-218
-168;178
-185;147
195;211
-165;163
151;-220
-204;-190
-166;178
-206;-130
-222;-206
225;193
184;161
216;153
205;231
-131;-180
-186;-208
200;-206
125;171
-215;-148
162;155
-156;165
-208;-188
-143;-238
-212;157
-164;199
-165;207
164;-205
-149;-263
-237;179
-181;-166
192;104
189;98
-148;225
-204;142
-172;131
-111;-101
140;168
-133;-199
-149;-104
175;205
-184;-204
-201;123
216;224
223;-106
-235;215
-210;-269
219;-200
-228;139
187;-223
-169;-254
-246;190
228;-212
193;333
195;-198
-178;-197
-243;-265
-172;199
-195;-232
-154;-186
162;217
-153;-273
188;176
-200;-234
-176;-268
-267;120
213;-163
178;-219
213;-160
242;206
175;-162
256;163
-193;145
151;172
158;173
227;161
-244;-84
95;-213
183;-141
-189;134
234;207
138;138
-236;-217
-145;225
-214;-163
-170;176
-159;-172
-160;-175
-169;170
177;-107
189;-145
167;131
-101;-165
-185;-169
170;154
-240;-121
119;-192
132;-186
226;-150
183;-212
143;-214
216;-185
-212;-174
-165;179
-209;188
192;-186
-128;107
-95;-258
161;289
133;202
242;-183
-149;-239
116;-191
-256;143
245;204
224;-200
-180;-303
-175;188
272;199
-266;-131
-192;-219
-225;-178
192;186
-149;-177
-208;-184
-257;157
133;203
162;-210
-167;-214
-210;-179
241;220
204;182
-198;191
-155;-188
-183;207
150;167
-147;146
-211;195
132;-235
282;141
247;213
-171;172
-212;200
-246;-206
-189;165
-155;230
155;-160
154;183
148;202
149;-199
-217;-212
-222;-106
-145;-247
-225;191
-161;-157
146;181
168;149
156;-141
-149;156
224;200
152;152
162;-116
216;-206
-198;154
164;-207
-183;191
217;217
-178;-194
173;159
-230;-239
176;202
-186;-199
-177;-123
164;-157
207;-161
177;-220
153;-211
-201;212
109;162
127;184
-200;171
-221;-175
172;228
180;175
-199;-192
120;-107
-98;-144
-138;-123
206;-198
221;161
130;-179
160;-249
-141;132
176;151
220;238
-217;245
156;203
179;200
149;-201
-100;-121
285;239
-220;170
-196;108
-182;196
146;-192
129;223
231;188
157;-158
204;128
140;-150
-178;134
-182;-221
224;-107
-136;-241
165;166
179;189
-151;185
-204;-172
158;-219
-204;189
-210;208
102;-223
212;-183
199;256
175;207
117;181
-256;235
190;-206
-213;-153
-247;132
-121;238
-203;-138
-156;-205
-172;202
-232;258
164;-202
-247;186
-162;172
-178;-165
-175;134
-172;194
177;-163
-194;166
234;108
-159;170
237;211
116;221
180;-193
-211;-201
202;186
-210;-115
-203;-191
134;-152
-170;-110
-156;-147
-228;124
222;174
-178;-245
-109;175
174;179
-215;-190
-128;-186
-163;195
176;-139
-179;243
231;-135
-251;116
138;128
133;210
201;173
-162;-132
-137;-194
140;178
-162;-202
-179;153
-167;-190
-98;-167
-221;207
174;-173
205;-248
142;-184
199;-225
-278;228
228;-209
241;182
287;-219
-187;263
193;156
241;-219
-145;196
148;-201
-159;201
-158;-133
-183;254
163;-204
-254;-252
177;158
221;-179
186;212
135;-197
-88;185
-191;272
-204;197
171;-151
-166;-215
-160;169
-168;-171
-176;189
197;-201
118;-200
-124;-131
-161;-164
-161;175
120;-246
151;184
194;188
-214;-176
142;-137
-210;212
-99;-193
-204;-249
-176;-207
-187;-134
-236;-113
162;-202
179;229
-176;-199
-154;-190
144;159
203;194
218;185
140;183
-214;206
-149;262
-153;223
179;109
169;-185
-137;170
-140;195
-120;163
199;-257
-165;93
185;-238
138;-253
212;-205
-135;-270
278;115
205;190
223;161
142;-161
-199;224
-187;-101
-112;161
182;-209
-127;232
127;-247
112;273
169;-181
-158;-216
-170;-202
-182;169
-119;-206
254;-227
-238;-164
224;-202
-164;-161
-158;202
-200;170
-175;-202
137;-196
-145;143
196;152
216;-152
-172;-191
173;171
134;-191
-164;-210
258;-157
189;216
124;203
-153;215
156;-238
-146;197
183;230
-179;-217
-215;-187
212;-145
-191;-212
208;178
-155;227
193;-117
187;-167
115;173
138;-139
