real;imag
-175;223
-158;-156
202;-203
198;-134
-203;-218
-169;209
137;228
266;191
-183;217
199;-198
210;-199
222;-186
167;177
-173;-173
194;143
-153;158
-186;109
-149;147
173;-126
-161;161
163;225
146;-122
147;188
109;200
-175;-203
-118;-198
-169;-229
179;191
200;137
189;-164
172;-171
196;168
-176;184
-122;168
203;203
-161;-198
189;-167
148;-268
-176;179
-189;225
-202;-199
182;243
173;169
203;-139
-175;-165
185;-233
116;169
261;-206
227;-216
148;130
197;-185
225;172
-165;-160
172;-204
-195;195
-257;164
-130;124
141;170
187;-106
170;149
194;-186
-158;149
190;200
-177;124
-164;166
136;271
-186;173
149;168
-249;171
199;-201
-182;137
287;-203
145;293
-108;-142
161;-187
168;-134
-158;194
42;-169
140;170
136;-120
176;169
236;180
201;191
-170;120
186;-181
160;-163
204;-143
166;-151
198;167
148;133
-193;-218
-262;-223
-149;-156
-128;213
161;-182
-217;-182
-217;192
137;-167
-193;210
-226;-143
-233;196
134;169
-202;193
-102;161
-146;173
178;185
-144;-154
172;-128
-213;175
-178;157
171;162
-167;215
190;-149
-198;-139
-153;176
-162;-203
-123;-156
178;179
187;196
85;195
170;144
-222;-217
-150;-192
126;-131
158;186
-151;-178
81;229
-86;193
-158;-97
-185;-203
-212;208
-194;147
-236;179
216;-159
-190;-237
-143;181
-183;-229
209;153
232;228
-151;207
-208;232
-184;178
-113;-169
180;192
-112;-229
-196;-151
197;161
-182;-186
-203;221
177;186
209;-123
-264;232
-240;-223
131;-160
-225;196
152;-231
-253;-161
-144;136
170;-320
198;124
192;-154
-173;-182
-210;-260
-237;247
-194;-214
-142;-182
125;124
-191;-169
146;161
-212;-231
-238;-172
-176;146
203;-188
176;-128
189;-198
83;148
188;-185
227;105
-211;201
137;219
142;210
113;162
-211;-166
179;-135
190;-193
-209;149
142;181
140;171
-215;-238
-192;149
-152;-202
-155;214
-187;-264
-148;-134
-136;196
189;-167
156;-234
191;240
-180;-226
-179;-267
190;222
-134;-97
113;-137
158;-143
149;-199
188;-189
199;-226
179;-192
-176;-147
-184;225
-151;262
169;-169
-197;132
-215;-184
216;175
230;202
183;-185
-213;-162
170;-193
-174;199
202;76
207;-138
-224;-123
-196;151
144;111
-169;-235
-103;-106
-146;-166
152;220
-236;-159
-160;-178
-172;105
194;220
199;-210
-128;-145
-105;-197
120;198
183;129
-177;193
-141;-172
-186;212
195;166
-227;180
-206;137
151;-154
139;186
90;189
-188;172
-207;149
-146;-187
-176;173
-192;139
210;-133
182;209
160;255
176;-107
-148;-223
-210;-186
-163;-159
-236;146
-168;-132
159;179
144;205
176;-217
-198;124
173;182
187;177
107;-178
105;-199
-201;150
190;-194
-196;102
172;148
-176;-262
171;169
-185;-227
242;160
-143;-215
-179;-224
227;-190
227;-210
138;-125
140;-183
-170;189
132;183
263;175
-184;192
-182;-172
170;208
211;160
-160;-223
258;-119
-225;-197
-149;-208
229;-136
223;117
182;-173
205;-226
-124;150
191;222
112;169
-158;199
160;137
164;129
213;-188
-167;-134
142;176
-155;148
-196;171
-179;164
113;-101
218;120
164;260
89;-224
292;197
206;-206
-139;188
-253;-216
160;-215
-154;-175
186;222
168;188
-204;266
-193;-160
189;-256
-147;285
-188;229
219;-164
184;-143
221;139
186;171
214;105
-136;139
256;-221
-180;-185
-156;116
-169;166
-140;-200
-143;-149
-144;190
-180;228
193;-121
-203;160
-157;81
-154;-219
-227;146
-189;135
129;-199
-206;148
193;182
-127;156
135;223
166;152
191;-220
-199;-182
225;98
-221;-215
-145;-192
135;-229
-158;-169
-123;-148
-192;159
127;207
-190;-252
-202;191
206;211
-145;-120
-148;-179
-160;247
156;-240
-171;100
154;-202
-210;273
181;177
178;235
220;170
-250;-157
-176;-127
253;211
-192;-200
-158;199
-253;-92
-181;-163
-169;179
69;-225
177;-263
146;-185
234;-234
-162;197
232;-185
229;158
202;-198
-157;248
211;179
177;-164
-148;164
189;-180
-149;168
-181;-181
-163;233
189;-163
-150;-146
145;225
195;-157
160;195
155;-117
-176;145
-199;126
-184;143
256;-143
-224;-217
-161;264
-206;-238
-105;154
194;-228
145;-210
-168;-174
-195;-138
-158;183
110;-191
118;154
144;185
-178;-164
165;-167
-161;117
-143;-168
-149;-288
-118;-261
-171;-113
-160;-192
120;-206
203;204
-219;-127
-186;-153
147;170
163;199
203;139
177;111
-141;204
-182;219
-223;192
234;195
126;-198
-201;170
-231;217
-215;209
161;-173
-215;217
166;-226
173;-168
152;-265
-176;-212
234;203
183;210
163;166
206;-203
-188;166
-208;-215
-128;210
159;-136
-171;179
159;-163
91;182
147;-178
-175;-188
-129;-201
-207;190
-161;-125
104;-163
-146;-239
217;-107
-158;-172
-175;146
-218;179
-244;-154
151;-182
-178;188
108;218
202;-167
-179;-158
108;198
215;-130
-166;-153
248;-159
155;102
148;163
-130;200
151;-230
-209;195
174;97
-230;-163
-146;-195
168;-228
-130;-188
175;221
-173;165
162;-226
171;-226
221;193
148;-241
117;-193
175;-217
167;242
141;-181
203;183
195;-207
-195;-146
-214;256
183;-256
-192;-194
-207;-147
144;-250
-183;125
-168;-167
-102;-162
116;135
-240;-154
188;-226
182;163
-126;157
172;171
177;-223
195;170
158;172
-138;-166
132;215
-92;120
-212;145
232;244
218;-179
-165;156
-153;-147
-141;120
-182;165
-175;165
196;181
-200;-142
237;233
202;-224
194;115
132;166
186;170
-189;217
221;-221
-141;230
151;-183
139;-185
-179;-148
260;136
