real;imag
-186;231
-201;-121
190;-164
216;-120
-136;-208
-161;157
260;221
119;170
-171;193
211;-162
192;-181
172;-151
185;234
-159;-162
247;248
-200;163
-141;239
-205;197
164;-149
-182;187
226;177
278;-216
252;112
174;150
-240;-137
-171;-137
-229;-180
197;99
200;152
168;-235
164;-171
217;158
-157;242
-160;222
231;112
-198;-184
118;-215
179;-230
-248;155
-239;223
-201;-170
209;180
198;190
231;-188
-252;-197
176;-146
234;269
157;-223
182;-150
217;205
228;-105
214;154
-190;-157
205;-227
-167;148
-135;178
-237;198
230;151
119;-244
186;207
183;-111
-198;213
191;175
-198;210
-214;140
168;135
-190;144
238;182
-210;212
166;-166
-212;166
163;-155
194;195
-197;-159
212;-227
105;-239
-242;169
175;-155
167;169
178;-149
110;176
219;149
136;202
-150;270
151;-288
175;-200
235;-182
186;-163
228;175
268;210
-205;-178
-122;-300
-274;-205
-168;239
125;-182
-178;-184
-157;182
152;-282
-180;205
-214;-160
-255;217
197;211
-221;234
-236;196
-188;138
233;194
-187;-173
204;-199
-122;183
-187;224
161;158
-181;190
175;-153
-188;-173
-198;152
-149;-215
-202;-149
242;223
177;191
191;164
194;143
-257;-168
-151;-181
138;-232
152;208
-203;-230
184;166
-128;159
-199;-166
-172;-91
-207;151
-158;219
-199;261
172;-152
-181;-164
-230;189
-174;-153
246;213
144;122
-222;218
-291;166
-166;205
-219;-123
192;185
-204;-166
-133;-160
199;123
-248;-143
-156;234
280;170
163;-232
-169;190
-250;-141
110;-247
-169;252
216;-172
-171;-190
-223;190
169;-261
142;149
267;-222
-186;-194
-67;-178
-188;220
-203;-185
-82;-189
203;195
-197;-110
145;213
-179;-280
-257;-151
-181;189
194;-229
181;-226
146;-263
144;100
220;-214
203;195
-153;216
191;168
225;121
184;141
-134;-207
206;-149
161;-139
-129;207
179;193
133;243
-137;-212
-172;97
-161;-191
-204;213
-174;-136
-208;-190
-203;248
120;-121
207;-174
187;208
-241;-225
-168;-192
212;208
-134;-167
153;-196
258;-211
136;-144
155;-184
