real;imag
5;7
-8;-8
-11;-9
11;13
-12;-9
-15;3
-12;-8
6;-17
-12;13
-16;-9
6;9
-7;9
11;-10
-11;5
12;-7
-6;-4
6;11
-7;10
-8;7
-6;3
7;6
-10;5
-12;8
-9;-11
8;3
-11;-9
-13;8
-16;-6
7;6
9;-5
3;8
11;-6
5;-3
10;-6
-10;-12
7;-15
-8;-9
-9;-13
-12;12
-11;-10
8;4
-10;-14
7;-14
8;-14
-11;7
-12;-15
5;-9
7;-4
-7;-6
-10;-14
-9;5
-11;-9
-9;-12
4;10
-1;8
7;-6
8;7
8;-8
3;-10
-7;-11
-11;4
-11;3
-7;7
-10;-7
5;5
6;-7
6;7
-6;-7
-9;-9
-8;-12
-6;-11
7;-12
-7;9
-9;-6
-5;-3
-10;6
-4;11
4;-8
-4;-3
5;-10
5;-11
-5;-6
-11;-7
-10;5
13;-10
10;8
10;8
-2;8
-7;-8
11;9
10;-8
-5;-8
8;-5
-6;8
-13;-11
-6;-5
-16;8
8;-12
8;16
-5;-12
6;9
11;4
10;-8
11;12
-13;11
8;7
10;-9
12;-13
6;11
10;7
-4;9
-17;4
-9;-8
7;7
11;-6
8;7
6;11
-9;-10
1;8
7;6
-2;-12
-9;7
6;11
4;12
6;-9
-9;5
-8;-10
4;6
-11;-6
-9;13
-11;-10
-13;6
-10;3
1;-5
6;1
-6;3
-10;7
3;-6
-13;-6
-11;-5
-12;-9
5;-13
2;-6
7;-8
-5;14
-13;13
7;6
-10;-9
13;7
-1;7
-4;-9
-8;6
-10;-6
7;-7
16;11
6;-6
-14;8
-13;7
7;-9
6;9
-12;-9
-10;13
1;-8
7;11
6;-20
3;-13
-9;-7
7;10
-15;-14
7;4
-6;6
-11;8
8;-13
-10;9
7;-11
4;-7
-7;-6
9;6
-10;5
-4;-7
13;-7
-9;-3
-11;-9
-11;10
6;-4
7;-9
3;-7
4;-10
-9;5
5;8
5;-6
5;-11
3;-6
-5;-8
2;-8
-7;-7
-8;-10
7;-13
6;-13
-6;-7
5;4
