real;imag
-12;-7
-5;9
7;-10
4;2
-9;3
-8;8
7;-8
7;-12
-5;7
7;-6
4;8
5;-13
11;-9
-16;-13
11;8
-13;-3
-13;2
5;5
3;8
-11;6
3;8
2;11
3;8
2;11
-11;-10
-8;7
-12;-9
10;11
12;3
-17;-6
11;10
-4;-5
-6;3
2;10
-6;-10
6;-8
-12;-9
5;-8
-10;5
-4;-10
10;10
-7;-14
-3;14
-5;-8
-9;7
11;1
-3;7
8;-8
7;8
7;-8
1;-12
5;11
-11;8
12;-11
-14;13
13;-17
-7;-13
9;2
-8;9
-10;-7
8;-4
-7;12
-9;10
3;7
4;3
9;-12
-9;-12
-4;-12
-4;-9
8;-5
9;-7
-12;-4
-7;-15
4;9
-15;3
-14;4
-7;6
9;-5
-7;8
-6;-13
11;-8
4;9
7;-11
12;6
7;-10
1;-12
-11;10
-7;-14
-14;11
-10;-11
-4;-5
11;-12
-3;-11
-7;4
3;-8
-9;-12
-13;6
5;-5
-9;5
1;-9
-5;8
-7;2
-8;7
10;8
-10;7
-9;9
3;-7
-10;-7
-5;3
5;7
6;-9
8;-10
-13;8
1;3
-8;8
11;-10
-15;-8
-7;6
-15;9
10;10
-10;-8
-14;5
9;-5
-6;2
-9;-15
14;-8
9;-1
-4;-13
5;10
-11;4
1;8
-15;1
8;6
10;-4
2;12
14;-7
11;-4
-11;8
-8;-10
-14;2
-6;-9
-10;8
-8;6
-5;10
-4;-3
-10;-10
-5;7
12;-9
-8;11
-7;14
-11;-11
7;5
-8;-7
-9;-11
7;4
-9;7
6;6
5;7
-8;-9
6;11
-8;-10
4;-7
7;-10
8;4
-9;6
-5;4
13;-11
8;5
-12;3
4;-8
-5;8
7;7
-10;-10
1;-9
-16;7
13;5
5;-11
-15;12
10;13
6;10
-15;4
10;-3
-10;0
11;-8
15;-7
5;7
5;7
20;-4
13;-12
-12;5
-17;3
-7;2
-12;6
-8;1
6;14
-11;4
8;-14
-11;-2
-7;-9
-5;2
-9;9
12;-5
6;-10
7;13
10;8
-10;-15
-4;13
-14;-7
-3;-11
-7;-7
-10;-13
-9;11
-9;10
-7;-10
-9;-8
-6;8
7;-9
3;8
-1;9
1;-6
-12;-5
-4;-7
12;8
4;-5
8;-11
-8;-6
5;5
10;10
-5;-10
-9;-6
7;-13
6;-10
-16;-9
6;-12
12;11
-16;-9
8;-9
-14;10
-11;12
-2;-12
-15;4
8;4
-14;-9
9;-13
-11;-6
-13;9
10;-9
-10;-1
-6;-13
-8;-13
11;-5
-11;3
-4;-10
1;6
3;9
9;-6
7;5
-12;1
-13;10
9;10
-13;-9
-10;-10
10;6
-15;-10
11;-8
7;-7
12;-18
-13;2
8;8
16;5
-14;3
-6;-11
15;-7
7;8
-7;-11
5;9
-1;6
10;-5
-5;-8
6;-5
-5;-15
0;7
7;-5
-14;5
-13;6
7;7
-14;6
-7;-11
-7;2
-8;-6
9;-14
11;7
-9;-16
9;2
10;-9
10;-6
-5;-8
7;-6
11;-9
-13;8
