real;imag
-14;9
-6;-14
6;-6
12;-3
-7;-2
-6;5
11;9
4;7
-5;13
8;-8
3;-16
10;-11
7;11
-4;-7
3;2
-8;10
-10;7
-8;8
7;-8
-5;9
5;3
10;-7
5;11
6;9
-7;-8
-1;-8
-4;-11
7;3
2;3
8;-6
6;-7
7;8
-15;13
-13;0
3;7
-11;-5
8;-10
8;-3
-8;7
-6;12
-16;-12
8;13
10;1
10;-9
-10;-6
6;-9
11;4
6;-11
5;-17
9;5
3;-13
11;14
-12;-4
10;-11
-8;6
-6;3
-6;9
3;10
7;-4
10;6
7;-8
-7;5
3;6
-4;7
-5;7
5;6
-7;3
4;16
-8;8
2;-13
-16;5
9;-7
8;7
-11;-15
11;-7
12;-9
-10;10
15;-4
2;8
8;-6
4;5
1;12
1;4
-2;3
8;-5
9;-3
4;-4
7;-10
4;3
7;9
-4;-12
-8;-8
-4;-16
-6;4
8;-5
-6;-11
-12;4
7;-9
-10;13
-10;-11
-14;14
6;8
-9;16
-8;16
-5;13
6;8
-21;-4
5;-10
-12;8
-1;16
9;10
-7;12
9;-11
-8;-7
-7;10
-4;-8
-9;-5
11;8
9;8
10;5
10;5
-6;-4
-7;-6
5;-3
5;7
-11;-13
6;9
-9;4
-8;-14
-9;-3
-13;6
-12;4
-8;8
9;-8
-6;-14
-14;8
-4;-13
7;17
4;8
-9;0
-10;0
-11;2
-6;-11
0;4
-4;-6
1;-8
6;4
-8;-6
-7;5
4;6
8;-8
-6;4
-7;-7
11;-7
-14;10
5;-6
-4;-14
-17;1
4;-14
11;12
4;-9
-12;-15
-11;-9
-4;12
-10;-5
-10;-10
11;1
-11;-9
7;6
-12;-10
-18;-6
-10;12
2;-12
15;-10
7;-6
7;2
6;-12
4;4
-11;9
5;5
9;6
5;2
-11;-11
4;-14
10;-6
-5;4
6;7
5;3
-12;-7
-10;12
-8;-16
-6;0
-7;-12
-7;-3
-13;6
14;-5
6;-6
2;10
-2;-12
-3;-11
4;7
-5;-11
10;-4
6;-8
9;-9
9;-6
9;-8
5;-2
-10;-10
-5;2
-8;10
12;-5
-8;7
-10;-18
7;10
4;8
13;-12
-5;-10
3;-11
-11;8
11;7
14;-15
-13;-6
-8;3
11;10
-10;-7
-14;-4
-14;-5
12;8
-12;-6
-9;-6
-8;11
5;8
4;-8
-8;-5
-14;-10
10;7
3;12
-7;9
-8;-8
-18;10
10;4
-4;13
-10;4
6;-2
6;8
8;14
-9;10
-11;3
-8;-12
-10;7
-14;3
10;-9
5;7
6;9
10;-4
-9;-11
-8;-12
-6;-12
-17;1
-2;-12
8;9
3;6
2;-2
-12;2
4;9
3;6
4;-8
6;-4
-7;8
5;-9
-17;2
4;17
-16;-12
1;10
-9;-11
2;9
-13;-12
-14;-11
9;-3
12;-8
10;-8
11;-4
-4;6
4;8
7;13
-10;9
-8;-9
4;6
9;11
-4;-12
11;-11
-1;-8
-7;-14
3;-6
8;3
10;-10
11;-10
-7;11
4;6
8;7
-8;3
5;6
5;6
14;-9
-11;-16
3;6
-16;4
-9;8
-12;7
9;-2
8;10
