real;imag
8;15
-18;-12
-9;-13
8;12
-13;-22
-14;19
-25;-5
12;-13
-21;9
-3;-12
10;9
-16;7
5;-9
-6;1
7;-11
-7;-8
2;2
-6;10
-10;8
-7;10
9;8
-13;4
-6;8
-10;-8
6;6
-20;-10
-17;2
-10;-11
13;8
14;-12
14;13
18;-9
6;-17
6;-15
-9;-13
6;-5
-12;-9
-16;-13
-16;15
-8;-12
13;13
-15;-9
11;-9
11;-18
-13;5
-18;-15
10;-4
5;-7
-11;-12
-3;-5
-7;7
-9;-9
-7;-10
4;10
10;8
7;-13
6;6
8;-4
11;-8
-12;-11
1;1
-8;10
-10;6
-14;-3
5;5
8;-13
6;8
-9;-11
-9;-10
-11;-10
-9;-11
11;-7
-7;5
-8;-9
-10;-9
-5;5
-14;10
7;-8
-8;-9
11;-3
10;-16
-13;-8
-6;-13
-7;11
8;-9
4;4
8;9
-7;17
-5;-17
4;8
16;-10
-9;-15
9;-14
-21;9
-15;-9
-12;-12
-9;17
9;-17
12;12
-13;-10
12;15
7;8
13;-18
15;17
-12;18
9;7
9;-15
6;-15
10;12
7;14
-11;15
-19;15
-17;-5
8;14
7;-10
8;5
7;10
-4;-11
7;7
8;8
-7;-6
-10;8
2;13
5;11
9;-6
-4;6
-6;-6
9;6
-10;-7
-12;5
-13;-7
-12;-1
-12;6
10;-12
3;7
-7;9
-10;9
8;-10
-14;-6
-9;-3
-9;-16
11;-14
0;-16
6;-10
-13;9
-11;10
15;8
-11;-12
6;5
-9;5
-12;-21
-6;12
-9;-9
8;-10
4;15
10;-10
-8;10
-9;14
14;-10
7;13
-16;-8
-13;4
12;-25
16;16
12;-10
8;-18
-17;-16
6;16
-12;-15
18;16
-4;10
-7;3
9;-9
-11;11
6;-11
9;-12
-13;-7
6;2
-7;2
-11;-7
10;-6
-10;-8
-6;-3
-9;6
12;-6
4;-6
9;-8
11;-9
-9;10
6;8
11;-15
9;-15
8;-8
-13;-13
9;-9
-7;-9
-5;-7
9;-9
8;-12
-12;-9
9;3
-11;8
-19;7
-11;11
12;-9
-14;6
-11;6
9;-10
-15;11
-14;12
-12;-8
-9;15
-12;-18
13;-10
17;-12
-15;9
7;7
-17;12
-13;-9
13;-11
-11;21
8;15
13;-2
15;13
-15;14
-4;9
-11;-14
-20;15
-19;-9
-16;6
10;9
10;6
4;-7
17;-16
-7;-6
6;-10
-10;0
15;-16
4;-9
4;7
5;-8
-9;6
9;-8
-9;4
-10;-8
-8;-7
5;7
4;6
-10;-8
-5;-12
-9;-4
-12;11
-12;5
3;-4
-14;10
5;-13
-14;12
8;-9
8;13
-2;-9
-6;-7
13;6
11;2
13;-11
12;6
-8;-5
8;8
-14;4
10;8
-9;-14
9;-9
-6;-9
-9;7
-14;4
13;-9
-13;5
-11;-7
-6;-4
4;6
-10;4
7;-6
-5;-7
2;3
5;-9
8;-11
8;7
5;8
-6;-6
5;-10
2;3
12;-8
5;6
-9;6
-13;5
7;15
6;9
2;-6
-12;6
3;8
6;11
-13;10
-12;4
6;-6
-6;-21
11;13
12;6
11;16
4;7
8;3
-10;-8
-3;-4
10;6
-7;-9
-12;-2
4;8
-8;4
-7;3
6;2
-8;-9
1;9
-4;-8
9;-8
10;-6
4;3
3;-10
-4;-8
3;-5
6;-7
-4;-11
1;-3
-4;-5
5;7
-9;8
7;-7
-11;4
6;7
-5;-16
-5;-13
-10;10
-11;-13
10;-5
-8;-10
7;12
-9;6
-9;1
-9;-11
-11;4
-9;6
-8;7
-6;5
-9;-11
-12;6
9;7
7;10
-4;-1
-10;3
-2;1
-12;5
9;-6
11;-7
11;-4
-7;2
10;-9
-4;-12
-8;-13
-13;-8
10;12
-10;12
-10;-9
8;5
8;-8
9;-7
7;9
6;3
-9;-5
-4;-7
3;-10
6;9
-9;5
-8;-12
-7;2
-11;8
-5;-2
-7;-9
4;9
6;8
8;-4
6;-12
4;4
6;-4
-10;12
-5;-6
-7;-8
4;-7
4;9
8;11
-5;-13
-8;-13
-14;6
-3;-9
5;-9
-8;-1
5;-5
9;-8
3;6
-4;-12
9;10
-10;8
-15;5
8;-4
11;-5
-13;-7
-8;-9
4;7
-9;4
-10;-13
-11;6
6;-7
4;13
-6;0
12;-11
-6;-14
17;-8
10;-2
11;-13
8;-13
6;7
12;6
3;-9
-8;-10
4;7
7;-11
6;-8
-8;3
8;-4
10;2
5;8
5;11
-1;-6
9;-5
-12;8
-3;2
9;-5
-8;6
7;-2
-5;-7
-7;-7
6;7
1;5
-9;-8
4;-8
-9;8
5;-11
4;-5
7;8
5;-3
-6;-8
-7;-11
11;-4
-1;4
-16;6
10;-6
6;6
4;5
3;10
-13;9
6;-11
-10;13
-2;9
-8;-8
4;-8
7;12
7;-3
-7;-11
6;-5
-1;-12
-5;8
8;-11
1;-12
-12;2
14;-9
-10;-1
8;-5
-15;-8
-15;11
3;-10
11;3
-10;-10
6;7
12;-7
-12;-10
8;11
-4;-7
4;16
-5;10
3;-5
-10;-6
-9;5
6;7
-10;5
-11;7
0;10
8;-9
-6;5
-9;-12
7;5
-6;-7
-7;-8
8;-3
-7;5
-6;-7
-9;2
10;-10
2;3
10;-5
12;-4
4;13
-10;4
-15;-10
-10;5
10;-16
-10;-16
-10;-12
-10;6
-10;8
-14;5
4;4
-6;-14
-10;-11
12;-7
-14;5
-9;4
5;-6
10;-5
-13;5
-8;1
6;9
-8;8
-3;-7
11;-5
-12;-10
6;-16
10;-11
9;-8
8;2
4;-8
-5;-7
1;-5
-13;10
-13;11
8;-9
-14;11
1;7
-6;-15
-14;-16
-6;-14
-15;11
-10;-6
6;-8
2;11
7;6
7;-14
9;12
5;-14
7;-6
-8;6
-7;8
-12;5
9;4
7;-7
6;-10
12;-12
-5;11
-11;-1
-7;16
-4;5
5;-13
-11;14
6;-8
9;10
3;-9
10;11
-8;-6
3;-5
2;9
-9;-8
-11;8
4;7
-11;7
7;6
1;13
6;5
-9;-11
6;-9
11;-6
-7;-11
