real;imag
7;9
-1;-5
-8;-2
0;7
-9;-7
-6;10
-13;-14
2;-7
-9;10
-16;-17
9;6
-16;2
9;-13
-15;6
7;-9
-9;-12
1;9
-8;5
-14;11
-8;5
10;8
-14;6
-10;10
-8;-15
7;8
-10;-16
-12;10
-7;-6
11;9
6;-13
8;9
13;-12
6;-11
13;-13
-10;-11
4;-8
-4;-12
-11;-11
-17;14
-13;-8
9;9
-9;-11
7;-7
6;-14
-11;1
-7;-9
18;-8
15;-14
-9;-13
-17;-15
-15;4
-8;-9
-13;-12
11;6
7;10
10;0
8;11
12;-6
10;-6
-14;-8
-8;4
-10;4
-12;12
-10;-8
6;4
5;-13
7;4
-9;-16
-7;-8
-6;-10
-8;-16
7;-22
-7;8
-11;-17
-4;-10
-11;5
-5;-1
10;-14
-13;-17
15;-11
9;-6
-9;-21
-9;-14
-8;5
3;-11
15;10
2;15
-6;6
-13;-10
15;16
6;-8
-9;-8
12;-15
-10;8
-12;-7
-13;-4
-7;8
3;-8
14;5
-9;-10
7;7
2;8
7;-8
6;2
-9;8
10;8
7;-11
8;-12
6;17
5;12
-9;9
-9;8
-5;-16
6;10
8;-10
12;10
6;8
-9;-10
10;9
5;6
-6;-8
-9;9
8;6
8;6
3;-8
-3;12
-7;-9
9;6
-15;-11
-5;9
-5;-12
-8;8
-10;10
9;-9
4;9
-10;10
-9;8
10;-12
-16;-10
-13;-19
-12;-19
4;-9
12;-17
9;-7
-2;14
-19;1
14;14
-18;-13
19;15
-12;7
-12;-15
-11;10
-13;-8
9;-10
4;9
8;-5
-11;8
-8;14
4;-10
8;4
-11;-8
-6;10
6;-10
4;6
11;-14
8;-9
-7;-13
13;7
-15;-16
6;6
-13;8
-4;6
8;-8
-14;6
5;-7
7;-13
-6;-12
1;9
-10;7
-13;-15
4;-7
-8;-3
-10;-8
-11;9
7;-8
-2;-10
8;-6
18;-8
-12;4
6;7
16;-10
13;-6
9;-14
-10;-13
5;-14
-13;-15
-17;-7
13;-7
14;-7
-9;-17
12;6
-11;10
-13;5
-15;4
14;-12
-15;7
-17;7
21;-11
-17;5
-11;5
-7;-14
-13;9
-18;-11
8;-14
7;-2
-4;7
10;7
-9;11
-11;-9
6;-6
-9;6
10;9
5;-12
8;9
-9;6
-9;10
-7;-5
-17;10
-14;-6
-10;6
7;18
11;15
6;-12
13;-15
-3;-15
9;-9
-9;10
12;-9
5;-4
7;7
9;-6
-5;6
8;-4
-7;6
-11;-12
-11;-8
8;11
4;12
-14;-13
-14;-11
-4;-5
-13;4
-10;10
7;-9
-12;10
15;-7
-14;5
2;-14
9;11
-10;-13
-14;-9
4;10
10;17
12;-19
16;8
-11;-10
12;7
-20;12
10;18
-9;-18
8;-10
-10;-7
-13;10
-17;-2
11;-8
-12;7
-6;-20
-12;-7
5;5
-12;13
11;-9
-8;-15
4;4
10;-11
13;-7
10;8
3;10
-9;-12
8;-11
6;4
3;-11
4;10
-12;2
-10;3
3;8
3;10
-15;-6
-5;2
8;6
7;2
-6;10
-4;6
12;-13
-11;-10
4;9
7;12
7;10
1;8
9;6
-9;-16
-7;-19
3;4
-7;-7
-3;-16
7;14
-12;8
-16;10
4;11
-7;-13
3;10
-9;-14
8;-10
13;-10
-5;9
4;-10
-7;-8
12;-8
5;-11
-11;-7
10;-11
-9;-11
5;8
-9;9
9;-10
-13;8
8;7
-14;-13
-7;-11
-9;10
-10;-16
7;-8
-9;-10
6;13
-8;4
-13;7
-5;-13
-5;6
-12;17
-10;10
-9;6
-7;-11
-8;10
8;10
9;7
-7;4
-6;4
-6;6
-6;3
6;-6
3;-8
11;-13
-12;8
12;-17
-2;-4
-11;-17
-8;-11
8;13
-14;6
-6;-15
5;13
13;-2
7;-3
4;10
3;13
-8;-17
-11;-17
6;-4
10;13
-9;6
-12;-8
-10;1
-9;8
-9;-14
-3;-12
11;17
6;8
9;-12
13;-13
8;11
9;-6
-13;5
-2;-10
-6;-6
7;-6
8;8
5;16
-14;-8
-12;-10
-12;11
-12;-13
8;-11
-20;9
6;-12
6;-12
8;4
-9;-11
3;11
-15;7
-9;6
7;-8
8;-10
-13;-9
-6;-4
5;5
-5;9
-8;-7
-7;4
10;-12
7;5
-10;6
8;-17
-10;-13
16;-6
9;-2
5;-8
13;-12
12;6
5;20
11;0
-12;-10
5;12
10;-10
9;-5
-7;10
9;-7
3;8
7;4
8;14
-4;-12
11;-7
-9;4
-20;6
4;-12
-16;9
5;-14
-9;-12
-5;-22
11;10
10;9
-7;-9
7;-8
-9;2
13;-7
15;-10
8;8
11;-11
-15;-18
-7;-9
7;-14
12;8
-5;5
9;-8
9;8
14;8
7;7
-10;9
7;-12
-14;6
-8;6
-13;-11
6;-10
2;5
7;-11
-5;-10
13;-6
-5;-9
-7;6
1;-7
-8;-9
-10;10
10;-12
-13;4
12;-12
-9;-8
-15;-1
9;-9
4;12
-7;-4
6;11
6;-4
-13;-14
7;16
-15;-7
3;17
-13;5
10;-2
-5;-19
-12;12
6;12
-14;9
-17;0
2;15
9;-9
-10;6
-10;-14
7;11
-16;-16
-12;-13
7;-10
-12;15
-8;-7
-12;3
12;-9
11;15
9;-8
7;-14
6;11
-11;5
-9;-10
-17;7
7;-11
-15;-9
-13;-10
-14;3
-13;7
-14;4
8;11
-10;-10
-13;-11
9;-6
-4;9
-3;7
6;-6
9;-6
-11;5
-8;7
6;5
-7;2
-13;-7
4;-14
-5;-12
9;-6
5;-9
6;-3
6;7
8;-10
-11;-8
6;-10
-8;5
-5;6
1;-10
-11;0
5;5
-7;-9
-9;-10
-6;-3
-14;8
-11;-10
2;-12
9;3
8;6
6;-12
7;4
6;-12
9;-10
-7;12
-9;15
-9;4
5;11
8;-8
2;-9
9;-5
-4;15
-12;-9
-7;11
-10;5
8;-6
-9;8
6;-7
0;4
4;-6
8;6
-11;-8
3;-10
8;7
-10;-4
-6;6
9;4
-8;10
9;4
9;8
10;8
-8;-10
6;-12
8;-3
-8;-10
-10;-8
-12;7
8;7
6;-6
9;6
8;8
6;-5
3;-10
8;-9
-7;6
-7;5
-8;-10
-8;-3
9;3
1;-11
-6;7
-8;-4
-6;7
8;-11
4;-10
8;5
-5;-7
9;7
-8;6
5;12
-8;-10
6;-6
8;-12
4;-5
5;6
-4;-16
-15;-10
10;-13
-15;1
-11;9
4;10
5;-8
12;10
-5;6
-3;-2
8;-6
7;8
-10;6
-8;-8
-7;-9
-11;-10
-6;-8
10;-5
3;0
9;9
5;-6
-4;4
8;6
7;-12
7;-6
4;-6
7;-9
8;-13
-10;11
-11;4
-11;6
-12;-5
6;6
-5;6
4;-7
3;-3
7;-9
8;-13
-6;-4
8;6
10;-13
-10;-8
6;-10
-9;3
9;6
-5;6
7;3
8;5
-6;5
9;4
10;1
6;-7
-6;2
-8;7
7;-2
-12;-2
-2;-9
9;6
-8;-10
-6;-12
-4;-13
-9;13
-8;-11
11;-9
