real;imag
-9;0
-4;-11
4;-11
4;3
-6;9
-11;4
5;-5
4;-10
-11;6
9;-2
9;-6
9;10
8;-11
-8;-8
5;-6
-7;7
-6;5
-7;10
7;-16
-9;11
12;11
4;-13
10;8
7;7
-7;-8
-11;9
-7;9
7;-9
12;10
9;12
6;7
3;5
-8;-6
-4;-4
1;-7
-8;-4
4;4
6;6
-10;4
-11;7
-3;4
8;-7
7;-9
10;-8
-12;6
11;-7
14;-6
7;-5
5;-3
9;10
9;-6
8;-3
-13;2
6;6
-14;7
-10;7
-5;-9
6;15
10;-6
2;7
9;-4
-10;-10
8;-7
-7;-11
-18;-13
8;13
-8;5
13;-16
-12;4
5;8
-8;10
6;14
11;-11
-16;-7
11;-16
15;9
-8;15
9;-9
9;-11
13;4
8;10
13;6
6;-11
-10;5
4;-9
8;-17
9;5
8;8
7;-6
9;11
-6;-4
-5;-9
-5;-8
-8;1
5;-8
-2;-8
-7;5
4;-10
-4;3
-8;-9
6;5
3;12
6;-5
-7;4
-9;0
-8;5
6;-4
-2;-16
4;6
-8;4
-10;12
1;11
4;-5
4;6
-8;-6
-11;11
-9;-14
7;12
-10;-3
-7;9
-10;4
-10;11
10;8
13;8
-10;-9
-7;-3
-6;-10
6;12
-18;-16
8;-9
16;10
16;-16
2;-12
9;7
-12;-16
8;-10
7;-9
-4;8
9;-9
-9;-8
4;8
-11;-8
-6;8
-10;-6
10;-11
-6;4
8;8
10;-11
16;3
-5;12
6;-3
-9;3
9;-6
-4;-7
-8;3
-5;-5
-7;9
-8;7
-3;-9
-8;4
-9;-8
-8;-8
6;-12
7;9
-5;-11
-9;-11
-11;9
-12;6
9;-8
3;12
-7;9
10;-7
-4;5
13;-13
10;-8
6;2
-7;-20
-10;8
9;7
-11;7
-10;-8
-14;8
-9;10
3;-12
3;5
8;-9
11;-10
9;-14
10;8
1;-8
8;13
17;10
3;-16
7;-14
-14;-6
11;-13
-7;11
6;-6
8;8
11;8
-9;5
11;-10
-6;-8
7;-10
-10;-13
-8;6
-13;-9
10;-9
-10;-8
-9;-9
-7;1
-9;4
-5;-2
3;7
3;5
-5;-6
-6;8
-5;6
-6;5
-8;6
8;8
6;5
6;-6
10;8
8;-5
13;7
-5;-14
-5;-13
-5;-13
8;-9
-14;4
7;-1
6;-5
8;13
13;1
-6;-11
-15;8
-13;-17
10;11
10;-12
-9;12
8;2
-9;-10
8;-11
4;4
-13;-5
11;-8
-11;-10
-7;10
-17;-9
-13;11
12;7
14;4
-10;-10
4;-10
7;-15
11;-14
10;-16
-5;7
0;-8
11;6
10;-8
-4;6
9;-5
10;3
-11;5
9;-7
10;10
13;0
11;5
12;9
-9;2
4;-8
-6;-10
7;-7
-10;5
7;-8
7;-13
-8;-7
-13;-9
-11;-6
-7;-7
-10;-14
8;4
6;7
6;7
8;6
-12;-13
5;3
8;11
-10;-11
-8;-6
10;12
-12;-9
-7;-18
-10;-5
-9;-12
9;5
-13;-10
12;-8
6;-8
7;9
11;9
-10;5
-6;-11
1;-9
7;-6
10;10
4;0
11;6
4;-5
11;-8
-3;-10
-5;10
4;-8
7;5
2;-8
5;-6
6;-15
6;-13
2;8
-11;-9
4;-14
-16;4
7;-8
11;0
-6;17
11;6
9;10
7;7
-9;-9
8;5
-5;10
1;-11
8;-7
-5;12
-12;12
-10;-10
-7;-11
6;10
-6;11
-11;-7
8;11
11;11
-13;-8
-8;7
-9;8
-5;7
8;11
6;-15
-9;10
-8;11
-7;-14
10;14
6;4
11;-9
-8;5
-8;7
11;-8
4;9
-5;-8
13;3
5;-14
6;7
1;10
12;-8
2;8
5;-8
2;-4
-7;-12
-8;-3
6;-5
-8;8
6;8
9;6
7;-9
10;-13
-16;-5
8;-12
4;-10
11;5
-4;9
-9;-8
-8;11
7;-16
-11;-9
-17;-5
8;6
6;8
-15;-12
-10;3
-2;12
-6;-13
6;7
-14;10
-8;9
-13;-7
-13;-10
7;6
-10;10
15;4
-9;8
-10;6
-10;13
-15;-9
7;3
8;-10
-16;17
4;-19
6;5
10;13
5;8
-7;-13
-15;5
-11;3
9;-8
-17;2
-7;-13
1;5
-15;1
-5;-5
10;-8
-4;-6
7;-7
6;-5
3;-5
10;-5
-9;7
4;12
4;-6
-10;-6
3;10
-10;5
-8;1
-11;-14
-8;8
-10;-4
-4;12
-11;-3
-4;8
5;-8
1;-5
3;-10
11;-11
-11;-7
-11;-6
-1;11
-16;-8
-12;-5
7;-10
-13;6
-8;12
9;-15
3;-11
12;13
-3;10
-9;5
-10;-13
4;4
-10;6
-11;11
-10;14
14;-9
-8;-12
12;2
14;-6
-12;-6
8;8
-12;7
14;8
-8;-12
11;-9
8;-6
-6;-17
-3;-8
-10;5
4;4
-8;-10
-11;8
-13;10
-7;5
-8;4
-6;3
6;4
4;5
-6;10
3;9
4;7
8;-8
3;6
-6;8
-4;-6
7;-7
-11;-6
8;7
6;11
-5;6
-8;-7
12;2
6;-9
-12;-6
-14;-3
12;-2
9;5
3;-17
4;-3
15;6
4;-13
-10;-9
-4;-5
-11;-8
8;-7
-3;3
7;12
-6;-10
-10;8
-5;-10
-17;-10
7;-10
9;-15
-14;-10
-11;5
7;-8
11;-9
7;-7
11;10
2;13
9;10
-6;-14
-16;9
12;-6
15;-14
-14;2
3;12
11;-8
6;-8
10;10
-12;-12
11;6
4;8
-8;3
-8;6
-11;9
7;3
11;9
4;4
-10;7
11;-11
-5;-7
-9;-10
15;-3
5;10
5;10
7;8
8;-5
-3;-14
2;5
-9;7
-12;-11
3;12
7;6
-9;-11
-2;-8
11;-7
-13;6
-4;-14
12;-6
-12;8
11;8
14;-6
4;-6
6;-5
11;9
6;8
6;9
11;-7
9;-7
-10;9
-11;2
8;-12
-7;-6
-9;1
-9;5
3;-11
-8;-9
5;8
9;6
-9;-6
8;-9
-6;-11
4;-7
-1;-14
-6;-9
8;-10
-5;-10
4;12
-1;-10
15;-3
4;12
-5;-13
11;-4
-12;-11
0;6
7;-6
-9;4
-4;-11
3;8
-18;6
-8;-12
6;-10
-11;-3
7;11
-10;-9
3;11
7;-5
8;13
8;0
5;-9
-22;5
11;-15
-6;-13
-12;2
6;14
-7;-17
10;-12
-12;0
13;-6
-17;6
-9;-17
12;-11
4;5
9;-7
10;-5
-10;-7
-12;-8
-6;-7
10;5
1;3
-4;7
-9;-8
-5;-9
7;-5
6;12
-8;-1
6;10
6;5
-16;1
-11;3
0;14
13;-7
-9;-17
0;-11
3;8
7;-3
11;-8
-5;-12
-9;-15
-16;-1
6;-8
9;-3
6;-6
8;13
11;-7
-11;4
-10;4
7;-3
-8;-8
-12;8
8;-9
-4;-9
-15;9
9;-5
-3;-8
5;11
-13;9
14;-11
7;11
-6;6
-4;-13
4;8
20;1
-3;-15
-7;-17
-9;-12
3;10
6;14
1;18
-16;0
-14;2
17;-13
