real;imag
7;7
-11;-12
-4;-4
6;5
-5;-10
-10;7
-7;-7
5;-6
-8;5
-3;-7
2;4
-10;5
4;-14
-12;8
5;-7
-13;-11
5;1
-6;5
-14;4
-7;6
5;11
-7;7
-8;6
-4;-8
8;12
-9;-12
-9;7
-8;-12
9;7
6;-9
6;8
10;-6
10;-9
7;-8
-6;-9
10;-3
-11;-8
-14;-8
-3;10
-13;-6
5;8
-4;-11
4;-8
9;-9
-12;9
-10;-7
8;-10
5;-10
-6;-8
-13;-8
-6;8
-12;-10
-5;-9
7;7
9;10
5;-14
4;10
7;-5
10;-12
-12;-11
-14;3
-11;4
-15;10
-14;-9
3;8
8;-11
11;9
-11;-10
-9;-8
-5;-10
-1;-9
4;-5
-10;4
-8;-8
-9;-8
-7;4
-3;7
5;-7
-9;-11
5;-8
2;-9
-14;-16
-9;-7
-9;14
4;-9
8;5
12;5
-2;9
-4;-7
7;11
6;-6
-6;-9
8;-9
-9;9
-8;-1
-6;-11
-5;5
7;-6
12;4
-10;-5
11;6
7;10
7;-4
3;6
-8;2
7;7
6;-12
1;-5
8;6
7;8
-5;10
-13;1
-7;-9
8;9
4;-11
10;6
8;7
-13;-8
12;6
8;6
-12;-10
-10;7
3;9
7;14
10;-12
-4;15
-7;-6
11;13
-8;-10
-10;11
-8;-6
-6;4
-9;2
4;-12
6;8
-3;0
-10;5
8;-3
-6;-4
-8;-8
-6;-10
8;-10
10;-16
8;-14
-7;2
-6;9
5;4
-11;-7
7;9
-8;11
-4;-7
-11;12
-11;-4
8;-11
8;3
2;-10
-9;8
-9;6
7;-5
3;7
-13;-8
-7;7
9;-5
5;0
7;-7
6;-9
-11;-7
5;7
-3;-10
6;4
-11;8
-8;9
7;-9
-7;5
7;-10
9;-7
-11;-7
15;2
-12;11
-8;-6
8;-13
-7;-8
-14;-9
-9;8
11;-7
3;-9
6;-11
12;-8
-7;-1
5;9
8;-6
9;-8
8;-8
-12;-13
8;-4
-7;-10
-13;-15
6;-1
7;-9
-9;-6
9;5
-6;4
-10;8
-7;7
5;-9
-8;12
-12;8
12;-8
-8;5
-7;9
-12;-12
-6;7
-11;-5
3;-2
8;-4
-5;10
6;6
-6;9
-10;-15
3;-13
-10;9
8;4
8;-6
9;5
-5;7
-10;5
-5;-3
-6;6
-9;-11
-10;10
9;7
1;5
6;-10
4;-10
-5;-7
7;-13
-5;9
7;-10
2;-10
4;6
6;-10
-9;3
11;-11
-8;13
-10;-8
-12;-6
9;9
3;6
-7;-15
-10;-8
-4;-8
-14;2
-11;3
8;-8
-12;9
9;-9
-13;4
11;-6
7;6
-7;-13
-9;-6
7;4
10;3
4;-8
4;7
-12;-11
5;6
-9;12
11;7
-6;-15
7;-11
-5;-11
-10;7
-7;8
8;-7
-10;6
-9;-8
-9;-8
3;6
-8;2
7;-4
-11;-13
2;5
9;-7
10;-6
8;10
5;8
-1;-12
8;-7
7;6
11;-8
8;12
-16;1
-12;-5
1;11
5;9
-6;-11
-9;7
8;14
7;7
-12;4
-11;9
7;-7
-10;-11
9;7
6;9
9;7
1;6
8;7
-8;-8
-4;-8
5;4
-7;-9
-10;-4
9;7
-8;7
-5;7
0;9
-8;-9
12;8
-5;-8
9;-9
7;-7
3;7
6;-6
-3;-15
9;-1
3;-3
-5;-8
7;-5
-4;-11
-1;7
-10;4
9;-10
-9;5
5;10
-8;-11
-5;-7
-11;2
-10;-8
10;-7
-8;-7
7;5
-10;4
-17;6
-8;-13
-9;6
-10;1
-9;3
-15;-2
-14;-10
-8;8
6;17
7;13
-14;7
-6;7
-10;14
-15;9
6;-14
3;-5
5;-13
-10;7
4;-8
-3;-8
-5;-6
-3;-9
8;6
-7;3
-8;-6
6;9
10;-10
4;-11
7;8
1;5
-13;-7
-4;-11
7;-3
5;3
-10;7
-6;-8
-14;8
-10;6
-12;-16
-7;-13
6;14
3;8
12;-4
10;-5
7;9
10;-4
-14;8
-5;-12
-8;-10
7;-5
2;11
1;11
-14;-8
-7;-9
-10;3
-11;-11
9;-8
-10;4
8;-10
2;-10
8;10
-8;-18
5;14
-23;12
-11;5
7;-9
8;-5
-8;-13
-13;-10
6;2
-7;1
-9;-17
-9;10
3;-9
9;7
-15;13
2;-11
-6;-14
7;-5
8;-9
6;-10
8;-10
6;3
8;8
5;-8
-11;-12
6;7
9;-6
4;-10
-12;9
3;-5
8;4
3;8
4;6
-12;-10
5;-10
-10;6
-10;5
5;-9
-11;8
10;-5
-6;-13
-4;-15
-1;11
3;14
-5;-4
12;-5
-11;3
11;-3
12;-12
4;7
9;-7
-9;-8
-8;-9
5;-1
3;9
-10;4
11;-4
8;4
8;12
5;8
-14;4
17;-8
-16;2
-9;2
-13;-18
13;-9
6;4
6;-12
-8;-9
10;-11
-8;-6
-16;16
6;-15
-9;-11
-7;9
6;-8
-7;6
11;-9
-6;-8
-8;6
9;-8
5;7
-8;-5
3;12
8;-6
-6;-10
11;9
-11;-8
5;10
-6;10
8;-6
-9;-8
-8;7
7;6
-6;9
-13;4
4;13
10;-4
-9;-2
-6;-12
6;14
-10;-11
-7;-22
13;-4
-13;3
-4;-7
-11;6
9;-7
3;9
12;-3
9;-2
5;8
-10;3
-7;-10
-13;-1
9;-9
-8;-6
-3;-11
-3;3
-17;3
-14;1
-2;8
-10;-17
-10;-18
10;-11
-12;4
-13;8
14;-19
2;-19
-20;4
-14;4
14;6
-14;9
-10;-10
9;-14
-9;-14
7;-9
13;-9
10;-6
6;8
5;-6
-8;-2
2;-9
-5;11
-5;4
-1;-15
-3;4
9;5
-4;-5
-14;-7
-8;-12
-11;0
-7;-12
15;-8
2;17
5;10
13;-8
1;8
6;-4
8;-9
-9;5
-15;5
-9;2
9;11
22;-6
4;-10
5;-8
-8;9
-13;-13
-9;11
-11;14
4;-8
-9;7
7;-9
7;2
11;-7
7;4
-8;-8
5;-9
8;5
-7;-6
-4;6
10;0
-3;11
6;7
2;4
12;2
-6;-2
6;-10
8;-6
-4;-9
-9;-9
-6;11
8;4
6;-5
2;8
16;8
14;-7
11;-8
10;-5
-15;8
-14;6
-7;-20
-7;-15
4;13
10;-8
-12;13
-8;-10
-10;0
11;-8
10;-10
8;8
-13;-8
5;9
-15;5
6;1
-13;-13
12;-8
12;-11
10;-3
11;5
-1;-13
-5;-10
8;-5
-13;4
-3;7
5;8
4;-12
11;11
-8;7
-7;-3
9;-6
0;11
-13;5
-10;-7
-10;-7
-13;-7
-12;-7
8;-9
12;3
2;6
1;-11
-3;6
5;4
6;-6
3;-12
9;-9
5;-12
0;-8
-7;4
-8;10
-13;9
-3;-4
4;10
-16;2
12;-9
10;-14
11;-6
8;-7
-4;-9
6;10
15;-5
-8;-16
11;-3
-12;8
4;13
-13;4
9;6
4;10
-11;5
5;7
4;11
14;-5
-3;12
-7;8
8;10
-11;-10
-13;-6
5;14
-3;-11
-4;-10
-3;-13
-8;4
-9;-10
7;-9
