real;imag
-4;4
-5;-11
4;-6
9;-9
-6;-5
-9;6
8;9
5;8
-12;4
9;-5
11;-10
9;-7
8;6
-7;-8
4;7
-6;12
-12;8
-12;7
7;-9
-8;11
6;3
6;-9
11;8
8;10
-17;-10
-13;-7
-13;-9
9;4
8;4
11;-8
7;-7
1;4
-7;7
-8;5
7;1
-7;-8
6;-5
8;-8
-10;6
-8;5
-10;-9
5;8
8;7
8;-4
-7;-8
7;-9
3;5
7;-4
9;-3
6;7
10;-9
7;4
-5;-9
10;-4
-10;9
-12;3
-13;10
2;7
8;-13
7;6
6;-9
-7;14
4;5
-8;7
-11;9
8;5
-6;8
9;15
-7;16
7;-8
-11;12
0;-8
1;5
-15;-6
5;-9
9;-8
-5;9
13;-11
12;8
7;-9
8;9
11;10
6;9
-15;3
10;-12
10;-4
5;-6
6;-8
9;5
8;10
-5;-2
-6;-12
-3;-9
-5;5
3;-6
-9;-7
-8;4
5;-5
-6;7
-3;-10
-9;3
3;8
-11;4
-6;4
-8;2
4;10
-2;-12
7;-6
-10;3
-9;4
6;10
-12;2
5;-5
-9;-10
-5;7
-10;-4
-9;-5
2;7
10;3
5;9
5;14
-11;-11
-13;-12
6;-10
13;8
-13;-7
8;5
-9;10
-13;-8
-5;-8
-16;5
-11;7
-12;2
9;-9
-10;-10
-7;5
-13;-17
9;5
9;5
-6;8
-9;2
-10;5
-9;-10
4;1
-4;-11
-16;-12
11;11
-10;-12
-8;9
4;10
3;-8
-8;6
-9;-8
9;-7
-12;7
5;-6
-6;-5
-7;8
7;-3
4;10
7;-12
-8;-6
-5;-10
-5;3
-7;-11
-2;-8
4;6
-5;-7
3;5
-9;-15
-7;-12
-11;0
10;-5
3;-5
7;-8
7;9
5;-13
9;2
-12;13
6;10
4;9
5;3
-6;-8
10;-13
0;-6
-5;6
11;2
12;10
-14;-8
-7;6
-9;-7
-9;7
-12;-8
-12;-15
-4;7
13;-13
10;-6
13;6
-9;-10
-14;-13
14;9
-12;-12
10;-11
7;-10
7;-7
10;-10
14;-4
13;-18
-3;-14
-12;10
-7;5
2;-5
-7;4
-8;-6
3;5
5;9
4;-8
-2;-7
5;-5
-6;7
0;12
9;-6
-3;-6
-9;6
6;12
-6;-8
-5;-8
-5;-9
2;9
-10;-6
-8;-8
-8;2
5;6
10;-5
-11;-6
-12;-10
0;7
6;2
-7;7
-10;-7
-9;7
11;7
-6;7
-6;11
10;-12
7;7
10;3
-11;9
-8;8
-9;-9
-11;8
-7;13
3;-8
9;9
7;8
11;-4
-7;-13
-8;-7
-10;-12
-12;13
-10;-16
10;8
17;12
9;-16
-11;4
6;11
5;7
14;-3
10;-7
-9;8
9;-10
-8;10
4;11
-8;-14
5;11
-4;-8
-3;11
-10;-10
-13;-7
9;-6
12;-5
8;-13
6;-10
-10;5
6;10
9;14
-6;8
-10;-11
2;7
10;12
-5;-10
17;-7
-4;-6
-14;-12
6;-6
5;9
9;-15
7;-8
-12;5
3;5
9;2
-9;8
12;9
12;3
9;-7
-9;-9
7;10
-12;1
-13;11
-13;8
10;-4
4;11
12;9
11;-10
8;11
7;-11
-11;2
-3;-13
10;-11
-5;-10
8;9
4;7
-13;8
-8;-8
11;-10
-11;8
-11;4
6;-10
7;-8
9;14
8;6
4;12
-8;4
7;-7
-10;-9
-7;3
-18;5
-7;-18
-9;-10
-13;8
-11;6
14;-8
-10;1
-14;8
-7;-11
-10;8
-10;3
8;-9
-7;4
3;10
-12;5
6;4
2;3
4;-8
-8;-8
5;5
-7;-5
-13;-7
5;-8
-14;-8
-9;-14
-4;7
11;6
-12;-8
-9;16
0;11
-10;-15
-9;-13
-9;4
12;-10
-12;7
7;-3
-16;5
6;16
7;5
5;6
-6;-23
-11;-11
1;11
-16;-12
-14;3
-11;-14
-12;-11
-6;11
10;-11
9;-7
8;-10
11;-9
-8;8
7;-6
9;7
10;-12
-6;7
2;5
8;-7
-3;9
12;-2
-11;13
-3;-6
-13;2
8;-7
-12;-14
4;5
5;-5
4;12
3;-10
-16;8
-8;8
-6;3
8;-8
-9;-9
-8;8
-12;-7
-14;6
9;-15
6;-11
-15;-11
-8;-9
-12;7
9;-9
9;4
6;5
-13;-9
5;-6
-13;11
-8;-12
-6;-17
-6;-14
-11;-6
-6;-12
9;-12
6;5
-6;-11
-7;-15
2;16
14;11
3;15
3;11
-11;7
-9;4
-11;10
5;10
11;-8
-8;8
-12;5
-7;3
7;-9
-11;9
6;-9
5;-9
7;-7
-7;-4
11;9
7;3
10;9
6;-11
-17;7
-6;-12
-13;1
9;-9
-13;7
10;-13
6;12
9;-10
-8;-7
-6;-13
-10;8
-5;-5
13;-5
-8;-8
5;-7
-6;-12
-5;6
-9;2
-3;-8
9;-8
-11;4
3;3
9;-9
-9;-8
6;6
6;-9
-9;-9
9;-5
-2;9
2;8
-11;0
11;-8
-16;5
6;13
-15;-9
-7;-11
15;-6
-2;-12
9;16
-24;1
11;-2
6;-6
0;10
15;-2
8;-11
5;-11
12;7
10;-5
8;4
14;-7
-7;-8
-8;11
12;-6
-9;-9
-11;-13
5;-9
-13;5
-9;-8
-11;-17
9;6
-11;-5
2;-2
5;3
-17;7
4;4
10;-6
11;11
3;12
-11;-13
-1;5
-11;3
-12;4
7;14
9;-9
-8;8
-11;-8
-10;8
-8;11
-10;9
12;6
-6;-7
8;2
1;-10
5;13
2;8
8;7
-7;6
5;-2
-13;3
3;-4
7;-8
-7;-10
4;6
-9;3
11;-10
-10;3
-14;-1
5;-2
6;9
3;-10
7;-9
5;0
-6;8
-9;10
-10;-9
-8;-1
9;-9
-8;-10
-1;9
14;-4
-13;0
14;-4
5;13
10;9
6;-3
7;4
-8;-3
-7;-6
-7;-16
5;9
-4;-8
-9;5
-7;-5
-6;-12
-5;-12
-2;8
12;-2
-6;1
-12;-5
-9;-13
5;10
-12;3
7;17
-7;-13
-13;4
-6;-7
-13;-7
3;8
-10;3
-1;9
-11;6
-5;-6
-7;6
12;-4
-7;-11
-6;-8
6;-9
2;7
-8;-3
4;9
-12;-6
5;7
-2;5
-12;6
12;-7
6;-8
-16;11
9;-9
-16;3
-5;-16
-11;11
4;3
7;-6
10;-8
-2;-12
2;11
-12;3
4;15
7;11
-8;4
8;11
9;-8
8;-8
14;7
-8;-9
7;12
-15;5
7;-4
-9;6
7;-7
-11;-5
5;8
2;9
-11;8
7;9
8;-4
11;-9
4;6
2;6
-6;-6
11;-4
-3;-11
-7;-12
0;11
11;-12
-10;-11
12;-6
4;7
-7;8
-13;5
-10;4
-13;2
-4;-9
-3;8
-11;-7
-7;9
-4;-7
3;-9
-6;-6
5;-13
-6;8
-4;6
-7;-5
5;-5
4;6
5;5
-7;-7
11;-1
11;-7
-7;-8
-4;-10
5;-14
-4;-11
5;8
10;-7
-5;-17
-9;2
3;8
4;9
1;3
-12;10
4;6
11;10
-7;-14
