real;imag
8;6
-4;-13
-7;-14
5;11
-7;-13
-5;9
-8;-12
3;-3
-9;4
-3;-9
1;14
-13;4
5;-5
-9;6
5;-4
-7;-12
11;3
-10;8
-9;6
-7;2
6;5
-6;9
-8;9
-11;-14
7;7
-9;-9
-10;5
-8;-11
7;9
7;-11
8;8
11;-5
12;-5
10;-5
-4;-12
9;-10
-3;-10
-7;-6
-8;9
-16;-8
11;7
-6;-10
14;-6
8;-10
-8;3
-7;-13
11;-1
7;-3
-6;-8
-10;-7
-10;6
-7;-7
-6;-16
0;8
6;7
9;-2
0;8
7;-7
9;-8
-6;-9
-8;8
-10;2
-8;8
-9;-5
9;2
8;-3
4;5
-9;-11
-5;-4
-11;-7
-11;-8
6;-10
-9;6
-10;-15
-9;-8
-8;9
-7;7
0;-7
-7;-7
1;-3
6;-8
-9;-2
-8;-11
-11;7
8;-11
7;6
10;4
-11;6
-8;-12
10;9
12;-6
-10;-9
7;-2
-19;11
-9;-13
-3;-5
-14;11
12;-6
7;19
-8;-8
11;14
11;6
7;-3
1;8
-7;8
-2;10
4;-4
7;-4
1;6
4;5
-14;4
-9;-2
-1;-10
4;14
11;0
6;7
0;8
-7;-13
8;6
1;5
-3;-15
-11;4
9;9
5;8
4;-12
-7;6
-10;-8
9;6
-6;-3
-9;4
-7;-9
-15;5
-9;9
5;-8
4;6
-4;3
-10;4
5;-3
-7;-6
-9;-8
-4;-6
9;-5
7;-3
11;-9
-5;7
-7;7
3;11
-11;-5
5;5
-12;16
-10;-17
-11;4
-10;-10
13;-4
3;9
8;-6
-7;9
-7;4
10;-6
10;12
-8;-10
-14;8
8;-6
3;10
1;-6
10;-5
-3;-13
3;12
-9;-13
5;12
-8;2
-14;4
9;-2
-9;-1
12;-6
9;-4
-7;-11
2;7
-11;8
-7;-9
9;-6
-6;-9
-3;-5
-9;9
10;-5
6;-10
5;-9
13;-3
-9;4
8;4
3;-8
4;-8
8;-13
-15;-7
4;-10
-6;-9
-3;-5
7;-8
6;-9
-4;-7
5;9
-6;6
-7;10
-12;9
10;-4
-13;5
-10;11
5;-17
-9;10
-6;11
-9;-11
-16;7
-7;-13
4;-7
7;-8
-12;4
4;9
-15;4
-12;-9
16;-5
-13;7
9;7
12;-1
5;9
-10;3
-8;8
0;-12
-12;1
-1;-12
-17;2
0;12
0;7
6;-4
10;-8
-9;-12
8;-1
-10;5
10;-3
6;-6
2;2
8;-8
-4;1
8;-12
-12;5
-11;-9
-13;-5
2;9
8;0
-9;-6
-11;-2
-3;-4
-8;13
-16;13
10;-9
-11;8
3;-13
-12;11
2;-7
8;10
-14;-7
-7;-8
8;5
7;10
4;-6
2;10
-9;-4
9;3
-12;5
7;7
-12;-11
4;-12
-12;-4
-14;6
-18;5
13;-8
-9;2
-14;-16
-10;-21
3;18
-19;6
10;-7
-4;-10
5;11
7;-8
9;-3
6;2
7;13
0;-14
9;-8
13;12
13;-14
11;10
-16;10
-12;9
7;13
7;7
-12;-11
-10;7
10;6
5;11
-9;13
-12;11
11;-17
-14;-6
10;13
19;3
6;14
3;11
9;14
-8;-10
-5;-11
-1;6
-2;-13
-10;-13
7;15
-8;3
-18;7
0;10
-5;-11
5;7
-2;-15
7;-4
10;-7
-5;7
8;-5
-6;-11
9;-7
9;-7
-10;-9
3;-2
-9;-9
6;8
-12;5
7;-8
-12;9
1;8
-8;-5
-5;-10
-12;4
-4;-10
11;-7
0;-11
1;11
-14;10
-9;4
-10;-18
-14;4
-16;7
-9;11
-11;7
-6;-6
-8;7
4;4
7;1
-10;8
-10;6
-9;6
-9;3
10;-7
6;-6
9;-12
-7;7
10;-12
-14;-8
-11;-12
-10;-5
9;7
-15;13
-11;-15
8;12
4;-4
11;-7
8;17
10;12
-8;-13
-12;-8
11;-7
2;12
-11;8
-6;-19
-18;2
-14;4
-11;-12
-6;-11
-2;3
2;4
6;-9
6;-4
7;11
9;-6
-10;4
0;-13
-11;-11
7;-12
3;12
5;11
-8;-12
-12;-6
-7;7
-6;-12
6;-6
-15;5
10;-10
11;-3
6;11
-7;-14
3;10
-20;4
-9;6
10;-12
16;-3
-7;-12
-6;-14
11;6
-11;7
-12;-10
-5;10
11;-8
3;6
-8;4
11;-6
-11;-3
8;-13
7;-14
12;-16
8;-13
4;18
11;4
11;-13
-6;-12
8;7
12;-8
14;-14
-16;7
14;-7
9;7
9;9
1;11
-10;-13
14;-7
-11;8
-9;3
8;-9
-9;8
8;-8
-10;-12
-10;-14
4;5
4;9
-7;-5
7;-9
-16;5
8;-11
14;-4
6;8
11;-10
-7;-7
-10;-13
10;-9
6;13
-13;2
9;-11
7;8
1;11
9;6
-13;6
13;-7
-12;10
-15;5
-12;-12
16;0
9;13
10;-12
-1;-8
8;-9
-2;-13
-10;5
8;-11
-7;-5
-9;3
10;-9
-12;7
13;-13
-13;-19
-9;9
9;-17
7;12
-8;-13
15;9
12;-7
-13;-13
5;5
-11;-10
10;14
-17;5
10;-9
-11;-13
-10;3
12;12
-15;5
-9;6
4;10
9;-2
-10;1
-6;-6
5;7
-9;-7
-9;-13
7;-7
-6;2
-6;-9
-13;1
3;-5
0;6
8;-5
8;-7
3;7
-14;3
-9;-19
-2;4
11;-7
-10;-10
-6;-10
-14;4
-11;7
-9;2
3;8
0;-10
-17;-15
1;-13
-7;5
-11;6
9;-5
8;-9
-6;4
-12;5
6;3
-10;2
-5;-11
9;-4
-8;-10
10;-7
5;-5
12;-11
3;5
6;-5
-11;-14
6;-4
-5;6
-14;1
10;-10
-8;3
7;11
-12;-15
-3;-15
-12;-18
-12;13
-8;-12
8;-13
9;6
9;14
15;-15
10;14
8;-18
11;-12
-12;13
-10;14
-9;13
11;7
10;-11
8;-12
9;-9
-11;10
-10;-10
-8;3
-8;6
3;-15
-3;12
9;-6
9;5
2;-13
8;8
-5;-5
3;-10
7;10
-5;-7
-7;5
-3;6
-11;4
8;8
10;15
7;7
-7;-9
5;-14
13;-8
-7;-12
-9;-10
-10;6
13;12
12;-9
11;2
5;11
7;-11
10;0
11;-8
-12;7
-7;15
-10;-13
-10;-13
6;6
8;-13
-5;1
-6;-9
-24;13
11;-13
8;-11
4;5
-23;-15
10;9
-9;7
14;8
-16;-8
13;-8
6;-22
10;-10
17;11
-12;-4
-11;-6
5;-10
-4;10
-12;6
8;10
5;-2
2;13
-9;10
-12;-8
9;-12
9;8
-7;6
-7;-12
-11;-9
-12;-10
-5;-11
14;-6
1;10
8;11
9;-12
-10;3
7;11
9;-8
15;-3
10;-9
13;-6
13;-2
-20;8
-9;5
-12;4
-8;-12
3;8
-10;13
11;-12
14;-11
6;-5
8;-11
-12;-8
12;10
4;-8
