real;imag
-13;10
-9;-13
9;-12
9;-7
-12;-4
-12;7
0;9
9;9
-15;3
13;-8
13;-5
8;-13
4;16
-8;-10
13;8
-10;6
-20;3
-18;2
9;-11
-12;7
2;6
15;-9
7;5
7;14
-14;-8
-12;-14
-7;-12
6;12
8;10
16;-11
7;-6
4;6
-8;7
-8;7
6;5
-11;-4
0;-3
3;-5
-12;14
-8;2
-4;-6
5;7
3;5
9;-2
-11;-2
8;-5
9;9
16;-6
12;-4
4;15
17;-11
-2;9
-10;-13
13;1
-15;4
-11;3
-11;4
1;14
10;-6
6;4
12;-13
-21;3
7;8
-22;-1
-18;3
6;8
-14;-1
7;9
-18;2
17;-9
-7;5
5;-11
2;10
-18;-15
7;-7
12;-5
-9;9
21;-17
10;10
6;-13
6;10
4;8
5;9
-4;5
6;-9
9;-12
17;-8
9;-17
8;10
11;15
-10;-11
-3;-11
-10;-9
-8;5
9;-10
-9;-8
-10;10
8;-7
-9;8
-6;-4
-7;8
4;7
-5;9
-12;6
-5;5
3;6
-4;-8
12;-7
-12;6
-11;5
3;18
-12;13
7;-6
-7;-17
-12;-3
-6;-16
-6;-19
7;15
2;20
7;14
7;12
-4;-10
-3;-20
11;-9
6;11
-11;-15
5;3
-10;1
-9;-3
-6;-5
-16;3
-15;14
-6;9
16;-9
-14;-15
-18;6
-14;-11
11;11
5;9
-11;3
-11;6
-11;9
-12;-16
8;6
-14;-8
-12;-14
10;9
-4;-14
-11;4
13;8
6;-5
-11;4
-6;-1
9;-8
-8;11
10;-10
-8;-8
-10;6
8;-9
9;4
3;-4
-10;-12
-7;-8
-11;5
-12;-7
-6;-8
4;10
-10;-11
4;10
-7;-15
-5;-9
-10;4
14;-6
7;-10
15;-10
-7;17
16;-3
9;11
-16;5
1;9
7;12
7;14
-5;-12
7;-10
7;-15
-13;6
4;14
2;16
-9;-9
-14;8
-10;-17
-11;9
-8;-10
-10;-12
-19;6
8;-14
8;-10
9;10
-5;-12
-8;-14
9;3
-10;-7
8;-10
9;-11
4;-9
5;-13
10;-6
13;-16
-6;-17
-13;10
-8;4
11;-6
-11;3
-5;-6
9;13
0;7
7;-9
-5;-6
9;-3
-7;11
4;4
8;-11
-7;-9
-11;8
6;11
-5;-8
-7;-12
-9;-15
1;10
-11;-10
-6;-12
-16;3
11;11
7;-9
-2;-18
-14;-20
-1;7
6;13
-20;6
-9;-6
-7;5
-1;13
-16;6
-15;5
18;-11
5;14
9;8
-15;4
-16;9
-22;-12
-7;10
-13;3
12;-13
7;11
5;8
5;-9
-11;-11
-16;-16
-15;-12
-13;8
-15;-10
-1;11
0;7
8;-6
-12;11
7;4
3;8
9;-7
4;-10
-9;8
13;-11
-14;4
4;11
-12;-9
5;7
-4;-8
9;2
-8;-10
-13;-3
5;-7
7;-6
0;-9
6;-7
-3;7
7;5
3;6
-3;4
-10;-6
3;8
5;4
-4;-7
4;-4
-7;-12
-6;-9
11;-11
9;9
17;-9
8;-9
-12;0
7;7
4;13
-15;11
14;13
5;15
6;-12
-6;-7
7;3
-12;5
-7;3
-16;4
5;-2
11;4
7;0
10;-12
1;-1
6;-6
-14;10
-13;-3
11;-10
-6;-10
6;7
10;11
-2;5
-12;-7
3;-7
-7;6
-6;4
8;-9
4;-1
7;4
7;6
5;3
-11;5
5;-11
-11;-9
-4;7
-8;6
-6;-8
-11;-12
-11;5
-8;5
6;-10
-7;9
-6;9
-5;-8
-12;4
-7;5
6;-11
-4;2
10;14
-11;3
-1;9
9;8
7;-3
-10;-11
5;10
-11;-4
-10;-15
4;-11
-10;-12
-14;-5
-9;11
12;12
-18;-3
-8;7
4;7
-12;-7
-9;-11
-6;14
10;-12
-6;11
9;-12
-13;9
8;10
6;8
4;8
-10;-13
-5;-6
8;13
-7;-9
-10;6
-12;-12
-9;-6
-3;9
7;-5
8;-11
7;-10
6;-12
-9;5
8;-11
2;5
6;-12
-11;13
8;7
7;-10
-4;11
3;-7
-8;4
-6;-7
-7;3
4;-6
-8;-11
2;5
3;-8
6;9
4;-5
-9;8
-11;1
-14;-5
11;-6
-9;-11
-13;1
-13;-13
-11;11
8;-10
8;-8
-9;-7
-10;-9
-12;13
11;-12
14;11
15;12
-16;-9
8;-11
-14;8
-10;-9
-12;-13
-10;-7
-8;-7
-7;-3
7;-7
10;13
-3;-6
-10;-8
9;13
8;8
8;1
8;1
-5;9
-8;7
-5;9
15;3
1;-12
-9;15
-6;9
-7;8
6;-8
-7;5
5;-6
7;-5
9;-10
-16;-3
7;4
8;6
3;5
7;-14
-13;5
-8;-5
-6;7
2;-6
-9;5
7;-4
-1;8
6;-6
-3;-11
-7;-11
-12;5
-8;-5
12;-8
-5;-10
11;-13
-4;-9
-10;8
-15;5
-7;-11
8;-3
-5;12
2;9
8;-13
-8;-8
6;19
15;-8
-17;-5
15;-15
3;13
11;13
-13;10
12;-9
-10;7
13;9
-7;-4
-13;-5
1;-9
-8;-4
10;9
-3;10
6;-11
12;-11
8;6
7;-11
9;-11
7;-12
7;6
7;-10
6;7
4;-16
-8;-4
-7;8
8;-6
-11;-9
-14;-7
6;-6
-8;8
-14;-7
-13;-10
5;5
-8;-7
3;-5
7;6
-8;7
8;3
8;-9
7;7
0;5
-7;-11
3;10
-10;7
-9;4
3;12
9;-10
-9;4
-7;-13
-7;2
-11;8
-11;12
3;7
-13;-14
12;15
13;-4
9;5
6;9
4;4
-5;9
12;-8
-9;1
7;-8
10;-1
-6;-12
5;7
-9;3
4;-7
-7;8
-6;5
3;-12
8;8
3;-14
8;-15
10;8
-10;16
-7;10
-9;-6
-12;7
8;-5
-13;-9
6;15
8;-3
-13;6
9;-12
2;4
6;10
3;-9
10;5
-12;-7
-7;-8
-4;-8
5;13
-6;-9
-11;6
-6;-4
-9;-7
-6;-12
-5;4
8;-9
-9;2
-12;7
-1;-5
6;9
-7;5
6;10
-4;-4
-5;8
-8;-7
-8;-10
7;4
-13;8
9;12
-9;10
-12;-5
-14;14
5;-18
-15;-10
-10;-10
10;-7
12;12
-10;-18
6;13
-10;-14
10;8
-3;11
-10;14
9;-11
8;-14
-9;8
7;-8
-9;14
-16;-19
-15;7
4;2
7;-14
7;-8
-5;-13
6;9
-12;8
3;9
9;9
-15;3
4;14
7;-9
10;-6
3;12
-7;-4
7;9
-9;10
4;-11
-12;6
7;-6
-7;-9
9;8
8;5
-13;1
3;9
12;-5
8;-8
2;9
5;4
2;-8
9;-5
-11;-10
-8;-8
6;9
10;-4
-9;-2
11;-9
10;8
-8;13
-7;9
-8;10
-6;13
-19;-7
-11;7
