real;imag
-8;7
-7;-4
16;-6
6;-5
-9;-11
-10;5
8;5
4;4
-15;5
7;-9
11;-6
9;-2
7;6
-11;-8
10;14
-13;4
-14;5
-6;10
10;-14
-12;8
5;9
8;-11
8;13
3;9
-7;-8
-11;-10
-1;-8
11;0
4;5
12;-3
5;-3
0;11
-18;8
-11;12
-2;11
-10;-12
6;-9
12;-9
-15;6
-12;0
-7;-14
4;12
2;10
10;-9
-10;-12
7;-7
3;13
3;-7
10;-9
7;6
8;-1
4;11
-9;-13
6;-6
-4;7
-9;10
-12;9
11;7
9;-1
12;13
9;-3
-16;13
6;17
-11;7
-9;2
7;13
-15;4
7;7
-6;5
6;-15
-6;8
14;-9
9;7
-8;-13
7;-6
9;-3
-11;11
6;-7
6;10
4;-4
2;8
3;7
6;9
-17;6
7;-3
9;-5
6;-7
7;-6
4;7
8;4
-12;-15
-18;-1
-5;-4
-16;10
10;-8
-12;-9
-14;10
8;-2
-11;11
-9;-11
-10;6
10;10
-13;6
-13;7
-13;11
15;8
-4;-12
1;-4
-10;8
-8;8
4;9
-10;8
7;-7
-9;-5
-12;8
-9;-17
-11;-12
5;10
5;15
5;16
7;9
-13;-6
-12;-15
5;-14
11;12
-14;-8
6;11
-16;8
-11;-13
-8;-9
-17;8
-10;13
-5;7
7;-5
-9;-12
-7;3
-11;-10
7;8
2;9
-7;8
-4;3
-10;7
-7;-9
1;12
-4;-10
-8;-12
1;5
-7;-10
-8;2
8;7
14;-9
-11;3
-13;-9
6;-17
-20;8
1;-11
-3;-10
-12;7
10;-3
7;12
13;-4
-9;-10
-15;-8
-5;3
-6;-14
-12;-8
5;6
-8;-14
11;2
-7;-10
-6;-12
-8;4
3;-8
9;-7
9;-7
1;6
9;-8
3;10
-13;5
6;6
9;6
9;6
-15;-10
8;-8
8;-6
-17;3
9;9
7;11
-11;-7
-15;8
-8;-11
-13;8
-13;-8
-1;-7
-11;1
1;-3
7;-8
4;9
-7;-15
-9;-5
5;10
-6;-16
7;-9
6;-7
10;-5
7;-3
6;-4
8;-6
-3;-12
-10;5
-6;4
8;-10
-13;12
-12;-16
8;8
7;8
18;-12
-10;-7
15;-12
-11;7
8;12
9;-6
-5;-14
-11;5
5;11
-3;-12
-4;-10
-9;-10
2;7
-17;-13
-8;-13
-12;5
6;6
7;-10
-8;-11
-10;-12
7;10
12;13
-16;13
-12;-15
-12;7
9;8
-16;9
-10;6
13;-10
9;14
9;6
-8;7
-15;8
-4;-11
-13;5
-13;5
8;-6
0;10
4;5
12;-8
-11;-13
-14;-10
-12;-14
-11;5
-7;-11
5;11
1;8
9;-7
-13;5
6;7
4;9
11;-6
8;-5
-8;8
9;-19
-7;16
3;4
-8;-4
5;5
-8;-4
7;9
-10;-8
-7;-4
2;-10
11;-7
7;-3
2;-6
-10;6
8;9
9;12
-12;10
-11;-8
8;6
7;6
-6;-5
11;-2
-11;-6
-10;-3
4;-10
9;9
5;-13
8;-13
-1;9
6;10
8;6
-14;11
10;3
13;3
6;-7
-9;-10
11;4
-7;8
-8;6
-11;2
5;-6
4;5
4;3
8;-2
11;6
6;-8
-8;8
-7;-6
7;-6
-8;-10
7;10
3;9
-17;7
-9;-7
6;-10
-9;10
-12;8
11;-9
3;-10
5;3
6;10
3;7
-8;7
5;-12
-10;-7
-1;5
-11;9
-13;-8
-15;-2
-5;9
-8;4
7;-8
-7;8
-8;8
-4;-8
-4;5
-7;5
3;-14
-4;7
7;6
-8;6
9;4
7;5
11;-6
-9;-2
8;4
-6;-10
-6;-13
3;-10
-8;-8
-15;-12
-4;6
10;8
-12;-11
-10;11
2;10
-13;-7
-6;-10
-10;7
2;-8
-7;8
8;-9
-9;9
5;6
6;12
4;9
-11;-6
-10;-5
7;12
-14;-7
-8;7
-8;-10
-8;-5
-8;11
4;-3
9;-11
6;-7
8;-5
-17;8
8;-7
6;12
-3;-7
-13;11
12;8
13;-9
-12;6
3;-6
-3;8
-5;-10
-9;8
9;-8
-6;-5
7;3
1;-9
8;7
3;-9
-6;8
-3;6
-12;1
9;-7
-8;-4
-11;9
-8;-6
-6;7
8;-5
7;-9
-10;-6
-10;-12
-12;7
7;-4
8;13
13;3
-12;-2
8;-8
-3;7
-6;-7
-13;-7
-10;-9
-10;-9
-6;-3
5;-6
1;6
-9;-5
-7;-4
10;5
6;9
8;8
7;7
-5;10
-11;6
-9;7
9;6
5;-6
-7;5
-9;7
-7;10
10;-9
-11;3
5;-17
6;-6
5;-14
-11;-11
7;6
0;1
14;5
6;-11
0;10
-11;-7
-10;7
8;-11
-8;2
2;-6
6;3
8;-8
-15;-11
-11;-6
-9;10
-4;-6
7;-12
-12;-8
5;-8
-13;-8
-3;7
-12;6
-3;-8
4;-5
-7;7
2;7
5;-3
0;-14
16;8
12;-10
-7;-4
16;-12
6;6
4;9
-6;7
7;-11
-7;12
4;10
-9;-8
-7;-7
7;-6
-5;-11
5;10
-2;5
4;-5
6;-8
3;5
6;-10
4;-8
14;-9
5;8
10;-8
6;18
10;-12
-10;-15
-10;10
5;-15
-14;-12
-11;-8
6;-16
-4;10
-11;-10
-14;-3
12;9
-13;-10
4;-13
5;0
-4;5
10;2
2;-10
2;6
5;9
-8;-10
5;5
-3;7
-14;10
6;8
3;-16
-4;2
-10;-7
-10;6
-7;8
-8;3
2;4
-6;-9
6;7
8;-10
7;9
11;13
10;8
-17;5
9;-9
-13;7
12;-8
12;-3
-2;-8
4;5
-7;5
2;-2
-10;3
-6;0
3;-14
9;5
6;-5
18;-12
8;7
-15;8
-14;5
-11;-14
-11;4
8;-6
-4;-4
3;7
9;-7
-9;2
3;-14
12;8
8;5
13;-14
14;12
-14;-12
-7;-14
-10;-6
6;13
-10;-18
-10;6
-4;-7
-9;-8
-9;-13
-12;9
6;-3
-10;5
-6;4
-6;-11
5;6
-8;5
4;10
-4;-9
-10;9
-6;-7
-5;-7
5;7
-12;8
6;15
-21;5
-8;-12
-5;4
10;-10
-17;-11
-8;-15
12;-8
8;6
-3;-12
8;11
-6;-18
3;8
-17;1
-12;3
11;-7
8;-5
-13;3
10;-1
-13;2
-7;-10
-12;2
10;7
5;-2
5;-12
-7;-8
10;7
-8;9
4;6
3;8
-8;7
11;3
7;-6
5;-15
11;0
-14;-12
4;8
-9;20
7;-14
-17;8
7;-11
-2;-10
6;8
7;8
-7;6
0;8
12;-5
3;-6
8;13
5;10
-6;-7
5;-1
-4;-8
-2;-8
4;9
2;-9
-5;-11
2;-3
7;11
-6;3
-14;8
-16;1
-13;3
-12;-18
-9;4
0;-17
-7;8
-4;-17
7;-7
-1;-14
14;-12
-16;0
-15;8
-11;-12
10;-10
-3;12
8;9
-2;-10
6;-4
10;-5
-3;-7
-5;-8
9;-5
-8;-11
11;11
13;-9
-6;-17
-2;15
6;7
6;6
7;7
-12;4
11;5
7;9
-4;-5
