real;imag
0;4
-8;-6
-10;-4
9;10
-7;-13
-8;5
-9;-6
9;-14
-8;9
-9;-6
9;-1
-9;8
4;-6
-1;9
2;-10
-8;-10
13;7
-5;3
-10;11
-13;4
4;6
-9;4
-10;10
-11;-2
15;13
-13;-12
-15;11
-11;-10
7;7
6;-24
5;9
7;-12
8;-10
5;-9
-7;-8
8;-10
-12;-9
-9;-11
-14;5
-6;-6
6;8
-9;-13
6;-6
4;-7
-6;11
-3;-11
7;-9
5;-7
-8;-9
-7;-7
-4;6
-6;-9
-9;-9
12;3
11;4
11;-12
10;10
-2;-8
4;-7
-14;-5
-7;11
-8;9
-9;6
-7;-10
9;5
8;-7
4;5
-10;-7
-11;-7
-4;-8
-12;-13
5;-12
-7;2
-3;-8
-9;-4
-12;8
-10;7
10;-18
-8;-6
3;-7
2;-2
-17;-13
-11;-11
-18;12
8;-11
12;12
11;9
-7;8
-8;-10
9;9
4;-12
-11;-11
7;-8
-8;12
-9;-6
-12;-7
-11;4
5;-9
8;7
-7;-8
10;7
7;6
5;-4
8;6
-13;7
3;7
1;-7
2;-7
3;8
12;4
-5;7
-8;12
-11;-4
15;6
2;-9
9;7
10;4
-14;-5
9;3
16;8
-11;-9
-5;11
8;4
8;2
6;-9
-12;5
-11;-6
5;7
-11;-4
-10;6
-7;-11
-10;6
-8;5
9;-12
12;10
-12;7
-3;11
14;-16
-9;-10
-15;-9
-7;-11
9;-17
8;-21
4;-16
-10;16
-16;7
12;7
-14;-10
8;14
-13;9
-11;-6
-8;7
-6;-5
10;-7
8;8
5;-5
-8;15
-6;9
2;-6
8;4
-10;-9
-10;11
10;-9
8;9
3;-3
8;-15
-9;-5
4;7
-7;-2
5;3
-8;9
-9;5
5;-11
-11;12
8;-19
6;-8
-14;-8
11;2
-5;12
-9;-9
7;-12
-10;-8
-12;-13
-13;7
2;-11
10;-5
7;-13
4;-7
-12;6
8;4
1;-8
5;-8
7;-12
-7;-9
3;-8
-12;-8
-9;-9
7;-12
5;-11
-10;-19
10;17
-4;11
-10;20
-9;10
8;-7
-6;17
-12;15
4;-6
-12;16
-10;3
-10;-5
-9;6
-5;-5
5;-7
5;-10
-5;5
7;7
-5;9
-6;-9
7;-3
-8;3
3;1
9;-4
6;9
-9;3
-11;7
-5;-5
-10;7
-9;-3
-3;2
12;7
9;9
8;-10
8;-2
-14;-6
3;-11
-7;10
6;-14
3;-15
7;9
7;-10
-6;3
4;-12
-7;9
-12;-13
-12;-8
