real;imag
-2;17
-6;-8
-8;-11
0;10
-16;-9
-16;19
-12;-5
7;-11
-17;14
-20;-11
6;22
-12;0
-9;-11
-24;21
32;-2
-2;-31
12;20
-5;3
-13;-7
-10;1
18;10
-12;4
-3;-1
-5;-28
2;5
-6;-23
-11;2
6;-9
2;-1
2;-7
6;7
7;-3
12;-10
7;-8
-4;-5
6;-6
-10;-9
-6;-17
-11;21
-19;-10
5;4
-12;-13
13;-12
18;-8
-13;9
-12;-13
12;-13
2;-10
-15;-17
-20;-18
-23;8
-2;-12
-9;-15
7;15
5;7
9;-4
11;16
11;-8
15;-4
-9;-13
-24;7
-28;0
-10;10
-3;-10
1;14
13;-11
4;12
-7;-8
-8;-15
-10;-15
-12;-10
6;-2
-14;8
-6;-7
-11;-13
-13;7
-18;0
13;-5
-5;-14
11;3
14;-3
-3;-9
-2;-12
-14;1
11;-4
4;8
0;6
-6;3
-3;-5
-2;4
4;-7
-3;-11
5;-1
-9;10
-11;-5
-6;-13
-11;10
2;-14
8;11
-12;-13
10;15
8;15
17;-13
7;18
-7;11
6;14
15;-15
8;-12
13;9
11;4
-12;2
-18;3
-17;-11
3;4
13;-6
6;18
-2;14
-7;-20
4;16
-5;11
4;-17
-16;0
1;19
3;11
19;1
-15;6
-12;-12
2;14
-5;-19
-14;8
-9;-22
-14;11
-14;-1
3;-5
7;18
-19;-5
-9;6
17;-11
2;-11
-9;-7
-3;-11
11;0
9;-5
12;-4
-10;2
-9;-1
-1;7
-2;-7
-1;6
-10;0
-12;-9
-10;1
-5;-13
7;-4
16;8
10;-4
-10;8
-15;8
6;-10
-1;12
-6;-1
-12;6
11;-13
5;11
15;-16
11;-17
-18;0
8;4
-13;-10
6;18
-22;11
-7;7
9;-13
-13;8
11;-11
6;-5
-15;-14
3;12
-20;-1
-10;-14
14;-12
-12;-18
-14;-15
-17;11
18;-9
7;-11
11;-11
15;-5
-13;9
0;11
17;-11
9;-9
8;-13
-12;-8
20;-6
-10;-16
-4;-15
14;-8
15;-4
2;-11
