real;imag
-1;9
-7;-6
-8;-7
6;9
-3;-13
-7;8
-7;-7
7;-9
-9;9
-13;-8
5;4
-6;7
3;-5
-5;2
11;-7
-11;-7
8;10
-14;2
-4;1
-10;11
2;10
-9;8
-7;5
-9;-16
5;9
-12;-19
-13;1
-4;-14
8;2
10;-12
11;3
8;-11
7;-7
9;-8
-6;-7
3;-11
-11;-9
-13;-3
-8;5
-9;1
9;6
-7;-9
2;-10
4;-7
-13;8
-13;-4
1;-8
4;-8
-4;-10
-9;-5
-11;7
-11;-4
-8;-7
8;4
7;8
3;-8
10;6
0;-11
7;-7
-9;-7
-5;8
-12;7
-13;11
-12;-9
7;11
15;-8
2;14
-13;-17
-10;-15
-7;-6
-10;-12
3;-7
-10;2
-9;-8
-4;-13
-8;11
-16;9
9;-13
-7;-14
8;-11
8;-5
-17;-7
-13;-18
-8;11
15;-20
5;5
10;2
-7;7
-11;-6
8;7
6;-5
-9;-8
9;-9
-8;4
-9;-5
-5;-9
-9;6
8;-9
6;5
-6;-2
0;6
7;5
3;-2
6;5
-7;2
12;7
6;-3
6;-7
10;10
2;3
-5;9
-6;9
-14;-2
12;6
8;-11
8;7
3;9
-11;-9
6;12
7;5
-11;-12
-9;9
7;14
2;9
12;-9
-9;7
-12;-18
7;8
-16;-7
-6;13
-6;-7
-10;9
-14;5
12;-8
10;7
-14;7
-15;8
0;-6
-4;-4
-14;-3
-18;-9
10;-10
8;-7
2;-12
-11;15
-7;6
5;9
-12;-11
12;5
-12;4
-6;-13
-12;5
-8;-11
3;-10
5;11
8;-6
-9;10
-10;8
8;-8
5;5
-1;-7
-9;8
7;-8
8;7
4;-7
6;-5
-9;-6
2;10
-11;-4
7;7
-5;11
-9;5
1;-12
-8;6
8;-6
4;-7
-4;-8
2;5
-14;8
-5;-14
9;-7
-8;-9
-8;-14
-8;10
11;-10
7;-4
17;-12
9;-8
-12;5
11;9
4;-11
16;-7
10;-8
-8;-11
12;-10
-11;-12
-12;-13
13;-15
6;-9
-13;-11
13;10
-12;8
-10;0
-8;12
4;-13
-8;10
-12;3
6;-11
-11;5
-5;8
-6;-8
-9;9
-9;-2
2;-8
9;-11
-13;12
9;7
-11;5
-5;-6
8;-4
-10;6
6;10
4;-12
7;5
-8;8
-5;5
-4;-8
-7;13
-4;-2
-10;6
4;7
7;5
1;-7
5;-10
-8;-10
6;-13
-5;5
9;-9
9;-14
11;5
8;-14
-10;5
13;-6
-18;1
-5;-12
-10;-12
10;6
11;14
-10;-14
-14;-16
-11;-12
-9;4
-9;6
13;-5
-15;9
15;-14
-12;9
12;-9
11;15
-11;-15
-5;-14
2;6
5;9
11;-11
8;9
-17;-10
9;5
-7;13
7;5
-8;-7
2;-5
-6;-8
-9;5
-11;6
3;-3
-8;6
-7;-12
-4;-5
4;7
-10;5
2;-8
-7;-11
5;10
7;-8
3;-8
6;9
8;12
-5;-11
5;-11
4;7
9;-5
10;7
-15;10
-23;6
9;12
10;12
-11;-11
-10;5
9;11
13;11
-10;10
-10;5
4;-9
-9;-7
5;4
3;8
7;11
9;8
4;5
-7;-6
-5;-13
8;10
-10;-6
-8;-7
4;9
-9;6
-9;7
-1;6
-7;-7
4;7
-14;-12
8;-8
6;-9
2;11
10;-8
-6;-5
4;-7
4;-5
-11;-8
5;-7
-5;-10
3;6
-11;8
8;-6
-10;10
3;7
-8;-13
-9;-13
-11;5
-8;-10
2;-8
-13;-9
14;14
-11;1
-9;8
-12;-12
-16;16
-15;3
-6;7
-8;9
-11;-13
-11;5
8;6
13;11
-8;12
-8;11
-14;7
-9;8
8;-13
9;-7
9;-2
-13;6
5;-4
-3;-10
-8;-5
-5;-4
4;6
-3;5
-5;-7
2;10
3;-5
6;-8
3;9
4;9
-4;-7
-5;-9
7;-6
5;4
-9;9
-8;-8
-11;7
-12;5
-9;-10
-8;-13
7;8
7;5
12;-7
4;-3
12;11
2;-12
-12;6
-7;-11
-7;-12
9;-6
4;6
7;7
-8;-10
-12;-9
-9;8
-9;-13
5;-10
-6;4
6;-9
6;-11
8;5
-15;-6
6;9
-11;4
-15;8
4;-3
2;-13
-10;-17
-13;-10
8;12
-14;6
-6;-8
-8;9
5;-12
9;11
-3;2
5;-5
-4;-6
11;-10
6;-13
6;-6
4;-10
13;8
5;3
5;-8
-5;-9
5;5
7;-11
11;-6
-12;2
3;-4
9;4
1;5
9;7
-12;-11
7;-4
-13;7
-4;4
6;-8
-4;4
7;-7
-13;-6
-7;-12
3;11
4;9
-8;-8
3;-7
-11;8
5;-7
10;-10
2;10
7;-9
-14;-11
-11;-4
5;-8
5;8
-5;10
9;-12
4;4
5;7
2;13
-13;4
12;-4
-5;10
-14;9
-15;-11
8;-12
11;10
3;-9
-12;-12
13;-14
-10;-9
-14;11
5;-11
-8;-10
-6;9
5;-4
-10;5
4;-4
-6;-9
-1;7
3;-9
5;2
-3;-14
3;6
-1;-9
-9;-12
4;7
-8;-8
4;6
-4;6
4;-4
-10;-6
-10;8
6;7
-11;4
-9;7
9;7
1;-7
-9;-2
-4;-7
4;8
-8;-8
-4;-7
5;-11
-9;2
-9;-12
-11;5
13;-9
2;5
5;-6
8;-5
7;6
-18;4
-11;-7
-10;5
9;-11
-13;-13
-8;-10
-15;8
-10;15
-12;5
13;6
-5;-15
-6;-8
3;-10
-16;4
-17;-1
4;-11
8;-8
-15;11
-14;8
4;3
-10;10
-11;-10
11;-4
-1;-17
11;-8
16;-14
5;-7
2;7
5;-5
-3;-12
5;-10
-6;8
-8;12
10;-10
-7;5
7;11
-2;-12
-3;-8
-8;-16
-5;10
-8;-10
11;-5
7;8
5;11
12;-13
6;2
6;-11
-1;-15
-6;3
-8;2
-4;8
4;4
5;-9
15;2
6;-8
-12;6
-9;-21
-13;6
-7;14
14;-8
-14;7
7;-6
2;5
10;-1
1;12
-8;-7
8;-10
4;11
-10;-9
-11;13
4;14
-5;17
10;11
7;10
10;10
-14;-15
9;-9
7;-9
-10;-10
-12;-18
-17;9
9;10
14;-3
5;16
0;13
10;-3
13;-6
10;-5
-15;8
-13;6
-7;-5
-6;-9
5;8
9;-14
-8;3
-9;-11
-5;8
0;-16
8;-8
14;5
-14;-12
11;3
-11;4
11;5
-12;-6
5;-14
6;-9
7;-6
4;1
-8;-3
-7;-8
7;-8
-7;9
-20;8
10;9
14;-11
8;14
-17;7
-12;-14
10;-7
3;13
-10;2
-12;-9
-12;-12
-11;-10
-10;-8
8;-4
5;12
1;15
12;-8
-13;7
12;9
