real;imag
-11;10
-9;-7
8;-9
4;-8
-13;-9
-6;6
7;3
5;9
-9;7
2;-13
6;-4
7;-11
5;16
-15;-13
2;9
-19;11
-11;9
-20;8
8;-17
-10;13
8;3
9;-12
5;6
10;5
-14;-8
-18;-10
-14;-19
9;4
8;5
7;-10
8;-9
8;5
-5;15
-16;8
4;9
-4;-8
7;-7
2;-3
-7;7
-5;7
-10;-9
6;8
6;11
11;-8
-3;-8
8;-9
6;5
8;-10
10;-11
11;2
9;-3
1;11
-7;-11
8;-6
-10;10
-13;7
-5;8
3;11
7;-9
13;11
8;-15
-10;9
5;14
-17;5
-9;12
8;9
-4;12
10;5
-5;3
12;-5
-14;10
8;-12
14;6
-15;-10
8;-17
15;-14
-13;18
11;-16
6;4
9;-12
1;4
10;7
5;8
-3;9
7;-10
4;-13
5;-10
15;-9
7;4
8;10
-13;-13
-11;-14
-10;-11
-12;11
6;-12
-9;-5
-5;10
4;-8
-5;5
-5;-9
-7;12
7;4
-5;8
-3;9
-6;5
9;2
-5;-8
10;-9
-8;5
-8;7
5;4
-6;4
8;-1
-6;-10
-5;2
-7;-15
-9;-10
8;7
2;14
3;5
4;7
-9;-19
-9;-21
14;-6
5;14
-10;-10
7;7
-9;15
-12;-6
-11;-14
-14;13
-10;5
-7;13
6;-10
-5;-5
-16;11
-9;-3
12;8
8;9
-11;8
-10;14
-15;12
-9;-9
13;3
-15;-1
-11;-8
10;9
-13;-6
-6;14
7;5
11;-7
-11;13
-9;-9
10;-5
-7;9
6;-7
-13;-10
-6;3
7;-9
6;4
6;-10
-8;-9
-7;-7
-11;7
-6;-6
-3;-4
9;7
-6;-9
8;11
-7;-10
-13;-9
-13;10
6;-7
8;-13
11;-2
10;8
10;-8
6;11
-12;5
7;11
2;7
12;5
-7;-17
6;-6
6;-12
-3;4
14;5
6;10
-15;-10
-16;8
-12;-15
-9;7
-18;-11
-13;-10
-8;10
9;-12
0;-16
9;7
-7;-10
-5;-15
10;4
-10;-6
3;-16
10;-9
11;-11
12;-12
4;-8
7;-8
-10;-6
-9;7
-7;13
11;-16
-10;13
-15;-14
4;4
8;8
5;-9
-9;-7
9;-8
-7;8
11;7
10;-6
-8;-6
-14;8
5;5
-7;-7
-7;-12
-8;-4
5;3
-9;-5
-9;-15
-10;7
5;7
11;-8
-10;-15
-6;-11
5;12
4;11
-14;7
-5;-9
-12;5
7;11
-7;8
-12;4
12;-7
9;7
7;2
-13;5
-10;7
-13;-13
-18;10
-16;14
11;-14
1;4
8;11
7;-12
-16;-17
-9;-8
-11;-5
-4;4
-10;-10
7;6
8;8
4;-13
-9;14
10;6
15;4
8;-11
3;-8
-7;10
14;-7
-14;8
4;6
-9;-6
7;11
-12;-9
8;10
-11;-8
-9;-13
11;-8
12;-16
16;-10
4;-11
-10;15
0;5
6;9
-10;-1
-11;-7
4;13
8;12
-7;-14
14;-12
-9;-3
