real;imag
-12;7
-6;-11
8;-5
5;-7
-8;-10
-5;7
6;10
9;9
-9;6
-1;-11
7;-7
6;-4
6;8
-15;-9
12;10
-15;2
-13;5
-11;8
2;-13
-5;9
6;11
10;-5
8;7
3;14
-3;-13
-13;-11
-8;-20
2;11
7;14
6;-5
2;-3
9;12
-13;12
-9;14
12;8
-10;-7
4;-9
15;-9
-4;5
-10;5
-6;-9
6;5
6;8
7;-8
-6;-12
8;-10
4;6
4;-9
5;-11
6;5
7;-7
8;13
-8;-8
4;-12
-9;11
-10;18
-14;3
10;7
7;-13
8;5
3;-3
-7;7
7;7
-11;8
-6;9
11;4
-6;7
10;10
-4;6
3;-11
-9;8
8;-10
8;9
-11;-9
11;-5
8;-11
-17;1
10;-7
9;10
14;-12
5;7
6;13
3;17
-16;-1
14;-5
18;-8
10;-17
13;-5
7;9
8;11
-9;-8
-12;-10
-6;-4
-9;8
3;-10
-13;-7
-8;11
7;-6
-7;9
-5;-8
-5;6
4;6
-7;4
-10;1
-8;10
4;2
-8;-6
4;-9
-7;6
-11;7
8;13
-10;6
5;-9
-6;-8
-7;6
-10;-5
-12;-12
3;6
5;12
7;8
8;8
-12;-5
-14;-8
9;-5
11;10
-19;-11
2;11
-9;3
-13;-12
-10;-7
-14;10
-16;5
-11;8
8;-7
-8;-12
-9;4
-14;-15
-1;9
12;10
-15;5
-11;12
-15;3
-4;-24
-4;17
-5;-16
-5;-11
8;4
-4;-10
-17;11
12;8
8;-7
-7;10
-10;-9
5;-6
-5;8
8;-12
-14;-10
-7;5
5;-8
8;3
8;-9
-3;-8
-7;-8
-8;7
-10;-10
-8;-10
9;8
-11;-9
10;4
-12;-5
-10;-6
-9;9
8;-6
3;-5
5;-2
13;6
4;-6
10;9
-16;4
8;5
15;8
10;6
-9;-10
8;-11
13;-6
-5;13
9;5
10;13
-4;-9
-6;9
-10;-12
-15;4
-5;-2
-13;-13
-15;9
14;-10
11;-10
2;6
-8;-25
-14;-12
-4;17
-8;-26
7;-5
15;-13
13;0
15;-4
12;-2
13;-5
-13;-14
-15;1
-11;8
11;-12
-7;7
-12;-6
7;11
7;7
9;-4
-11;-7
3;-6
-5;8
8;5
4;-8
-8;-10
-7;10
8;9
-7;-6
-8;-7
-9;-6
7;4
-11;-5
-8;-11
