real;imag
-7;9
-13;-12
11;-21
9;-8
-15;-8
-6;13
11;9
10;4
-10;7
2;-7
5;-6
4;-11
5;10
-7;-6
10;10
-14;4
-9;9
-8;9
3;-9
-10;5
1;7
5;-7
6;11
7;7
-10;-8
-4;-11
-5;-9
4;3
4;2
4;-6
10;-3
12;7
-18;9
-7;10
12;17
-12;-19
7;-12
10;-10
-8;9
-13;18
-7;-10
6;9
11;8
7;-11
-10;-12
5;-8
4;9
11;-7
6;-10
9;5
5;-9
6;5
-8;-6
9;-5
-6;9
-5;8
-7;7
11;3
10;-12
3;11
7;-8
-11;8
5;6
-13;4
-11;9
9;5
-11;6
2;9
-5;5
4;-7
-13;0
8;-4
5;3
-6;-12
5;-7
6;-12
-11;3
6;-6
6;6
10;-6
7;3
7;4
3;8
-11;9
3;-5
4;-10
8;-10
8;-5
5;6
6;2
-4;-22
-9;-12
-8;-13
-12;10
4;-9
-12;-13
-7;8
9;-14
-18;13
-13;-4
-12;14
4;7
-6;6
-6;11
-9;8
6;8
-7;-8
7;-11
-8;6
-4;10
6;8
-5;11
2;-5
-9;-12
-16;9
-10;-10
-10;-4
4;7
10;7
9;5
6;8
-10;-6
-11;-9
9;-7
7;4
-12;-10
5;6
-9;9
-4;-8
-2;-8
-9;6
-9;4
-8;5
7;-7
-6;-9
-14;6
-9;-6
1;5
6;9
-9;3
-14;7
-8;4
-6;-7
9;5
-10;-11
-11;-12
5;9
-7;-5
-3;5
7;6
15;-6
-21;3
-7;-7
19;-7
-15;6
11;-17
-11;-12
-11;10
3;-8
2;12
14;-12
-10;-15
-12;-8
-6;7
-13;-7
-9;-7
7;9
-9;-10
8;0
-10;-8
-9;-14
-9;5
10;-5
10;-9
8;-9
13;6
6;-2
9;1
-11;6
10;6
8;2
4;4
-9;-8
8;-10
6;-7
-12;7
5;8
6;6
-6;-10
-4;12
-7;-9
-8;7
-7;-10
-4;-11
-9;3
9;-7
4;-6
5;5
-9;-7
-10;-10
11;11
-8;-9
9;-12
3;-8
6;-6
6;-10
6;-5
5;-10
-8;-9
-3;4
-13;14
10;-8
-12;6
-10;-19
12;8
9;15
15;-13
-7;-11
13;-7
-13;13
10;8
9;-5
-10;-3
-5;7
9;8
-8;-5
-6;-1
-6;-6
10;5
-13;-13
-10;-9
-7;4
-1;7
6;-11
-11;-10
-6;-16
9;3
6;5
-6;4
-15;-6
-11;8
8;10
-1;7
-6;11
7;-7
2;3
1;7
-9;7
-9;6
-4;-3
-11;4
-8;3
5;-6
0;5
5;10
7;-7
-5;-10
-13;-4
-4;-9
-8;1
-9;-8
2;5
5;10
6;-10
-8;8
10;0
6;5
6;-2
11;-6
-9;4
8;-6
-7;2
7;15
-8;-12
9;5
-5;-7
1;9
-6;-5
-7;-9
9;-6
9;-9
9;-13
14;-13
-11;6
4;11
7;1
-11;0
-14;-13
5;12
8;7
-15;-8
11;-10
-16;-7
-9;-10
8;-15
5;6
7;-10
10;-15
-17;9
12;12
14;7
-10;0
5;13
13;12
5;2
-3;-9
3;2
-4;3
-9;4
-7;8
6;-4
2;9
4;7
4;-7
5;13
7;-7
-13;5
-6;-7
6;-9
-6;-10
5;12
9;6
-13;4
-13;-7
12;-13
-15;5
-9;2
11;-9
9;-8
10;13
7;9
6;1
-10;5
8;-6
-5;-6
-15;3
-13;6
-9;-7
-7;-5
-5;7
-7;12
12;-9
-11;7
-13;7
-12;-7
-11;2
-11;9
6;-8
-6;8
8;8
-6;10
4;9
8;7
4;-3
-9;-11
7;7
-4;-8
-2;-7
11;-14
-9;-9
-10;-9
-11;5
7;11
-8;-6
-8;7
-4;6
-7;-6
-9;-4
-7;5
6;-3
-7;8
10;-6
-12;7
1;2
2;12
3;13
-6;-12
-9;-11
5;12
-6;-9
-10;4
-10;-7
-9;-8
-14;4
10;-2
9;-16
7;-1
6;-7
-22;2
13;-2
10;3
4;-7
-10;11
2;12
9;-9
-11;8
1;-6
-7;6
-10;-7
-10;4
7;-17
-9;-12
5;13
4;-11
8;4
4;-10
-9;8
-7;9
-12;8
9;-13
-13;-11
-7;12
-18;-18
-18;7
14;-9
3;-10
-14;-14
-11;-8
-9;4
11;-15
9;14
12;8
-7;-7
6;-6
-12;4
-11;-6
-10;-10
-9;-11
-11;-10
-9;-7
8;-1
1;3
-11;-10
-8;-7
0;9
7;6
7;11
1;11
-12;7
-10;1
-11;5
9;8
6;-12
-8;3
-18;1
-6;3
12;-2
-11;7
11;-10
7;-4
11;-10
-9;-16
2;7
11;10
9;11
6;-8
-10;10
-8;-5
-11;6
7;-14
-6;3
8;-9
11;7
11;-12
-6;-13
-10;-10
-8;7
-13;-7
5;-9
-15;-13
5;-14
-10;-5
-9;13
-10;9
-6;-17
11;-6
-17;14
8;12
16;-10
-9;-9
9;13
12;-9
-8;-11
10;-14
8;12
3;8
-9;3
9;-8
-8;9
5;4
-6;-10
-6;-8
9;-4
-7;-12
4;12
-13;3
4;-7
7;-9
6;7
12;-11
10;-2
9;-6
9;5
5;-6
7;10
6;-5
-9;-16
-13;7
12;-12
-1;-11
-13;-10
10;-7
-7;5
-9;-10
-7;-2
1;6
-8;-10
5;-13
8;7
-8;3
13;0
7;-9
5;13
6;6
-7;-8
3;11
-10;3
-9;12
13;9
5;-13
-10;6
-6;-13
-4;8
-15;8
-12;5
12;5
-12;-13
6;14
13;-5
9;10
9;10
13;7
-16;11
16;-16
-6;1
7;-17
9;-9
-7;-13
7;12
-6;7
9;-14
-6;13
-9;10
8;-8
3;10
7;-17
12;-15
11;13
-10;8
-14;7
-10;-11
-11;0
5;-6
-12;-10
5;5
6;-7
-6;6
7;-7
0;6
7;6
13;-6
12;10
-13;-8
-17;-4
-11;-13
14;11
-8;-14
-7;13
-19;-14
-14;-5
-6;-11
-16;4
10;-4
-10;11
-9;11
-7;-6
5;8
-5;5
3;8
-8;-10
-1;11
-13;-12
-8;-13
2;2
-12;12
10;7
-6;13
-18;-5
-6;14
5;-8
-12;-15
-24;-11
12;-10
9;7
-4;-15
12;11
-5;-10
7;9
-6;3
-13;1
6;-9
7;-11
-11;8
5;-5
-3;7
-1;-10
-13;4
11;8
8;-6
5;-6
-1;-10
7;9
-5;3
7;1
4;6
-8;1
6;6
11;-12
12;-12
6;11
-13;-11
15;9
-13;8
8;-6
-10;18
9;-14
-21;0
12;10
12;8
-12;11
6;11
7;-7
6;-6
5;6
9;4
-9;-10
6;-7
-9;-11
-11;-10
11;8
13;-10
-6;-6
6;-3
9;16
-10;11
-16;6
-14;2
-15;12
-18;-12
-10;18
-11;-17
-2;10
-14;-9
12;-9
-12;-4
4;-16
-7;7
-11;4
-9;-14
7;-5
7;5
4;6
-6;-10
6;-13
0;-6
-10;-6
-6;-8
8;-3
-2;-7
5;5
6;-7
-7;-13
-11;6
3;3
6;9
7;8
-6;4
7;16
7;11
-10;-9
