real;imag
-10;11
-12;-8
7;-3
9;-6
-6;-4
-9;6
5;8
2;6
-11;4
10;-2
13;-7
8;-9
2;7
-11;-7
5;10
-9;7
-10;8
-14;5
15;-12
-15;4
8;13
18;-10
10;15
4;17
-8;-14
-5;-8
-2;-8
4;5
3;6
9;2
11;-10
9;6
-16;10
-14;8
8;11
-7;-12
9;-5
13;-7
-11;3
-10;4
-5;-9
5;10
3;7
10;-12
-3;-8
7;-9
1;6
8;-2
10;-9
4;2
10;-7
0;13
-4;-7
13;-5
-7;5
-7;0
-10;5
6;8
14;-4
8;2
4;-9
-8;7
9;6
-14;3
-13;1
0;7
-9;4
10;14
-14;5
7;-6
-14;15
9;-9
6;11
-10;-16
9;-13
9;-8
-10;5
-2;-8
9;14
5;-9
10;13
4;9
6;12
-10;0
3;-6
9;-10
5;-6
7;-2
1;6
6;8
-9;-11
-11;-9
-16;-10
-11;8
6;-5
-8;-9
-8;4
9;-7
-8;5
-5;-12
-10;4
3;8
-10;4
-10;6
-8;7
-2;10
-1;-9
11;-3
-10;3
-11;6
2;11
-13;3
9;-5
-7;-3
-4;1
-6;-9
-6;-5
7;6
7;6
2;9
2;7
-12;-13
-9;-8
15;-13
6;6
-6;-10
12;7
-16;12
-9;-9
-6;-17
-15;9
-19;4
-19;8
9;-13
-7;-6
-11;5
-13;-11
6;6
6;11
-13;6
-11;-1
-10;-2
-5;-6
5;8
-8;-11
-4;-11
0;5
-5;-8
-2;4
-1;5
10;-4
-4;11
-13;-9
9;-8
-14;8
5;-8
-3;-11
-10;6
4;-7
6;6
7;-4
-12;-7
-4;-11
-12;3
-6;-10
-1;-9
6;5
-7;-10
0;10
-2;-8
-3;-17
-9;7
5;-6
11;-6
4;-3
4;4
12;-9
5;10
-12;7
4;8
4;11
0;2
-7;-15
9;-11
11;-9
-9;8
9;10
12;13
-5;-10
-12;8
-4;-8
-10;-1
-12;-11
-4;-14
-14;12
6;-8
9;-7
7;14
-5;-6
-7;-5
3;8
-9;-6
3;-10
9;-4
7;-2
12;-9
7;-2
7;-3
-5;-8
-7;1
-5;0
4;-10
-10;9
-6;-16
6;12
1;5
8;-8
-5;-14
8;-9
-8;4
1;6
10;-10
-8;-8
-10;4
2;10
-6;-8
-10;-11
-6;-6
3;7
-3;-8
-9;-7
-11;0
2;8
9;-10
-12;-8
-7;-10
3;7
7;10
-11;2
-10;-6
-6;7
11;7
-3;6
-13;5
9;-8
6;4
6;8
-15;5
-19;9
-11;-4
-11;10
-10;8
17;-13
-5;14
7;11
9;-13
-8;-8
-8;-11
-5;-12
-5;8
-11;-6
5;8
7;3
6;-3
-13;7
3;10
1;3
7;-6
9;-5
-4;3
5;-5
-5;7
6;8
-14;-6
5;12
-14;-8
1;7
-11;-15
0;-10
9;-8
7;-7
10;-6
6;-10
-6;7
3;5
7;7
-8;4
-9;-11
8;2
9;6
-3;-5
3;-5
-1;-9
-4;-10
8;-3
1;6
9;-11
9;-6
-11;3
4;7
8;9
-10;5
7;8
5;12
7;-6
-5;-8
7;-1
-6;2
-7;9
-7;10
5;-4
12;4
11;10
8;-5
5;8
6;-11
-11;0
-8;-11
10;-6
-8;-9
2;8
6;14
