real;imag
-142;157
-141;-217
174;-140
180;-163
-160;-186
-191;180
154;228
185;185
-176;152
159;-157
179;-160
220;-172
170;153
-198;-169
176;168
-134;207
-215;189
-192;161
160;-201
-189;169
181;146
185;-201
162;150
159;179
-203;-174
-208;-151
-152;-210
209;162
172;184
174;-147
176;-182
166;192
-189;171
-214;138
177;162
-164;-215
198;-170
172;-165
-188;164
-198;182
-116;-178
130;191
171;159
174;-173
-166;-234
205;-154
182;166
199;-194
154;-221
176;189
196;-158
215;185
-179;-189
172;-193
-174;194
-166;178
-177;171
156;177
162;-181
196;179
198;-195
-156;204
195;191
-195;233
-131;161
182;172
-209;207
177;194
-175;137
167;-165
-151;205
178;-153
180;188
-169;-148
202;-181
171;-214
-196;169
167;-186
213;185
193;-169
161;155
185;188
213;179
-182;181
181;-162
150;-191
171;-179
174;-188
190;161
219;192
-185;-206
-184;-211
-199;-160
-207;184
215;-193
-163;-164
-188;171
187;-161
-193;189
-154;-148
-209;191
171;202
-190;145
-216;140
-184;161
188;224
-167;-210
171;-186
-151;206
-183;199
208;169
-205;205
187;-178
-186;-148
-181;187
-225;-162
-182;-159
210;209
183;155
167;164
186;183
-183;-197
-195;-188
176;-163
199;178
-171;-211
189;185
-177;125
-189;-155
-159;-144
-187;141
-150;184
-191;186
155;-170
-197;-178
-195;146
-178;-160
168;156
156;199
-161;169
-163;166
-188;199
-196;-194
200;178
-188;-213
-199;-176
168;171
-192;-202
-196;174
174;175
156;-175
-201;182
-160;-172
175;-141
-184;164
184;-159
-207;-185
-186;191
216;-166
131;193
237;-171
-206;-193
-171;-167
-199;139
-146;-161
-190;-179
196;207
-166;-224
162;199
-165;-174
-175;-201
-188;179
166;-177
191;-205
175;-158
188;196
157;-182
166;165
-176;178
183;169
210;190
165;183
-212;-190
162;-114
193;-182
-156;193
186;179
194;212
-206;-193
-165;186
-177;-193
-181;190
-176;-164
-203;-201
-162;216
148;-187
165;-171
187;178
-178;-131
-156;-184
174;204
-167;-203
144;-220
228;-195
160;-156
180;-193
221;-194
215;-174
-178;-206
-167;164
-180;192
212;-150
-161;174
-153;-180
166;174
154;141
171;-160
-134;-193
220;-166
-178;187
172;202
148;-164
-157;-204
-190;175
131;216
-151;-218
-201;-195
-199;-197
183;212
-185;-176
-221;-191
-191;180
124;147
171;-201
-174;-183
-169;-197
198;184
203;172
-174;164
-175;-159
-172;184
176;188
-191;197
-212;116
160;-196
172;160
189;185
-201;176
-183;200
-193;-192
-151;202
-186;193
152;-163
148;159
190;176
150;-189
-197;-171
-177;-157
-176;-226
-176;200
-203;-174
222;193
194;177
211;-183
-149;200
167;191
171;209
220;-210
156;-170
-189;206
201;-173
-179;172
161;145
-145;-139
155;145
-176;-180
194;169
-165;-147
-185;-148
157;-172
185;-171
183;-163
158;-205
-166;196
194;162
174;203
-178;175
-175;-177
195;156
183;169
-219;-188
191;-157
-174;-154
-172;-152
183;-181
202;155
158;-181
222;-169
-152;199
148;219
202;148
-160;167
174;181
202;158
182;-184
-163;-140
179;168
-142;164
-154;157
-175;200
157;-178
178;152
189;142
156;-158
201;183
135;-157
-142;206
-175;-185
173;-217
-173;-169
143;161
182;153
-127;169
-192;-165
135;-163
-147;185
-157;174
187;-129
177;-141
167;156
179;140
151;175
-184;165
178;-187
-189;-166
-194;181
-165;204
-186;-170
-149;-179
-168;181
-178;175
177;-186
-156;184
-226;209
-189;-178
-223;160
-208;173
163;-182
-210;190
181;158
-231;156
177;197
201;147
219;-190
-152;-210
176;180
-154;-213
-169;-219
253;-189
-188;-215
-199;-151
-147;188
168;158
-155;-184
-178;221
165;194
-216;-161
-152;-194
-166;166
125;-195
-218;169
192;-154
-156;187
208;190
141;143
180;190
-176;-156
-190;-171
142;152
-162;-164
-153;196
-183;-115
-188;-132
-166;194
146;-173
186;-187
150;-157
139;-194
-145;171
153;-183
189;168
161;-175
-126;202
189;162
175;-140
-170;169
159;-167
-194;203
-198;-189
-171;150
196;-155
-155;-200
212;141
187;-172
170;187
165;-170
-163;154
-222;165
-201;197
229;-171
-193;-187
-195;196
-187;-184
-206;168
178;-198
237;-199
-145;-242
-164;-217
-206;170
177;-182
191;133
190;154
-156;-152
205;-187
-156;165
-140;-139
-157;-207
-164;-153
-202;-172
-205;-164
127;-215
180;157
-244;-150
-194;-151
194;158
145;147
217;164
172;182
-173;161
-165;179
-135;203
165;146
162;-112
-175;165
-134;203
-164;178
161;-172
-201;185
146;-149
147;-185
191;-177
-171;-175
159;176
149;173
180;178
165;-189
-135;196
-169;-168
-194;162
193;-146
-185;187
205;-182
164;179
164;-194
-188;-208
-133;-182
-132;200
-178;-165
176;-179
-155;-211
189;-158
-180;-223
-200;214
-230;201
-201;-166
228;-179
-248;197
188;181
184;-183
-170;-245
182;153
157;-181
-169;-152
166;-190
185;152
203;159
-162;176
166;-155
-158;154
180;160
-191;-145
-172;-161
153;-203
-197;-123
222;189
-160;220
138;-189
170;-190
193;156
150;-144
134;-186
160;-186
155;163
165;-165
176;171
157;-177
-150;-135
-127;185
175;-191
-152;-175
-175;-185
132;-207
-144;146
-189;-174
-145;-215
193;167
-172;-159
178;-192
177;164
-195;166
193;165
171;-198
193;166
155;204
-155;-185
176;188
-188;218
-168;170
179;217
183;-219
-205;155
-165;-183
-207;156
-182;185
-199;163
184;184
-185;-193
172;208
235;-146
179;193
211;183
194;164
-164;227
184;-167
-179;186
167;-174
184;-185
-210;-182
163;156
-165;160
180;-170
-174;183
-179;204
204;-178
207;183
187;-207
153;-191
187;153
-217;169
-181;193
-189;-191
-169;191
145;-199
-180;-188
207;173
186;-186
-202;183
200;-165
184;187
199;149
182;-175
199;136
-197;-159
-176;-181
-194;-163
176;175
-209;-180
-257;148
-225;-171
-223;-150
-165;-181
-172;249
199;-195
-190;200
-198;211
-178;-172
181;152
-162;209
198;212
-212;-200
-197;171
-167;-191
-234;-163
220;163
-174;164
202;201
-191;127
-185;-190
-208;195
175;-189
-224;-138
-179;-195
212;-203
196;177
-160;-180
167;186
-200;-165
197;149
-171;137
-159;162
182;-170
129;-183
-160;166
191;-191
-178;188
-192;-198
-201;187
163;195
196;-194
182;-175
-200;-165
193;141
-231;195
178;176
141;245
-197;181
188;162
181;-173
155;-164
207;200
-188;-179
131;180
-199;178
164;-168
-196;190
184;-174
-194;-170
157;167
166;210
-182;212
178;186
143;-166
177;-184
211;206
170;179
-209;-138
181;-185
-202;-212
-233;-192
218;185
174;-180
-179;-159
160;-149
230;168
-198;178
-198;196
-193;197
-202;190
-179;-219
-180;181
-178;-203
-195;177
-182;-181
193;-186
-175;-209
162;-179
-140;185
-195;170
-196;-161
156;-164
184;202
145;180
-216;-187
173;-221
211;-195
-161;-189
-177;-185
189;-178
-160;-167
211;198
168;-167
-173;-169
-167;177
176;179
177;181
160;196
-235;187
174;213
184;141
-156;-199
