real;imag
-186;174
-127;-177
207;-204
186;-175
-145;-162
-180;170
167;173
159;194
-162;146
166;-160
134;-153
171;-149
187;180
-152;-144
213;156
-149;180
-185;198
-172;191
175;-190
-174;183
193;168
173;-215
169;175
184;158
-156;-168
-202;-155
-172;-151
190;174
226;124
177;-194
188;-150
157;208
-192;168
-192;185
196;219
-159;-204
154;-181
176;-165
-195;149
-166;183
-180;-179
151;168
191;157
169;-145
-196;-164
165;-173
168;183
180;-179
167;-155
149;155
162;-161
173;126
-195;-137
165;-144
-150;125
-142;164
-208;176
177;135
159;-180
190;181
194;-167
-122;174
180;210
-178;185
-172;175
154;148
-160;188
195;233
-156;220
196;-167
-177;180
170;-215
183;189
-189;-155
208;-149
158;-151
-156;190
163;-178
174;169
185;-221
163;198
185;165
161;151
-207;155
167;-177
171;-187
157;-205
169;-184
191;201
205;156
-199;-198
-225;-222
-202;-177
-209;141
175;-181
-149;-174
-179;157
185;-185
-162;185
-160;-185
-173;176
163;180
-151;179
-161;208
-168;177
145;162
-139;-173
168;-138
-163;169
-181;201
147;161
-158;132
169;-163
-141;-170
-184;166
-176;-190
-130;-145
145;200
169;172
202;177
165;141
-173;-181
-178;-144
171;-204
198;195
-197;-176
194;164
-168;191
-194;-162
-207;-186
-172;197
-171;221
-194;208
160;-206
-175;-140
-155;172
-222;-140
182;162
172;179
-171;184
-154;210
-142;183
-194;-187
164;180
-217;-154
-181;-170
176;185
-170;-198
-180;179
184;168
185;-162
-189;154
-214;-202
213;-148
-160;163
196;-167
-180;-145
-177;205
179;-161
164;177
195;-177
-155;-202
-148;-158
-166;188
-173;-161
-160;-161
132;150
-171;-186
165;194
-183;-170
-194;-159
-155;197
162;-179
160;-145
161;-160
140;155
160;-144
159;165
-154;208
178;137
175;166
196;186
-148;-177
165;-198
167;-223
-157;171
202;142
163;183
-193;-157
-172;187
-214;-186
-165;186
-183;-207
-181;-162
-187;218
171;-185
166;-197
161;153
-168;-184
-180;-191
181;185
-163;-161
173;-168
181;-197
181;-162
150;-162
189;-175
196;-194
-170;-191
-185;205
-198;140
207;-150
-211;188
-148;-176
221;159
159;185
175;-159
-167;-194
173;-204
-186;236
151;165
181;-128
-144;-181
-179;149
193;173
-144;-201
-184;-155
-191;-175
189;140
-159;-213
-165;-151
-159;183
186;153
129;-147
-168;-148
-162;-183
151;178
184;164
-127;183
-162;-183
-172;198
165;162
-160;190
-194;193
151;-181
205;152
201;182
-164;176
-158;194
-181;-183
-150;188
-172;186
183;-187
188;160
207;167
147;-171
-175;-181
-202;-189
-188;-187
-171;160
-182;-166
149;162
182;135
163;-172
-139;154
190;149
184;185
167;-179
175;-179
-130;204
156;-173
-189;163
147;224
-195;-189
142;183
-140;-190
170;192
-206;-161
-183;-159
162;-169
174;-190
161;-173
149;-178
-191;159
192;150
142;182
-149;124
-154;-166
162;172
138;154
-206;-176
195;-151
-150;-173
-170;-199
178;-139
181;207
149;-195
183;-180
-214;157
141;176
176;210
-177;176
141;156
156;175
193;-216
-187;-213
195;142
-181;207
-147;181
-206;187
189;-165
143;170
174;174
195;-137
193;216
202;-154
-157;185
-194;-195
193;-198
-153;-175
169;184
183;174
-169;162
-145;-165
160;-177
-172;158
-178;139
178;-170
216;-181
117;172
146;197
128;201
-169;118
149;-174
-161;-212
-199;157
-169;142
-182;-169
-142;-165
-179;161
-153;170
173;-164
-183;167
-131;173
-171;-195
-169;215
-224;155
173;-185
-208;188
177;182
-176;206
176;173
187;192
162;-173
-150;-204
172;173
-114;-168
-209;-165
234;-190
-198;-207
-193;-175
-146;193
190;161
-166;-153
-178;155
173;193
-169;-215
-186;-115
-161;175
181;-198
-233;183
182;-201
-159;191
223;196
173;185
183;193
-180;-172
-167;-154
178;193
-125;-128
-171;163
-197;-198
-155;-200
-165;156
160;-183
189;-152
131;-172
188;-156
-160;147
184;-185
155;191
174;-152
-192;157
156;155
189;-148
-146;155
154;-168
-161;113
-183;-139
-188;124
155;-174
-151;-209
147;148
196;-154
147;185
151;-175
-181;200
-199;185
-223;195
203;-151
-202;-207
-180;179
-213;-184
-183;172
205;-195
207;-167
-173;-185
-160;-165
-183;174
182;-137
198;156
136;195
-175;-198
170;-178
-191;181
-163;-170
-213;-165
-195;-163
-197;-158
-146;-167
177;-160
175;213
-196;-139
-226;-187
210;179
168;173
171;183
197;156
-195;191
-176;180
-168;186
177;169
210;-173
-186;176
-183;155
-199;143
192;-155
-175;183
152;-144
137;-165
158;-159
-180;-154
154;159
196;165
179;162
181;-160
-160;177
-168;-175
-187;169
189;-187
-170;175
198;-153
168;146
126;-204
-166;-185
-175;-189
-128;183
-211;-183
216;-177
-178;-157
204;-153
