real;imag
-183;172
-188;-158
186;-208
177;-176
-164;-175
-165;167
192;172
165;155
-231;175
177;-157
165;-195
166;-141
175;212
-159;-196
181;199
-200;194
-188;164
-204;196
183;-193
-201;175
196;204
204;-172
174;190
190;184
-169;-201
-176;-193
-188;-203
177;169
161;240
196;-168
172;-152
161;183
-201;189
-127;200
173;186
-193;-188
177;-210
165;-190
-166;127
-171;212
-163;-162
173;115
150;192
183;-216
-187;-199
185;-193
151;196
169;-168
137;-185
180;188
152;-167
200;171
-177;-171
183;-148
-198;153
-174;167
-207;190
164;189
190;-165
166;201
210;-184
-153;220
188;182
-185;214
-159;193
205;190
-185;177
172;188
-181;164
189;-216
-177;213
185;-238
182;206
-171;-191
195;-207
184;-219
-169;192
200;-232
177;177
191;-181
206;181
182;178
171;191
-199;188
173;-174
167;-166
200;-184
212;-173
229;181
174;211
-191;-196
-207;-162
-150;-202
-208;189
202;-173
-169;-202
-170;192
181;-208
-183;198
-189;-179
-204;170
172;141
-161;197
-148;163
-218;179
203;192
-197;-209
194;-185
-195;184
-170;159
181;176
-202;176
167;-156
-191;-167
-166;170
-195;-145
-165;-199
210;150
171;207
147;159
186;204
-184;-199
-161;-188
184;-210
201;187
-196;-166
183;172
-175;209
-201;-195
-180;-187
-176;179
-167;239
-194;193
198;-198
-200;-173
-182;220
-214;-196
208;179
202;200
-170;140
-206;160
-188;163
-164;-195
215;183
-176;-155
-158;-168
162;186
-195;-189
-227;173
163;191
167;-204
-165;189
-195;-178
173;-171
-180;187
169;-180
-226;-175
-182;186
195;-174
161;174
152;-99
-172;-196
-177;-189
-197;205
-161;-159
-179;-163
153;190
-189;-147
182;184
-200;-178
-181;-190
-169;159
145;-156
176;-173
202;-151
154;205
175;-171
155;189
-172;185
177;147
187;181
158;156
-172;-181
154;-182
185;-167
-175;197
226;201
169;202
-234;-188
-185;181
-221;-182
-194;205
-186;-190
-195;-212
-199;181
183;-181
179;-185
193;181
-212;-205
-174;-176
193;190
-158;-171
236;-162
179;-187
180;-176
178;-161
217;-197
201;-212
-210;-211
-210;177
-168;209
183;-168
-166;151
-191;-186
203;232
189;158
205;-170
-173;-167
179;-182
-176;178
161;177
167;-162
-189;-208
-151;204
210;189
-183;-200
-152;-228
-195;-169
208;159
-196;-233
-174;-219
-168;157
181;179
196;-154
-197;-181
-179;-174
157;184
171;188
-134;193
-155;-177
-185;167
198;175
-181;155
-186;184
190;-191
144;181
173;172
-206;188
-195;177
-205;-220
-178;217
-180;189
221;-190
188;177
175;203
221;-208
-189;-200
-180;-241
-150;-193
-174;156
-198;-176
212;168
177;184
194;-181
-191;177
176;193
199;196
209;-193
197;-197
-179;166
181;-187
-220;153
216;174
-187;-197
228;200
-168;-181
201;143
-230;-194
-189;-188
167;-192
198;-224
157;-193
120;-196
-224;180
168;173
193;186
-188;199
-191;-182
182;188
195;200
-188;-170
156;-172
-178;-188
-209;-177
202;-167
185;161
189;-194
146;-206
-178;173
184;143
211;178
-168;174
190;194
218;166
207;-181
-181;-176
183;159
-174;228
-201;155
-188;205
190;-199
176;171
191;175
170;-167
174;170
208;-234
-161;192
-184;-199
160;-213
-214;-172
171;184
186;150
-174;214
-204;-215
169;-165
-167;189
-175;155
160;-184
180;-206
185;164
169;143
165;178
-184;189
171;-175
-198;-180
-190;142
-184;189
-152;-144
-213;-196
-206;201
-190;192
200;-197
-188;155
-190;198
-166;-198
-178;175
-172;208
176;-186
-173;181
166;184
-222;179
193;165
160;170
153;-200
-227;-200
171;146
-127;-188
-217;-165
176;-196
-160;-188
-170;-179
-167;195
183;176
-220;-155
-212;187
155;181
-185;-200
-189;-135
-192;188
143;-218
-140;197
190;-192
-179;198
206;182
217;175
213;177
-228;-211
-172;-184
182;164
-211;-189
-190;204
-158;-191
-220;-145
-192;170
184;-167
151;-194
184;-225
171;-177
-149;171
198;-171
183;185
152;-192
-161;190
201;156
179;-173
-207;174
153;-173
-162;174
-163;-144
-176;186
140;-191
-208;-163
178;145
198;-132
200;206
183;-154
-210;170
-166;219
-207;201
159;-150
-218;-170
-215;156
-179;-169
-172;173
174;-190
169;-190
-177;-147
-142;-146
-210;219
172;-209
185;176
179;152
-189;-166
135;-190
-165;179
-190;-198
-204;-134
-213;-184
-192;-155
-194;-152
176;-164
141;155
-181;-199
-196;-189
151;173
195;164
171;144
172;174
-170;181
-125;172
-161;200
212;162
156;-178
-181;196
-185;207
-195;189
205;-170
-143;194
190;-161
202;-174
191;-218
-173;-190
175;157
162;186
183;158
159;-155
-155;168
-217;-170
-180;216
151;-203
-164;161
136;-211
179;151
149;-181
-227;-159
-164;-147
-198;232
-189;-146
195;-183
-231;-165
171;-225
-197;-207
-144;212
-186;167
-204;-192
157;-150
-155;139
173;138
161;-214
-155;-190
204;173
168;-182
-174;-182
161;-187
192;173
190;172
-169;137
165;-199
-150;171
196;223
-199;-202
-174;-196
177;-209
-184;-134
218;173
-183;203
167;-208
158;-187
199;155
151;-163
180;-204
162;-170
188;179
156;-178
212;186
196;-162
-170;-189
-137;190
191;-177
-199;-169
-182;-169
182;-212
-179;197
-160;-190
-183;-188
176;165
-195;-126
178;-211
184;186
-153;190
167;158
172;-170
175;178
195;159
-175;-190
208;189
-177;170
-194;187
137;178
163;-214
-179;215
-205;-194
-163;172
-149;199
-198;204
193;157
-164;-130
156;155
164;-195
193;158
182;149
226;164
-194;159
203;-197
-165;172
194;-175
150;-153
-192;-220
202;190
-202;172
198;-212
-237;181
-157;188
174;-163
194;171
180;-175
171;-173
200;159
-170;159
-175;155
-126;-160
-134;144
175;-151
-170;-187
176;196
187;-180
-220;195
169;-168
192;223
158;234
198;-143
143;175
-167;-200
-180;-192
-192;-193
189;144
-218;-178
-222;210
-217;-182
-190;-167
-173;-158
-168;171
176;-195
-162;153
-184;166
-169;-162
154;177
-213;176
172;188
-165;-170
-158;188
-178;-162
-171;-158
159;187
-183;151
216;200
-169;153
-219;-149
-202;195
190;-170
-194;-156
-172;-177
193;-174
142;168
-156;-199
137;177
-120;-160
198;154
-158;153
-187;166
171;-202
150;-154
-174;179
159;-184
-162;181
-149;-161
-167;141
152;158
144;-188
192;-205
-129;-225
169;192
-180;121
189;171
185;157
-165;168
193;188
139;-192
177;-143
191;213
-187;-184
166;171
-180;174
203;-198
-216;177
172;-186
-187;-170
191;171
166;167
-195;185
155;177
181;-213
187;-163
171;197
171;173
-210;-163
188;-206
-144;-179
-165;-171
166;184
160;-177
-208;-154
164;-148
170;191
-224;200
-181;190
-182;173
-194;159
-183;-192
-209;160
-195;-207
-129;133
-155;-172
157;-120
-182;-133
176;-198
-189;166
-188;148
-173;-140
164;-156
206;163
168;146
-191;-172
159;-172
190;-144
-180;-190
-185;-155
173;-195
-174;-165
231;154
176;-180
-166;-140
-165;188
168;187
174;172
173;155
-260;144
129;174
215;162
-150;-178
