real;imag
-178;148
-172;-194
186;-178
178;-173
-192;-150
-182;212
195;174
174;150
-197;180
178;-143
210;-185
211;-144
162;184
-195;-221
165;207
-216;218
-179;209
-202;195
177;-164
-163;195
186;166
228;-178
160;199
202;185
-193;-161
-173;-160
-193;-191
196;158
201;183
175;-135
181;-212
210;166
-177;185
-187;183
193;210
-186;-173
177;-187
204;-146
-185;196
-193;196
-213;-196
205;171
180;164
167;-166
-199;-201
179;-176
156;196
167;-165
213;-237
207;226
154;-159
181;164
-177;-179
217;-192
-175;166
-178;187
-170;179
179;191
161;-196
166;221
190;-194
-204;201
178;185
-173;160
-219;181
184;162
-167;214
155;219
-210;185
187;-177
-200;207
170;-149
197;182
-187;-192
179;-197
198;-180
-161;194
167;-187
199;164
183;-207
203;201
191;159
194;222
-197;181
201;-182
189;-201
183;-212
203;-217
152;197
155;212
-229;-135
-215;-186
-191;-230
-185;212
204;-189
-173;-201
-166;189
195;-183
-173;210
-220;-186
-182;205
148;194
-217;153
-191;183
-188;192
174;206
-219;-221
191;-194
-211;197
-197;177
189;193
-184;183
167;-183
-168;-163
-181;198
-161;-197
-209;-152
203;162
185;193
180;184
208;186
-196;-133
-178;-194
215;-204
188;174
-159;-161
165;171
-181;185
-208;-179
-184;-195
-226;210
-152;170
-157;206
214;-192
-189;-176
-188;204
-195;-175
193;153
207;143
-203;195
-148;194
-166;165
-179;-191
174;207
-199;-202
-168;-204
172;177
-187;-175
-190;222
197;188
192;-134
-193;176
-167;-172
192;-141
-187;199
209;-206
-171;-179
-180;190
176;-195
191;185
171;-184
-175;-206
-177;-153
-200;188
-190;-189
-188;-177
225;165
-197;-171
210;185
-176;-183
-198;-130
-224;194
173;-180
185;-179
180;-152
166;178
153;-182
188;199
-200;169
194;171
165;178
172;195
-198;-153
223;-164
189;-154
-211;203
182;200
207;162
-183;-195
-201;162
-186;-197
-172;182
-200;-175
-181;-197
-146;174
156;-175
210;-215
179;190
-195;-200
-160;-194
212;193
-177;-215
175;-169
179;-214
178;-195
240;-198
158;-111
214;-202
-206;-192
-212;206
-165;177
189;-188
-145;198
-190;-169
183;174
207;241
151;-158
-190;-195
188;-209
-192;188
150;196
181;-174
-187;-153
-182;145
183;190
-161;-204
-201;-170
-136;-192
180;161
-216;-152
-205;-138
-176;158
183;161
195;-179
-147;-186
-211;-171
184;184
156;152
-196;159
-188;-169
-172;190
185;196
-222;192
-202;155
195;-213
179;181
201;179
-181;174
-215;148
-178;-183
-164;127
-221;201
174;-173
168;164
207;169
213;-186
-191;-207
-182;-182
-206;-179
-193;221
-150;-216
198;160
172;180
167;-145
-190;192
181;170
183;191
209;-198
194;-179
-155;160
150;-161
-232;175
140;180
-152;-176
158;205
-145;-208
174;185
-189;-202
-185;-192
197;-178
209;-189
135;-181
168;-159
-170;165
179;153
215;197
-190;155
-168;-168
169;168
171;190
-187;-179
174;-179
-223;-171
-194;-194
189;-169
190;202
199;-138
173;-190
-224;151
204;166
132;176
-188;159
167;176
147;169
186;-167
-160;-197
158;147
-171;188
-167;191
-178;186
187;-170
168;201
130;156
183;-157
141;199
171;-190
-193;123
-169;-173
172;-158
-198;-169
183;141
177;157
-222;160
-163;-183
190;-169
-164;180
-144;155
145;-165
200;-188
186;177
158;145
159;171
-160;182
194;-189
-157;-150
-156;173
-164;142
-184;-193
-150;-157
-186;206
-176;193
195;-165
-183;164
-220;179
-172;-181
-160;155
-188;209
160;-167
-174;208
162;213
-152;185
183;145
197;199
187;-172
-168;-220
208;177
-186;-173
-196;-196
175;-174
-226;-188
-153;-127
-174;169
172;225
-165;-194
-198;174
181;196
-177;-175
-171;-147
-141;155
172;-170
-164;210
181;-177
-192;135
195;178
164;186
160;215
-188;-174
-178;-170
145;185
-153;-218
-190;181
-181;-148
-156;-189
-175;160
179;-195
159;-174
207;-161
174;-186
-174;180
215;-187
172;163
191;-191
-154;175
166;189
124;-227
-171;165
143;-186
-159;175
-152;-201
-195;186
171;-199
-189;-179
202;171
168;-187
204;149
184;-218
-171;157
-196;189
-230;176
145;-196
-149;-157
-209;182
-230;-198
-188;195
224;-209
193;-145
-224;-195
-190;-183
-188;212
198;-195
145;174
153;183
-150;-169
177;-146
-170;219
-170;-178
-173;-189
-196;-194
-160;-191
-134;-190
190;-196
164;166
-171;-137
-152;-176
146;162
160;215
148;172
173;142
-190;166
-221;155
-190;155
182;214
174;-179
-174;131
-164;157
-182;154
190;-183
-195;193
170;-185
181;-174
179;-144
-171;-148
177;137
159;190
168;185
157;-204
-191;183
-165;-142
-150;183
138;-184
-162;167
196;-188
212;181
189;-220
-199;-188
-179;-224
-219;201
-190;-205
182;-176
-151;-189
182;-146
-208;-173
-188;239
-161;181
-203;-209
231;-202
-197;169
178;239
152;-192
-197;-223
174;212
203;-199
-166;-167
176;-160
179;191
148;168
-170;180
179;-149
-176;159
120;146
-195;-179
-144;-204
173;-168
-193;-200
126;178
-205;140
161;-185
197;-181
174;211
178;-196
189;-193
162;-194
185;199
151;-207
165;183
183;-170
-177;-145
-171;151
176;-184
-180;-158
-189;-169
165;-167
-178;170
-209;-187
-201;-210
191;166
-171;-200
179;-191
174;175
-162;187
216;144
206;-166
185;200
174;185
-140;-187
216;190
-179;175
-225;200
209;189
228;-152
-208;189
-209;-163
-214;228
-157;171
-247;197
187;183
-180;-189
188;182
219;-145
181;181
177;183
157;198
-209;204
183;-174
-209;134
229;-179
207;-198
-186;-189
206;220
-183;164
181;-156
-221;184
-167;192
182;-172
158;140
178;-181
198;-168
169;151
-201;146
-152;181
-170;-167
-176;160
214;-201
-183;-205
216;185
254;-180
-221;181
245;-197
191;228
198;186
159;-203
190;158
-174;-184
-201;-163
-189;-244
164;189
-188;-201
-208;165
-174;-210
-201;-178
-194;-203
-194;122
174;-175
-211;138
-201;174
-196;-200
177;198
-200;191
180;173
-181;-179
-220;167
-163;-179
-199;-227
177;202
-164;176
134;196
-165;200
-197;-185
-231;173
184;-168
-168;-213
-158;-187
193;-193
180;189
-231;-190
138;168
-185;-152
198;179
-211;173
-201;191
182;-188
201;-202
-188;192
204;-165
-197;166
-174;-198
-205;187
162;219
182;-198
193;-181
-163;-204
199;194
-216;182
192;181
190;199
-209;205
182;184
170;-164
223;-170
188;216
-167;-184
167;198
-185;198
179;-175
-146;174
143;-171
-188;-206
193;182
141;193
-178;165
146;178
167;-192
177;-131
183;200
218;206
-219;-154
220;-216
-205;-174
-185;-190
207;157
192;-185
-166;-167
171;-195
177;190
-153;161
-223;160
-211;163
-191;211
-149;-224
-166;175
-181;-181
-143;139
-157;-186
140;-179
-184;-164
195;-205
-170;183
-205;151
-200;-181
172;-159
171;140
162;179
-161;-184
197;-173
215;-211
-177;-181
-210;-212
219;-206
-223;-210
164;212
213;-161
-225;-183
-184;172
190;193
219;258
172;181
-188;190
194;214
189;176
-144;-211
