real;imag
-149;196
-186;-179
188;-209
194;-188
-203;-189
-155;167
196;158
179;181
-157;169
191;-169
155;-155
172;-183
196;197
-187;-180
207;195
-162;217
-163;188
-168;142
181;-157
-182;186
154;187
205;-207
185;209
170;167
-162;-152
-187;-154
-192;-215
187;188
177;194
140;-177
155;-183
136;134
-171;176
-157;182
183;195
-182;-143
160;-148
181;-164
-221;192
-158;195
-179;-133
188;194
250;144
219;-155
-198;-163
188;-162
175;178
187;-179
209;-205
172;180
158;-169
211;194
-157;-172
187;-203
-174;203
-178;184
-198;184
167;187
169;-169
168;194
175;-152
-152;164
213;220
-186;189
-192;183
157;179
-181;205
185;199
-183;146
191;-221
-141;192
175;-173
185;174
-161;-202
201;-153
201;-159
-206;172
191;-172
171;150
168;-192
131;169
144;193
154;217
-188;183
172;-199
156;-203
162;-179
184;-152
163;171
232;163
-148;-177
-156;-163
-205;-203
-148;192
192;-163
-164;-148
-185;200
181;-155
-161;180
-203;-153
-157;204
211;160
-166;165
-211;187
-155;201
177;203
-183;-152
197;-173
-193;155
-150;169
197;139
-189;171
172;-194
-151;-172
-124;158
-231;-170
-173;-175
215;202
161;152
176;183
129;194
-188;-166
-176;-176
188;-198
192;161
-146;-170
184;183
-195;193
-159;-194
-185;-166
-169;159
-169;179
-184;173
152;-152
-171;-204
-184;204
-170;-184
157;201
158;132
-206;160
-190;174
-146;173
-161;-203
217;209
-151;-187
-191;-193
193;172
-178;-170
-161;176
160;200
211;-152
-172;211
-193;-152
202;-182
-174;211
179;-160
-192;-182
-184;192
205;-208
199;188
158;-165
-187;-146
-187;-154
-159;163
-199;-169
-191;-192
142;161
-174;-191
164;166
-177;-153
-170;-189
-213;171
176;-194
165;-155
162;-161
136;162
181;-159
178;149
-187;173
151;195
199;210
203;150
-204;-189
205;-153
164;-172
-177;214
130;155
174;185
-139;-190
-179;158
-136;-190
-235;166
-159;-198
-181;-185
-201;201
171;-168
169;-184
199;185
-222;-165
-186;-168
174;161
-183;-148
158;-166
164;-179
165;-183
146;-166
169;-167
208;-142
-159;-165
-173;181
-125;188
173;-200
-194;168
-159;-182
161;185
185;157
143;-162
-201;-175
178;-181
-165;208
178;178
199;-201
-201;-184
-187;173
187;217
-197;-191
-169;-184
-193;-172
201;189
-188;-186
-197;-170
-149;192
185;185
183;-147
-194;-168
-186;-175
168;170
170;197
-206;185
-195;-172
-190;178
177;180
-190;193
-155;227
164;-186
198;189
192;157
-172;195
-162;193
-187;-183
-179;172
-141;183
195;-150
197;147
167;148
206;-153
-179;-175
-169;-187
-151;-193
-210;190
-194;-168
187;185
140;191
172;-179
-170;208
158;191
203;196
126;-176
144;-178
-169;182
182;-176
-207;175
192;180
-157;-146
146;190
-185;-194
137;180
-176;-184
-156;-179
155;-126
169;-170
197;-174
156;-204
-141;177
198;196
175;185
-166;178
-154;-179
204;187
199;158
-187;-177
177;-190
-228;-200
-202;-188
180;-168
227;179
178;-194
161;-201
-129;155
191;197
210;190
-199;182
190;153
148;212
137;-158
-196;-179
160;198
-203;146
-155;169
-180;181
161;-186
164;195
156;151
204;-158
167;193
171;-195
-177;165
-158;-127
145;-208
-187;-150
178;152
150;189
-190;162
-217;-145
127;-213
-179;176
-140;174
182;-197
148;-160
161;172
232;140
147;153
-172;164
169;-197
-206;-203
-185;177
-163;194
-164;-204
-182;-181
-203;189
-155;221
231;-187
-196;174
-227;162
-175;-193
-174;173
