Time (UNIX ms),UE ID,DRB.PdcpSduVolumeDL (kb),DRB.PdcpSduVolumeUL (kb),DRB.RlcSduDelayDl (μs),DRB.UEThpDl (kbps),DRB.UEThpUl (kbps),RRU.PrbTotDl (PRBs),RRU.PrbTotUl (PRBs),RSRP.Mean (dBm),RSRP.Minimum (dBm),RSRP.Quartile1 (dBm),RSRP.Median (dBm),RSRP.Quartile3 (dBm),RSRP.Maximum (dBm),RSRP.Count,N_PRB,RSSI (dBm),RSRQ (dB),PUSCH_SNR (dB),PUCCH_SNR (dB),DRB.HarqMcsUl,DRB.HarqMcsDl,DRB.HarqBlockErrorRateUl,DRB.HarqBlockErrorRateDl,DRB.MacSduRetransmissionRateUl,DRB.MacSduRetransmissionRateDl,DRB.MacSduErrorRateUl,DRB.MacSduErrorRateDl,CQI_SINGLE_CODEWORD,CQI_DUAL_CODEWORD,
1748889512613,4,0,0,0.00,0.00,0.00,10,116,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,34.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889513613,4,0,0,0.00,0.00,0.00,10,116,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,34.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889514613,4,0,0,0.00,0.00,0.00,10,116,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,35.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889515613,4,7,4,0.00,7.83,4.46,322,515,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.00,44.00,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889516613,4,0,0,0.00,0.00,0.00,10,116,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889517613,4,0,0,0.00,0.00,0.00,10,116,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889518613,4,0,0,0.00,0.00,0.00,10,116,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889519613,4,0,0,0.00,0.00,0.00,10,116,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889520613,4,0,0,0.00,0.00,0.00,10,111,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,34.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889521613,4,0,0,0.00,0.00,0.00,10,116,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,33.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889522613,4,0,0,0.00,0.00,0.00,10,116,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,33.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889523613,4,0,0,0.00,0.00,0.00,10,116,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,34.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889524613,4,0,0,0.00,0.00,0.00,10,116,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889525613,4,0,0,0.00,0.00,0.00,10,111,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,34.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889526613,4,0,0,0.00,0.00,0.00,10,116,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,34.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889527613,4,0,0,0.00,0.00,0.00,10,116,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889528613,4,0,0,0.00,0.00,0.00,10,116,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889529613,4,0,0,0.00,0.00,0.00,10,116,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889530613,4,0,0,0.00,0.00,0.00,10,111,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889531613,4,0,0,0.00,0.00,0.00,10,116,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889532613,4,0,0,0.00,0.00,0.00,10,116,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,34.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889533613,4,0,0,0.00,0.00,0.00,10,116,-60.81,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.03,7.07,34.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889534613,4,0,0,0.00,0.00,0.00,10,116,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,35.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889535613,4,0,0,0.00,0.00,0.00,10,111,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,34.00,45.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889536613,4,0,0,0.00,0.00,0.00,10,116,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,34.00,46.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889537613,4,0,0,0.00,0.00,0.00,10,116,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,35.50,46.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889538613,4,0,0,0.00,0.00,0.00,10,116,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,35.00,45.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889539613,4,0,0,0.00,0.00,0.00,10,116,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,28,-35.67,47.83,26.00,45.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889540613,4,0,0,0.00,0.00,0.00,10,111,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,28,-35.74,47.79,27.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889541613,4,0,0,0.00,0.00,0.00,10,116,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,28,-35.61,47.86,26.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889542613,4,0,0,0.00,0.00,0.00,10,116,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,28,-35.67,47.83,26.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889543613,4,0,0,0.00,0.00,0.00,10,116,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,28,-35.61,47.86,26.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889544613,4,0,0,0.00,0.00,0.00,10,116,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,35.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889545613,4,0,0,0.00,0.00,0.00,5,50,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,35.50,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889546613,4,0,0,0.00,0.00,0.00,10,111,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,33.50,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889547613,4,0,0,0.00,0.00,0.00,10,116,-60.69,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.91,7.07,34.50,47.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889548613,4,0,0,0.00,0.00,0.00,10,116,-60.44,-61.00,-61.00,-60.00,-60.00,-60.00,16,5,-42.66,7.08,35.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889549613,4,0,0,0.00,0.00,0.00,10,116,-60.44,-61.00,-61.00,-60.00,-60.00,-60.00,16,5,-42.66,7.08,35.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889550613,4,0,0,0.00,0.00,0.00,10,116,-60.62,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.84,7.08,34.00,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889551613,4,0,0,0.00,0.00,0.00,10,111,-60.62,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.84,7.08,34.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889552613,4,0,0,0.00,0.00,0.00,10,116,-60.50,-61.00,-61.00,-60.50,-60.00,-60.00,16,5,-42.72,7.08,34.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889553613,4,0,0,0.00,0.00,0.00,10,116,-60.50,-61.00,-61.00,-60.50,-60.00,-60.00,16,5,-42.72,7.08,34.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889554613,4,0,0,0.00,0.00,0.00,10,116,-60.50,-61.00,-61.00,-60.50,-60.00,-60.00,16,5,-42.72,7.08,35.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889555613,4,0,0,0.00,0.00,0.00,10,116,-60.69,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.91,7.07,33.50,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889556613,4,0,0,0.00,0.00,0.00,10,111,-60.56,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.78,7.08,33.50,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889557613,4,0,0,0.00,0.00,0.00,10,116,-60.38,-61.00,-61.00,-60.00,-60.00,-60.00,16,5,-42.59,7.09,35.00,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889558613,4,0,0,0.00,0.00,0.00,10,116,-60.38,-61.00,-61.00,-60.00,-60.00,-60.00,16,5,-42.59,7.09,33.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889559613,4,0,0,0.00,0.00,0.00,10,116,-60.44,-61.00,-61.00,-60.00,-60.00,-60.00,16,5,-42.66,7.08,33.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889560613,4,0,0,0.00,0.00,0.00,10,116,-60.69,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.91,7.07,35.00,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889561613,4,0,0,0.00,0.00,0.00,10,111,-60.69,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.91,7.07,35.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889562613,4,0,0,0.00,0.00,0.00,10,116,-60.69,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.91,7.07,35.50,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889563613,4,0,0,0.00,0.00,0.00,10,116,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,34.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889564613,4,0,0,0.00,0.00,0.00,10,116,-60.81,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.03,7.07,34.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889565613,4,0,0,0.00,0.00,0.00,10,116,-60.81,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.03,7.07,33.50,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889566613,4,0,0,0.00,0.00,0.00,10,111,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,35.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889567613,4,0,0,0.00,0.00,0.00,10,116,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,33.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889568613,4,0,0,0.00,0.00,0.00,10,116,-60.69,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.91,7.07,35.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889569613,4,0,0,0.00,0.00,0.00,10,116,-60.69,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.91,7.07,35.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889570613,4,0,0,0.00,0.00,0.00,10,116,-60.56,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.78,7.08,34.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889571613,4,0,0,0.00,0.00,0.00,10,111,-60.56,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.78,7.08,35.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889572613,4,0,0,0.00,0.00,0.00,10,116,-60.50,-61.00,-61.00,-60.50,-60.00,-60.00,16,5,-42.72,7.08,33.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889573613,4,0,0,0.00,0.00,0.00,10,116,-60.50,-61.00,-61.00,-60.50,-60.00,-60.00,16,5,-42.72,7.08,34.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889574613,4,0,0,0.00,0.00,0.00,10,116,-60.69,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.91,7.07,34.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889575613,4,0,0,0.00,0.00,0.00,10,116,-60.69,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.91,7.07,34.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889576613,4,0,0,0.00,0.00,0.00,10,111,-60.69,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.91,7.07,33.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889577613,4,0,0,0.00,0.00,0.00,10,116,-60.38,-61.00,-61.00,-60.00,-60.00,-60.00,16,5,-42.59,7.09,34.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889578613,4,0,0,0.00,0.00,0.00,10,116,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,34.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889579613,4,0,0,0.00,0.00,0.00,10,116,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,33.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889580613,4,0,0,0.00,0.00,0.00,10,116,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,34.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889581613,4,0,0,0.00,0.00,0.00,10,111,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,34.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889582613,4,0,0,0.00,0.00,0.00,10,116,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,34.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889583613,4,0,0,0.00,0.00,0.00,10,116,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889584613,4,0,0,0.00,0.00,0.00,10,116,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,34.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889585613,4,0,0,0.00,0.00,0.00,10,116,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,34.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889586613,4,0,0,0.00,0.00,0.00,10,111,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,35.00,44.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889587613,4,0,0,0.00,0.00,0.00,10,116,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.00,44.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889588613,4,0,0,0.00,0.00,0.00,10,116,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,44.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889589613,4,0,0,0.00,0.00,0.00,10,116,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,43.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889590613,4,0,0,0.00,0.00,0.00,10,116,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,28,-35.74,47.79,26.00,45.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889591613,4,0,0,0.00,0.00,0.00,10,111,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,28,-35.67,47.83,26.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889592613,4,0,0,0.00,0.00,0.00,10,116,-60.81,-61.00,-61.00,-61.00,-61.00,-60.00,16,28,-35.55,47.90,26.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889593613,4,0,0,0.00,0.00,0.00,10,116,-60.62,-61.00,-61.00,-61.00,-60.00,-60.00,16,28,-35.36,48.00,26.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889594613,4,1,1,0.00,1.74,1.26,69,302,-60.62,-61.00,-61.00,-61.00,-60.00,-60.00,16,28,-35.36,48.00,27.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889595613,4,0,0,0.00,0.00,0.00,10,116,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,34.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889596613,4,0,0,0.00,0.00,0.00,5,50,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,35.00,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889597613,4,0,0,0.00,0.00,0.00,10,111,-60.56,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.78,7.08,35.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889598613,4,0,0,0.00,0.00,0.00,10,116,-60.56,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.78,7.08,33.50,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889599613,4,0,0,0.00,0.00,0.00,10,116,-60.56,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.78,7.08,34.50,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889600613,4,0,0,0.00,0.00,0.00,10,116,-60.50,-61.00,-61.00,-60.50,-60.00,-60.00,16,5,-42.72,7.08,34.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889601613,4,0,0,0.00,0.00,0.00,10,116,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,34.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889602613,4,0,0,0.00,0.00,0.00,10,111,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,34.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889603613,4,0,0,0.00,0.00,0.00,10,116,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,34.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889604613,4,0,0,0.00,0.00,0.00,10,116,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,35.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889605613,4,0,0,0.00,0.00,0.00,10,116,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,35.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889606613,4,0,0,0.00,0.00,0.00,10,116,-60.56,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.78,7.08,34.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889607613,4,0,0,0.00,0.00,0.00,10,111,-60.62,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.84,7.08,35.00,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889608613,4,0,0,0.00,0.00,0.00,10,116,-60.62,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.84,7.08,36.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889609613,4,0,0,0.00,0.00,0.00,10,116,-60.69,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.91,7.07,35.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889610613,4,0,0,0.00,0.00,0.00,10,116,-60.69,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.91,7.07,35.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889611613,4,0,0,0.00,0.74,0.78,40,243,-60.44,-61.00,-61.00,-60.00,-60.00,-60.00,16,5,-42.66,7.08,35.00,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889612613,4,0,0,0.00,0.74,0.78,40,228,-60.69,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.91,7.07,34.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889613613,4,0,0,0.00,0.74,0.78,40,248,-60.69,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.91,7.07,36.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889614613,4,0,0,0.00,0.74,0.78,40,248,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,34.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889615613,4,4,1,629.00,5.18,2.16,178,367,-60.69,-61.00,-61.00,-61.00,-60.00,-60.00,16,18,-37.34,29.25,29.00,43.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889616613,4,4,6,0.00,4.71,7.07,171,469,-60.69,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.91,7.07,35.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889617613,4,0,0,0.00,0.74,0.78,40,219,-60.69,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.91,7.07,35.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889618613,4,0,0,0.00,0.74,0.78,80,248,-60.81,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.03,7.07,34.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889619613,4,0,0,0.00,0.74,0.78,40,239,-60.62,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.84,7.08,34.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889620613,4,0,0,0.00,0.74,0.74,40,248,-60.81,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.03,7.07,35.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889621613,4,0,0,0.00,0.74,0.78,40,227,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,44.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889622613,4,0,0,0.00,0.74,0.78,40,243,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,46.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889623613,4,0,0,0.00,0.74,0.78,40,228,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.50,46.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889624613,4,0,0,0.00,0.74,0.78,40,248,-60.62,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.84,7.08,34.50,43.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889625613,4,0,0,0.00,0.74,0.78,80,248,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,35.00,45.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889626613,4,0,0,0.00,0.74,0.78,40,243,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,34.50,44.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889627613,4,0,0,0.00,0.74,0.78,40,243,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,33.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889628613,4,0,0,0.00,0.74,0.74,40,221,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,33.50,44.00,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889629613,4,0,0,0.00,0.74,0.74,40,226,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,35.50,47.00,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889630613,4,0,0,0.00,0.74,0.74,40,226,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,33.50,44.00,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889631613,4,0,0,0.00,0.74,0.78,40,221,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,34.00,45.00,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748889632613,4,0,0,0.00,0.74,0.74,40,233,-60.81,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.03,7.07,34.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
